range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed
64571, 78, 17313.6, 21855.6, 16, 16887.1, 19752.2, 8610, 2990, 1200
64571, 78, 17313.6, 21855.6, 2, 17820, 24494.2, 6190, 1110, 960
65107, 78, 17313.6, 21855.6, 113, 17563.8, 21861.6, 13420, 3140, 2630
64613, 78, 17313.6, 21855.6, 152, 16258.9, 20920, 14649, 18450, 3360
64571, 78, 17313.6, 21855.6, 12, 17649.3, 20283.5, 8490, 2710, 1120
64571, 78, 17313.6, 21855.6, 2, 30554, 43076.9, 6080, 1170, 1710
64571, 78, 17313.6, 21855.6, 12, 16798.9, 22341.3, 10710, 2620, 1800
65127, 78, 17313.6, 21855.6, 24, 21626.3, 25527.8, 10050, 3870, 2330
64571, 78, 17313.6, 21855.6, 2, 27904.5, 38755.8, 6190, 1160, 960
64571, 78, 17313.6, 21855.6, 2, 10994, 15482.8, 5410, 1140, 950
64571, 78, 17313.6, 21855.6, 6, 3367.17, 3711.98, 7770, 1820, 1020
64882, 78, 17313.6, 21855.6, 4, 26436.5, 31950.3, 6760, 1430, 2120
65320, 78, 17313.6, 21855.6, 151, 16865.7, 21283.8, 14590, 3670, 2660
64571, 78, 17313.6, 21855.6, 4, 4330, 7037.48, 7060, 1490, 970
64571, 78, 17313.6, 21855.6, 6, 14623.3, 16967.9, 8220, 1850, 1030
64571, 78, 17313.6, 21855.6, 24, 17164.2, 19884.5, 10470, 4550, 1950
64571, 78, 17313.6, 21855.6, 2, 20307.5, 28136.5, 6200, 1170, 950
64571, 78, 17313.6, 21855.6, 2, 27614.5, 38717.6, 5910, 1140, 940
64571, 78, 17313.6, 21855.6, 2, 2555.5, 3544.73, 5560, 1160, 980
64571, 78, 17313.6, 21855.6, 6, 29781, 32094.5, 8530, 1810, 1810
65500, 78, 17313.6, 21855.6, 5506, 16259.4, 20751.4, 20990, 586144, 10810
64571, 78, 17313.6, 21855.6, 16, 28133.2, 29567.1, 8860, 3040, 1850
64571, 78, 17313.6, 21855.6, 2, 9807.5, 13287.2, 5990, 1140, 930
64571, 78, 17313.6, 21855.6, 20, 14666.3, 17260.4, 8820, 3770, 1160
64571, 78, 17313.6, 21855.6, 2, 10345.5, 14380.4, 5920, 1080, 950
64571, 78, 17313.6, 21855.6, 78, 17313.6, 21855.6, 13330, 27870, 3610
64571, 78, 17313.6, 21855.6, 6, 2772.33, 2488.12, 8560, 1890, 1020
64571, 78, 17313.6, 21855.6, 2, 6064, 7973.34, 5770, 1120, 960
65391, 78, 17313.6, 21855.6, 152, 16850.7, 21358.8, 15130, 18480, 2760
64571, 78, 17313.6, 21855.6, 8, 7335.62, 8131.64, 8600, 2070, 1020
64571, 78, 17313.6, 21855.6, 2, 5922.5, 8312.04, 5530, 1120, 960
65006, 78, 17313.6, 21855.6, 14, 25785.1, 28563.6, 9850, 2980, 2150
65134, 78, 17313.6, 21855.6, 152, 16868, 21350, 15149, 18340, 2920
64571, 78, 17313.6, 21855.6, 4, 19747.2, 22265.3, 7270, 1430, 970
64571, 78, 17313.6, 21855.6, 2, 3683.5, 4562.96, 5840, 1100, 970
64571, 78, 17313.6, 21855.6, 6, 20846.8, 29957.4, 8760, 1790, 1020
64571, 78, 17313.6, 21855.6, 6, 20742.8, 24431.1, 8770, 1760, 1010
65371, 78, 17313.6, 21855.6, 176, 16993.8, 21924.9, 14989, 21150, 3020
64571, 78, 17313.6, 21855.6, 4, 14505.8, 20898, 7060, 1450, 970
64891, 78, 17313.6, 21855.6, 152, 16458, 21105.8, 14980, 18390, 2810
64571, 78, 17313.6, 21855.6, 4, 26346.8, 29842.9, 7340, 1360, 970
65527, 78, 17313.6, 21855.6, 1237, 16806.5, 21365.3, 18230, 26599, 2980
64571, 78, 17313.6, 21855.6, 2, 3830.5, 5354.92, 5210, 1250, 970
64571, 78, 17313.6, 21855.6, 20, 29101.1, 30111.2, 11120, 3300, 1880
64607, 78, 17313.6, 21855.6, 2, 9782.5, 13823.2, 5070, 1150, 960
64571, 78, 17313.6, 21855.6, 2, 30407.5, 42835.8, 6040, 1170, 1710
64571, 78, 17313.6, 21855.6, 2, 31997.5, 44544.2, 6090, 1160, 1699
64571, 78, 17313.6, 21855.6, 2, 29905.5, 42199.4, 5920, 1130, 950
64571, 78, 17313.6, 21855.6, 40, 15270, 20902.8, 9769, 5880, 2200
64571, 78, 17313.6, 21855.6, 2, 19492, 27500.8, 5570, 1150, 960
64571, 78, 17313.6, 21855.6, 2, 18205, 25146.1, 5820, 1150, 960
64571, 78, 17313.6, 21855.6, 2, 19588, 27639.4, 5340, 1180, 1000
64608, 78, 17313.6, 21855.6, 8, 12914.9, 18821.9, 7850, 2100, 1060
64571, 78, 17313.6, 21855.6, 2, 5549, 7133.29, 7380, 1130, 930
64571, 78, 17313.6, 21855.6, 6, 17817.3, 26549.4, 8280, 1840, 1780
64571, 78, 17313.6, 21855.6, 2, 8853, 12329.1, 5760, 1110, 930
64571, 78, 17313.6, 21855.6, 2, 31323.5, 44057.7, 5790, 1150, 1700
64571, 78, 17313.6, 21855.6, 2, 7066, 9281.48, 5840, 1070, 929
64571, 78, 17313.6, 21855.6, 2, 29787, 41412.4, 6130, 1080, 930
64580, 78, 17313.6, 21855.6, 50, 15844.4, 22184.6, 11219, 7140, 2350
64588, 78, 17313.6, 21855.6, 32, 20159.9, 24427.6, 10220, 4960, 1300
64767, 78, 17313.6, 21855.6, 152, 16707.6, 21274, 14640, 18440, 2410
65145, 78, 17313.6, 21855.6, 152, 16926.5, 21472.9, 14870, 18230, 2020
64609, 78, 17313.6, 21855.6, 10, 7328.3, 10251.9, 5449, 2420, 1090
64571, 78, 17313.6, 21855.6, 2, 28627, 40145.3, 6040, 1140, 940
64571, 78, 17313.6, 21855.6, 52, 13583.5, 18181.2, 12330, 7740, 1700
65444, 78, 17313.6, 21855.6, 376, 15393.5, 20841.6, 16460, 43359, 3490
64571, 78, 17313.6, 21855.6, 2, 19715.5, 27819.7, 5520, 1210, 990
64571, 78, 17313.6, 21855.6, 2, 25992.5, 36691.1, 6090, 1170, 950
64571, 78, 17313.6, 21855.6, 48, 19538.6, 24859.6, 12449, 6090, 2350
64571, 78, 17313.6, 21855.6, 14, 22447.1, 22772.7, 10010, 2760, 1130
64571, 78, 17313.6, 21855.6, 2, 2944.5, 3574.42, 5820, 1120, 940
64571, 78, 17313.6, 21855.6, 2, 24603, 34731.7, 5290, 1190, 1010
64571, 78, 17313.6, 21855.6, 2, 25876, 35823.4, 6180, 1120, 960
64610, 78, 17313.6, 21855.6, 2, 24116, 34098.1, 5310, 1080, 980
64571, 78, 17313.6, 21855.6, 12, 23992.4, 28915.4, 6690, 2620, 1840
64979, 78, 17313.6, 21855.6, 4, 28117.5, 33202.7, 7040, 1420, 2120
64571, 78, 17313.6, 21855.6, 4, 13613.8, 19078.7, 7050, 1440, 980
64571, 78, 17313.6, 21855.6, 8, 26138.8, 27441.4, 8410, 1890, 1020
64608, 78, 17313.6, 21855.6, 8, 16757.4, 26418.2, 7780, 2030, 1750
64571, 78, 17313.6, 21855.6, 10, 28085, 29750.7, 8830, 2420, 1800
64571, 78, 17313.6, 21855.6, 4, 18266.5, 21143.2, 6940, 1390, 980
64571, 78, 17313.6, 21855.6, 2, 26942, 37397.5, 6130, 1200, 950
64571, 78, 17313.6, 21855.6, 10, 11037.3, 15604.5, 10100, 2340, 1040
64980, 78, 17313.6, 21855.6, 134, 18069.7, 23894.1, 14140, 16960, 2780
64571, 78, 17313.6, 21855.6, 2, 24203, 33521.1, 6150, 1140, 960
64609, 78, 17313.6, 21855.6, 165, 15772.3, 19433.2, 14930, 2479, 3450
64571, 78, 17313.6, 21855.6, 10, 6738.3, 7863.47, 9610, 2520, 1060
64571, 78, 17313.6, 21855.6, 14, 27301, 28592.5, 10030, 2830, 1830
64571, 78, 17313.6, 21855.6, 4, 4814.75, 5706.13, 6600, 1450, 970
64571, 78, 17313.6, 21855.6, 8, 20265.6, 21537.7, 8730, 1950, 1040
64614, 78, 17313.6, 21855.6, 98, 19656.7, 22936.5, 12790, 12529, 2720
64571, 78, 17313.6, 21855.6, 2, 9608, 13524.1, 5440, 1130, 970
64571, 78, 17313.6, 21855.6, 10, 11839.2, 12585.9, 9340, 2530, 1060
64608, 78, 17313.6, 21855.6, 8, 15565, 25981.7, 7890, 2090, 1070
64571, 78, 17313.6, 21855.6, 2, 22850, 32242.7, 6230, 1150, 960
64571, 78, 17313.6, 21855.6, 2, 5142.5, 6562.66, 6130, 1080, 970
64571, 78, 17313.6, 21855.6, 100, 16712, 23130, 13530, 12100, 2820
64571, 78, 17313.6, 21855.6, 2, 12095, 17035.6, 6270, 1090, 960
64571, 78, 17313.6, 21855.6, 2, 23631, 33062.9, 5970, 1090, 940
64571, 78, 17313.6, 21855.6, 2, 9323.5, 12471.2, 5950, 1040, 920
64573, 78, 17313.6, 21855.6, 2, 30421.5, 42963.1, 5290, 1130, 1670
64571, 78, 17313.6, 21855.6, 2, 19431, 26937.9, 5770, 1070, 930
64948, 78, 17313.6, 21855.6, 8, 18478.4, 24503.9, 8810, 1980, 2090
64613, 78, 17313.6, 21855.6, 110, 19275.3, 23652.8, 13060, 14090, 2880
64571, 78, 17313.6, 21855.6, 2, 22124, 31160.8, 6199, 1110, 950
64571, 78, 17313.6, 21855.6, 8, 23647.2, 26339.2, 7720, 2070, 1060
64571, 78, 17313.6, 21855.6, 8, 11160.8, 19451.1, 8140, 2000, 1040
64571, 78, 17313.6, 21855.6, 2, 5764, 7437.35, 5960, 1050, 950
64571, 78, 17313.6, 21855.6, 2, 21726.5, 30013.1, 6330, 1050, 950
64571, 78, 17313.6, 21855.6, 2, 28348.5, 40018.7, 6030, 1110, 930
64571, 78, 17313.6, 21855.6, 2, 9225.5, 12981.8, 17600, 1190, 940
65521, 78, 17313.6, 21855.6, 58, 11433.4, 20328.5, 11260, 8249, 2430
64585, 78, 17313.6, 21855.6, 12, 15224.9, 19409.6, 9340, 2650, 1110
64571, 78, 17313.6, 21855.6, 6, 11455.7, 12981.6, 8100, 1790, 1030
64571, 78, 17313.6, 21855.6, 4, 17728.5, 22310.9, 7550, 1380, 1000
64571, 78, 17313.6, 21855.6, 2, 30076, 42204.4, 6110, 1140, 960
64571, 78, 17313.6, 21855.6, 12, 4284.08, 7633.48, 9160, 2470, 1070
64571, 78, 17313.6, 21855.6, 2, 23070.5, 31915.3, 6350, 1090, 950
64571, 78, 17313.6, 21855.6, 2, 11169, 15091.1, 6110, 1070, 950
64755, 78, 17313.6, 21855.6, 4, 19400.5, 30742, 6730, 1400, 2090
64571, 78, 17313.6, 21855.6, 2, 25283, 35686.3, 5960, 1100, 910
64585, 78, 17313.6, 21855.6, 14, 15793.9, 16792.2, 9060, 3110, 1180
64571, 78, 17313.6, 21855.6, 12, 10727.4, 16555.2, 9560, 2570, 1110
64571, 78, 17313.6, 21855.6, 2, 18002, 25386.5, 6140, 1080, 930
65031, 78, 17313.6, 21855.6, 152, 16837.6, 21376.7, 14760, 18420, 2390
64571, 78, 17313.6, 21855.6, 44, 19488.9, 21954, 12749, 5720, 2140
64571, 78, 17313.6, 21855.6, 4, 21605.8, 28896.5, 6720, 1470, 1750
64571, 78, 17313.6, 21855.6, 2, 26162.5, 36935.7, 5710, 1130, 950
64571, 78, 17313.6, 21855.6, 6, 17975.8, 19254.2, 8709, 1860, 1010
64571, 78, 17313.6, 21855.6, 6, 16708.5, 18844.5, 7720, 1820, 1010
64571, 78, 17313.6, 21855.6, 2, 13076.5, 17785.9, 6280, 1100, 950
64571, 78, 17313.6, 21855.6, 2, 30265, 42737.5, 5580, 1180, 1700
64571, 78, 17313.6, 21855.6, 2, 11492, 16051.3, 5880, 1070, 950
64571, 78, 17313.6, 21855.6, 2, 23885.5, 33070.7, 5980, 1130, 930
64571, 78, 17313.6, 21855.6, 6, 22924.2, 25330.5, 7450, 1790, 990
64571, 78, 17313.6, 21855.6, 2, 18895, 26448.6, 6000, 1100, 950
64571, 78, 17313.6, 21855.6, 2, 2441, 2743.57, 5810, 1150, 930
64598, 78, 17313.6, 21855.6, 8, 29795.9, 31827.7, 7840, 2100, 1780
64571, 78, 17313.6, 21855.6, 2, 24489, 34026, 5980, 1110, 930
64571, 78, 17313.6, 21855.6, 2, 9953, 13361.5, 6060, 1050, 920
64571, 78, 17313.6, 21855.6, 2, 25491, 35981.8, 5860, 1090, 930
64571, 78, 17313.6, 21855.6, 4, 18818, 30559.9, 6970, 1410, 1730
64610, 78, 17313.6, 21855.6, 152, 16124, 20846.9, 14660, 18330, 3450
64571, 78, 17313.6, 21855.6, 2, 12642, 17164.3, 6260, 1080, 950
64593, 78, 17313.6, 21855.6, 26, 11665.5, 15742.8, 10230, 4480, 1980
64571, 78, 17313.6, 21855.6, 2, 26905, 37787.8, 6020, 1110, 950
64571, 78, 17313.6, 21855.6, 2, 26260.5, 36561, 5840, 1140, 960
64571, 78, 17313.6, 21855.6, 2, 18324, 25779.7, 5920, 1070, 920
65194, 78, 17313.6, 21855.6, 152, 16976.6, 21472.8, 14890, 18260, 2460
64571, 78, 17313.6, 21855.6, 6, 14826.3, 16002.6, 8369, 1790, 1020
64571, 78, 17313.6, 21855.6, 2, 29058, 40793, 5930, 1180, 940
64571, 78, 17313.6, 21855.6, 2, 16007, 22058.9, 5920, 1060, 920
64571, 78, 17313.6, 21855.6, 2, 28750.5, 40588.6, 5850, 1100, 920
64571, 78, 17313.6, 21855.6, 8, 20060.1, 27492.4, 7610, 1960, 1790
65300, 78, 17313.6, 21855.6, 24, 12957.8, 19551.8, 10070, 4250, 2310
64571, 78, 17313.6, 21855.6, 4, 8799.25, 9579.68, 7010, 1360, 990
64844, 78, 17313.6, 21855.6, 4, 27471.8, 32460.8, 6720, 1410, 2120
64571, 78, 17313.6, 21855.6, 4, 27397.2, 31577.9, 6700, 1330, 980
64571, 78, 17313.6, 21855.6, 6, 9969.83, 10880.1, 6500, 1840, 1000
64614, 78, 17313.6, 21855.6, 40, 17552.9, 20499.8, 9250, 6700, 1410
64571, 78, 17313.6, 21855.6, 2, 20015.5, 28222.8, 6070, 1110, 960
64571, 78, 17313.6, 21855.6, 2, 2851, 3378.56, 5580, 1110, 990
64571, 78, 17313.6, 21855.6, 8, 8262.62, 13012.3, 8410, 1970, 1070
64571, 78, 17313.6, 21855.6, 6, 12236.5, 17270.3, 8690, 1770, 1000
64571, 78, 17313.6, 21855.6, 2, 14165.5, 19962.3, 6110, 1130, 950
64571, 78, 17313.6, 21855.6, 2, 19377.5, 26810, 5770, 1160, 970
64610, 78, 17313.6, 21855.6, 152, 16012.1, 20728.7, 14560, 18150, 3320
64751, 78, 17313.6, 21855.6, 2, 32376.5, 45785.9, 5200, 1170, 2020
64571, 78, 17313.6, 21855.6, 6, 14098.5, 19735.4, 8280, 1750, 1030
64571, 78, 17313.6, 21855.6, 20, 22542.8, 25655.5, 10880, 3320, 1900
64571, 78, 17313.6, 21855.6, 6, 11653, 12718.1, 8180, 1710, 1000
64571, 78, 17313.6, 21855.6, 14, 12512.6, 14813.5, 9530, 2850, 1090
64613, 78, 17313.6, 21855.6, 90, 13617.4, 18471.3, 12790, 12100, 2660
64571, 78, 17313.6, 21855.6, 2, 19832, 27984.5, 5530, 1210, 980
64571, 78, 17313.6, 21855.6, 30, 21393.6, 24936.9, 10740, 5340, 2070
64571, 78, 17313.6, 21855.6, 6, 9700.33, 11521.6, 7960, 1770, 1010
64912, 78, 17313.6, 21855.6, 10, 23822.6, 27136.9, 9570, 2460, 2110
64571, 78, 17313.6, 21855.6, 4, 3886, 4430.59, 6480, 1440, 970
64571, 78, 17313.6, 21855.6, 14, 19564.8, 24003.2, 9450, 2860, 1850
64571, 78, 17313.6, 21855.6, 34, 17551.3, 20669.4, 11460, 5330, 2050
65018, 78, 17313.6, 21855.6, 152, 16461.5, 21107, 14790, 18329, 2780
64571, 78, 17313.6, 21855.6, 2, 2927, 3425.23, 6090, 1140, 950
64571, 78, 17313.6, 21855.6, 4, 12570.8, 17508.5, 6940, 1400, 1000
64571, 78, 17313.6, 21855.6, 2, 21962, 30460.7, 6190, 1180, 950
64571, 78, 17313.6, 21855.6, 2, 30418, 42945.4, 5990, 1150, 1680
64571, 78, 17313.6, 21855.6, 14, 16238.6, 23123.4, 9399, 2870, 1840
64571, 78, 17313.6, 21855.6, 40, 3758.12, 8161.72, 12420, 4850, 1370
64571, 78, 17313.6, 21855.6, 4, 24245, 27455.1, 7230, 1380, 990
64573, 78, 17313.6, 21855.6, 8, 18507.9, 22993.2, 7860, 2060, 1740
65421, 78, 17313.6, 21855.6, 30, 18407.3, 24807.7, 11290, 4030, 2530
29561, 6, 2772.33, 2488.12, 2, 14787.5, 20902.8, 2760, 990, 990
57656, 6, 2772.33, 2488.12, 2, 28842, 40768.9, 2620, 980, 1000
64156, 6, 2772.33, 2488.12, 24, 19620.2, 23150.6, 3310, 2670, 980
65080, 6, 2772.33, 2488.12, 546, 16033.7, 20633.6, 3960, 42549, 960
16804, 6, 2772.33, 2488.12, 6, 6690.67, 8233.69, 3020, 1320, 960
26340, 6, 2772.33, 2488.12, 2, 13220, 18625.2, 2790, 950, 950
33781, 6, 2772.33, 2488.12, 2, 17350.5, 23886.8, 2770, 950, 990
31953, 6, 2772.33, 2488.12, 6, 16126.5, 17137.1, 2950, 1250, 980
9286, 6, 2772.33, 2488.12, 2, 5145, 6564.78, 2730, 940, 1040
48101, 6, 2772.33, 2488.12, 16, 16887.1, 19752.2, 3150, 2030, 980
34640, 6, 2772.33, 2488.12, 2, 17820, 24494.2, 2810, 950, 990
65107, 6, 2772.33, 2488.12, 113, 17563.8, 21861.6, 3610, 1180, 990
63930, 6, 2772.33, 2488.12, 152, 16258.9, 20920, 3460, 12450, 980
49635, 6, 2772.33, 2488.12, 12, 17649.3, 20283.5, 3090, 1720, 980
60920, 6, 2772.33, 2488.12, 2, 30554, 43076.9, 2700, 960, 970
60835, 6, 2772.33, 2488.12, 12, 16798.9, 22341.3, 3120, 1700, 980
65035, 6, 2772.33, 2488.12, 24, 21626.3, 25527.8, 3110, 2550, 980
54809, 6, 2772.33, 2488.12, 2, 27904.5, 38755.8, 2760, 930, 980
21896, 6, 2772.33, 2488.12, 2, 10994, 15482.8, 2720, 940, 980
8305, 6, 2772.33, 2488.12, 6, 3367.17, 3711.98, 2900, 1260, 990
64781, 6, 2772.33, 2488.12, 4, 26436.5, 31950.3, 2770, 1060, 980
65320, 6, 2772.33, 2488.12, 151, 16865.7, 21283.8, 3520, 1230, 1010
14364, 6, 2772.33, 2488.12, 4, 4330, 7037.48, 2970, 1150, 1050
40138, 6, 2772.33, 2488.12, 6, 14623.3, 16967.9, 2890, 1330, 1040
62052, 6, 2772.33, 2488.12, 24, 17164.2, 19884.5, 3210, 2690, 980
39791, 6, 2772.33, 2488.12, 2, 20307.5, 28136.5, 2700, 950, 980
54755, 6, 2772.33, 2488.12, 2, 27614.5, 38717.6, 2590, 940, 980
5013, 6, 2772.33, 2488.12, 2, 2555.5, 3544.73, 2710, 930, 980
59628, 6, 2772.33, 2488.12, 6, 29781, 32094.5, 2950, 1340, 1060
65500, 6, 2772.33, 2488.12, 5506, 16259.4, 20751.4, 4300, 401666, 1100
61875, 6, 2772.33, 2488.12, 16, 28133.2, 29567.1, 3020, 2040, 970
18791, 6, 2772.33, 2488.12, 2, 9807.5, 13287.2, 2750, 950, 930
36467, 6, 2772.33, 2488.12, 20, 14666.3, 17260.4, 3250, 2290, 1000
20337, 6, 2772.33, 2488.12, 2, 10345.5, 14380.4, 2710, 960, 930
64571, 6, 2772.33, 2488.12, 78, 17313.6, 21855.6, 3400, 6960, 980
4544, 6, 2772.33, 2488.12, 6, 2772.33, 2488.12, 3100, 1410, 1140
11276, 6, 2772.33, 2488.12, 2, 6064, 7973.34, 2710, 940, 1000
65391, 6, 2772.33, 2488.12, 152, 16850.7, 21358.8, 3530, 12430, 990
21845, 6, 2772.33, 2488.12, 8, 7335.62, 8131.64, 2820, 1430, 980
11755, 6, 2772.33, 2488.12, 2, 5922.5, 8312.04, 2680, 940, 980
65005, 6, 2772.33, 2488.12, 14, 25785.1, 28563.6, 3020, 1910, 990
65134, 6, 2772.33, 2488.12, 152, 16868, 21350, 3590, 12059, 990
40189, 6, 2772.33, 2488.12, 4, 19747.2, 22265.3, 2970, 1080, 990
6453, 6, 2772.33, 2488.12, 2, 3683.5, 4562.96, 2580, 990, 980
59402, 6, 2772.33, 2488.12, 6, 20846.8, 29957.4, 2990, 1250, 990
59209, 6, 2772.33, 2488.12, 6, 20742.8, 24431.1, 2989, 1230, 990
65371, 6, 2772.33, 2488.12, 176, 16993.8, 21924.9, 3560, 14220, 1010
44314, 6, 2772.33, 2488.12, 4, 14505.8, 20898, 2830, 1050, 1000
64891, 6, 2772.33, 2488.12, 152, 16458, 21105.8, 3460, 12040, 980
51692, 6, 2772.33, 2488.12, 4, 26346.8, 29842.9, 2870, 1110, 1030
65527, 6, 2772.33, 2488.12, 1237, 16806.5, 21365.3, 3980, 1550, 1020
7573, 6, 2772.33, 2488.12, 2, 3830.5, 5354.92, 2790, 960, 930
63550, 6, 2772.33, 2488.12, 20, 29101.1, 30111.2, 3370, 2270, 950
19549, 6, 2772.33, 2488.12, 2, 9782.5, 13823.2, 2760, 970, 960
60579, 6, 2772.33, 2488.12, 2, 30407.5, 42835.8, 2790, 930, 990
62995, 6, 2772.33, 2488.12, 2, 31997.5, 44544.2, 2710, 930, 980
59679, 6, 2772.33, 2488.12, 2, 29905.5, 42199.4, 2660, 930, 970
61093, 6, 2772.33, 2488.12, 40, 15270, 20902.8, 2820, 4020, 980
38892, 6, 2772.33, 2488.12, 2, 19492, 27500.8, 2690, 950, 980
35562, 6, 2772.33, 2488.12, 2, 18205, 25146.1, 2710, 940, 980
39088, 6, 2772.33, 2488.12, 2, 19588, 27639.4, 2660, 920, 1460
45039, 6, 2772.33, 2488.12, 8, 12914.9, 18821.9, 2890, 1430, 990
10092, 6, 2772.33, 2488.12, 2, 5549, 7133.29, 2870, 920, 1020
62654, 6, 2772.33, 2488.12, 6, 17817.3, 26549.4, 3150, 1310, 990
17436, 6, 2772.33, 2488.12, 2, 8853, 12329.1, 2689, 940, 990
62307, 6, 2772.33, 2488.12, 2, 31323.5, 44057.7, 2730, 920, 970
13128, 6, 2772.33, 2488.12, 2, 7066, 9281.48, 2600, 940, 1020
58569, 6, 2772.33, 2488.12, 2, 29787, 41412.4, 2760, 900, 1020
63276, 6, 2772.33, 2488.12, 50, 15844.4, 22184.6, 3470, 4750, 990
59903, 6, 2772.33, 2488.12, 32, 20159.9, 24427.6, 2850, 3200, 1120
64767, 6, 2772.33, 2488.12, 152, 16707.6, 21274, 3480, 12130, 1010
65145, 6, 2772.33, 2488.12, 152, 16926.5, 21472.9, 3470, 11990, 970
26211, 6, 2772.33, 2488.12, 10, 7328.3, 10251.9, 3230, 1170, 990
56774, 6, 2772.33, 2488.12, 2, 28627, 40145.3, 2730, 970, 970
58248, 6, 2772.33, 2488.12, 52, 13583.5, 18181.2, 3380, 4910, 980
65444, 6, 2772.33, 2488.12, 376, 15393.5, 20841.6, 3660, 28799, 1000
39343, 6, 2772.33, 2488.12, 2, 19715.5, 27819.7, 2540, 1000, 980
51889, 6, 2772.33, 2488.12, 2, 25992.5, 36691.1, 2510, 920, 1010
63985, 6, 2772.33, 2488.12, 48, 19538.6, 24859.6, 3170, 4250, 980
44033, 6, 2772.33, 2488.12, 14, 22447.1, 22772.7, 3110, 3050, 1040
5055, 6, 2772.33, 2488.12, 2, 2944.5, 3574.42, 2680, 1050, 990
49118, 6, 2772.33, 2488.12, 2, 24603, 34731.7, 2730, 930, 970
50706, 6, 2772.33, 2488.12, 2, 25876, 35823.4, 2610, 910, 1020
48222, 6, 2772.33, 2488.12, 2, 24116, 34098.1, 2680, 930, 970
62771, 6, 2772.33, 2488.12, 12, 23992.4, 28915.4, 2990, 1710, 990
64973, 6, 2772.33, 2488.12, 4, 28117.5, 33202.7, 2760, 1040, 990
40451, 6, 2772.33, 2488.12, 4, 13613.8, 19078.7, 2770, 1030, 990
52298, 6, 2772.33, 2488.12, 8, 26138.8, 27441.4, 2990, 1370, 980
63502, 6, 2772.33, 2488.12, 8, 16757.4, 26418.2, 2870, 1360, 990
63124, 6, 2772.33, 2488.12, 10, 28085, 29750.7, 2980, 1610, 980
39027, 6, 2772.33, 2488.12, 4, 18266.5, 21143.2, 2770, 1040, 980
52888, 6, 2772.33, 2488.12, 2, 26942, 37397.5, 2720, 930, 980
47185, 6, 2772.33, 2488.12, 10, 11037.3, 15604.5, 3160, 1660, 1030
64980, 6, 2772.33, 2488.12, 134, 18069.7, 23894.1, 3570, 11090, 990
47406, 6, 2772.33, 2488.12, 2, 24203, 33521.1, 2710, 940, 980
62342, 6, 2772.33, 2488.12, 165, 15772.3, 19433.2, 3660, 1220, 1010
23698, 6, 2772.33, 2488.12, 10, 6738.3, 7863.47, 3180, 1640, 990
62506, 6, 2772.33, 2488.12, 14, 27301, 28592.5, 3150, 2000, 980
11647, 6, 2772.33, 2488.12, 4, 4814.75, 5706.13, 2780, 1070, 990
48142, 6, 2772.33, 2488.12, 8, 20265.6, 21537.7, 2960, 1380, 990
62355, 6, 2772.33, 2488.12, 98, 19656.7, 22936.5, 3550, 8280, 990
19126, 6, 2772.33, 2488.12, 2, 9608, 13524.1, 2800, 990, 980
27031, 6, 2772.33, 2488.12, 10, 11839.2, 12585.9, 2910, 1580, 1030
57470, 6, 2772.33, 2488.12, 8, 15565, 25981.7, 2890, 1340, 1050
45598, 6, 2772.33, 2488.12, 2, 22850, 32242.7, 2730, 940, 970
9282, 6, 2772.33, 2488.12, 2, 5142.5, 6562.66, 2750, 890, 1030
61918, 6, 2772.33, 2488.12, 100, 16712, 23130, 3490, 8490, 1120
24092, 6, 2772.33, 2488.12, 2, 12095, 17035.6, 2750, 970, 980
46758, 6, 2772.33, 2488.12, 2, 23631, 33062.9, 2660, 940, 970
17641, 6, 2772.33, 2488.12, 2, 9323.5, 12471.2, 2770, 900, 1030
60759, 6, 2772.33, 2488.12, 2, 30421.5, 42963.1, 2510, 930, 970
38096, 6, 2772.33, 2488.12, 2, 19431, 26937.9, 2670, 930, 980
64495, 6, 2772.33, 2488.12, 8, 18478.4, 24503.9, 3050, 1370, 990
60687, 6, 2772.33, 2488.12, 110, 19275.3, 23652.8, 3560, 9190, 1000
44068, 6, 2772.33, 2488.12, 2, 22124, 31160.8, 2720, 920, 980
53419, 6, 2772.33, 2488.12, 8, 23647.2, 26339.2, 2850, 1340, 980
55959, 6, 2772.33, 2488.12, 8, 11160.8, 19451.1, 2790, 1390, 990
10522, 6, 2772.33, 2488.12, 2, 5764, 7437.35, 2580, 930, 1060
42448, 6, 2772.33, 2488.12, 2, 21726.5, 30013.1, 2710, 900, 1020
56595, 6, 2772.33, 2488.12, 2, 28348.5, 40018.7, 2640, 950, 980
18359, 6, 2772.33, 2488.12, 2, 9225.5, 12981.8, 2800, 950, 980
65521, 6, 2772.33, 2488.12, 58, 11433.4, 20328.5, 3610, 5420, 990
55154, 6, 2772.33, 2488.12, 12, 15224.9, 19409.6, 3080, 1660, 1050
26312, 6, 2772.33, 2488.12, 6, 11455.7, 12981.6, 2950, 1290, 980
46830, 6, 2772.33, 2488.12, 4, 17728.5, 22310.9, 2750, 1130, 980
59686, 6, 2772.33, 2488.12, 2, 30076, 42204.4, 2740, 920, 979
25995, 6, 2772.33, 2488.12, 12, 4284.08, 7633.48, 3260, 1680, 1130
45137, 6, 2772.33, 2488.12, 2, 23070.5, 31915.3, 2770, 930, 1030
21342, 6, 2772.33, 2488.12, 2, 11169, 15091.1, 2760, 930, 980
