range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,fastest_algo
65535,169096,19337.2,21706.3,169096,19337.2,21706.3,4121,1989,155089,skewed_2
65535,169096,19337.2,21706.3,46,20595.6,23630.1,40227,435,14220,skewed_2
65535,169096,19337.2,21706.3,17648,19492.5,21753.7,2903,594,40951,skewed_2
65535,169096,19337.2,21706.3,240934,19336.5,21696.3,4087,2876,538484,skewed_2
65535,169096,19337.2,21706.3,3018,19249.9,21904.1,1867,673,20765,skewed_2
65535,169096,19337.2,21706.3,898,18996.5,21566.9,2195,317,16330,skewed_2
65535,169096,19337.2,21706.3,2665,19475.2,21946.2,2475,338,20072,skewed_2
65535,169096,19337.2,21706.3,169096,19337.2,21706.3,3305,2114,155165,skewed_2
65535,169096,19337.2,21706.3,20745,19371.4,21774.3,3757,554,53260,skewed_2
65535,169096,19337.2,21706.3,51,19446.5,22337.2,36079,211,14584,skewed_2
65535,169096,19337.2,21706.3,5520,19426,21763.8,2275,365,23510,skewed_2
65535,169096,19337.2,21706.3,140605,19327.8,21687.7,5775,2030,476400,skewed_2
65535,169096,19337.2,21706.3,2628,20020.4,22096.8,2322,572,20375,skewed_2
65535,169096,19337.2,21706.3,250780,19328.8,21691.7,3600,2981,536718,skewed_2
65535,169096,19337.2,21706.3,301987,19329,21683.5,5287,3988,765995,skewed_2
65535,169096,19337.2,21706.3,312765,19327.4,21681.3,4441,3594,760852,skewed_2
65535,169096,19337.2,21706.3,409,18891.1,21607.2,2327,222,16027,skewed_2
65535,169096,19337.2,21706.3,10629,19411.2,21636,2725,427,35141,skewed_2
65535,169096,19337.2,21706.3,3376,19271.5,21617.6,2247,317,21238,skewed_2
65535,169096,19337.2,21706.3,1969,19674,21998.6,2583,330,18940,skewed_2
65535,169096,19337.2,21706.3,1422,18971.7,21332.3,4107,229,17829,skewed_2
65535,169096,19337.2,21706.3,898,18996.5,21566.9,1917,203,16368,skewed_2
65535,169096,19337.2,21706.3,312765,19327.4,21681.3,4679,4232,766606,skewed_2
65535,169096,19337.2,21706.3,59,17259.6,21337.8,36995,253,15249,skewed_2
65535,169096,19337.2,21706.3,11492,19266.7,21695.8,2719,987,38424,skewed_2
65535,169096,19337.2,21706.3,4877,19205.5,21700.6,2756,389,24025,skewed_2
65535,169096,19337.2,21706.3,4014,19521.4,21856,2939,345,22453,skewed_2
65535,169096,19337.2,21706.3,20745,19371.4,21774.3,3573,486,52418,skewed_2
65535,169096,19337.2,21706.3,108,18207.6,20618.4,1250,160,15502,skewed_2
65535,169096,19337.2,21706.3,166551,19344,21708.4,4619,2011,163593,skewed_2
65535,169096,19337.2,21706.3,2,2200,3109.86,2638,178,1099,skewed_2
65535,169096,19337.2,21706.3,2571,19162.6,21836,2290,250,19588,skewed_2
65535,169096,19337.2,21706.3,2571,19162.6,21836,2270,296,19976,skewed_2
65535,169096,19337.2,21706.3,3763,18832.8,21301,2195,336,21896,skewed_2
65535,169096,19337.2,21706.3,5483,18968.8,21563.5,2712,344,25740,skewed_2
65535,169096,19337.2,21706.3,5316,19285.6,21759.8,2800,330,24158,skewed_2
65535,169096,19337.2,21706.3,7017,19371.7,21704.6,2636,380,27883,skewed_2
65535,169096,19337.2,21706.3,4636,19684.2,21852.8,2124,326,21754,skewed_2
65535,169096,19337.2,21706.3,79417,19334.9,21668.4,3286,1336,323551,skewed_2
65535,169096,19337.2,21706.3,732,20160.8,22194.3,1872,302,16692,skewed_2
65535,169096,19337.2,21706.3,16206,19359.8,21733.6,3089,574,45500,skewed_2
65535,169096,19337.2,21706.3,86,18488.5,21338,40762,203,14675,skewed_2
65535,169096,19337.2,21706.3,5478,19207.8,21642.9,2577,360,25015,skewed_2
65535,169096,19337.2,21706.3,3,8564.33,13587.3,14260,238,5704,skewed_2
65535,169096,19337.2,21706.3,312521,19323.6,21680.9,6295,3655,755729,skewed_2
65535,169096,19337.2,21706.3,4496,19176.5,21689.6,2160,471,23557,skewed_2
65535,169096,19337.2,21706.3,3172,19030.8,21435.9,2630,354,20605,skewed_2
65535,169096,19337.2,21706.3,5441,19163.3,21562.4,2506,366,25154,skewed_2
65535,169096,19337.2,21706.3,250780,19328.8,21691.7,3261,3452,538175,skewed_1
65535,169096,19337.2,21706.3,2376,19158.9,21576.2,2121,447,19717,skewed_2
65535,169096,19337.2,21706.3,6,15342,25608.3,1508,242,14726,skewed_2
65535,169096,19337.2,21706.3,312765,19327.4,21681.3,4409,4495,769649,skewed_1
65535,169096,19337.2,21706.3,21235,19309.7,21655.7,2895,637,55542,skewed_2
65535,169096,19337.2,21706.3,3577,19229.6,21728.4,2531,390,21142,skewed_2
65535,169096,19337.2,21706.3,585,19792.1,22052.7,1991,193,16202,skewed_2
65535,169096,19337.2,21706.3,1,26612,0,15672,155,6256,skewed_2
65535,169096,19337.2,21706.3,140627,19296.7,21654.6,4863,1829,215210,skewed_2
65535,169096,19337.2,21706.3,301784,19320.4,21685.3,5394,3539,768787,skewed_2
65535,169096,19337.2,21706.3,4636,19684.2,21852.8,2392,385,22220,skewed_2
65535,169096,19337.2,21706.3,68021,19353.5,21739.4,3222,1012,242221,skewed_2
65535,169096,19337.2,21706.3,615,18933.9,21311.9,1183,323,16587,skewed_2
65535,169096,19337.2,21706.3,956,19874.4,21923.2,1743,266,17140,skewed_2
65535,169096,19337.2,21706.3,169096,19337.2,21706.3,3232,2250,154675,skewed_2
65535,169096,19337.2,21706.3,1483,19831.1,22286.4,2368,256,17375,skewed_2
65535,169096,19337.2,21706.3,166551,19344,21708.4,4835,2505,164091,skewed_2
65535,169096,19337.2,21706.3,301784,19320.4,21685.3,5396,3463,759921,skewed_2
65535,169096,19337.2,21706.3,5784,19679.7,21829,2464,395,25749,skewed_2
65535,169096,19337.2,21706.3,330197,19330.3,21686.1,6553,3792,762015,skewed_2
65535,169096,19337.2,21706.3,1394,20239.7,21971.4,2204,257,17266,skewed_2
65535,169096,19337.2,21706.3,21235,19309.7,21655.7,2801,555,54660,skewed_2
65535,169096,19337.2,21706.3,312521,19323.6,21680.9,5531,3497,758003,skewed_2
65535,169096,19337.2,21706.3,4496,19176.5,21689.6,2191,432,24062,skewed_2
65535,169096,19337.2,21706.3,46,20595.6,23630.1,40235,202,14154,skewed_2
65535,169096,19337.2,21706.3,1963,19543.6,21870.7,2138,317,17942,skewed_2
65535,169096,19337.2,21706.3,204,17660.7,20570.7,1143,171,15563,skewed_2
65535,169096,19337.2,21706.3,1211,19819.1,21907.4,2188,273,17639,skewed_2
65535,169096,19337.2,21706.3,194,19118.4,21184.6,1746,170,15451,skewed_2
65535,169096,19337.2,21706.3,732,20160.8,22194.3,1768,145,16568,skewed_2
65535,169096,19337.2,21706.3,166959,19316.4,21665.8,4282,2404,234585,skewed_2
65535,169096,19337.2,21706.3,27027,19368.9,21727,3504,719,66705,skewed_2
65535,169096,19337.2,21706.3,301987,19329,21683.5,4864,3846,767141,skewed_2
65535,169096,19337.2,21706.3,166551,19344,21708.4,4705,2239,163432,skewed_2
65535,169096,19337.2,21706.3,10418,19343,21753.7,3064,438,34053,skewed_2
65535,169096,19337.2,21706.3,138082,19304.2,21656.3,5004,1818,209322,skewed_2
65535,169096,19337.2,21706.3,898,18996.5,21566.9,2013,346,16365,skewed_2
65535,169096,19337.2,21706.3,6883,19481.1,21632.6,2482,431,29022,skewed_2
65535,169096,19337.2,21706.3,10629,19411.2,21636,2886,410,34188,skewed_2
65535,169096,19337.2,21706.3,250780,19328.8,21691.7,3208,2988,537089,skewed_2
65535,169096,19337.2,21706.3,140605,19327.8,21687.7,6113,2196,473562,skewed_2
65535,169096,19337.2,21706.3,10,13695.6,18918,19387,402,14485,skewed_2
65535,169096,19337.2,21706.3,166551,19344,21708.4,4109,2153,163673,skewed_2
65535,169096,19337.2,21706.3,27027,19368.9,21727,3264,581,65403,skewed_2
65535,169096,19337.2,21706.3,720,19524.8,21945.3,1966,250,16214,skewed_2
65535,169096,19337.2,21706.3,5,20896,29075.5,36915,205,14845,skewed_2
65535,169096,19337.2,21706.3,159849,19343.4,21683.5,3593,2017,493853,skewed_2
65535,169096,19337.2,21706.3,1650,20462.7,22164.7,2405,418,17537,skewed_2
65535,169096,19337.2,21706.3,26681,19446.2,21711.8,3289,626,66731,skewed_2
65535,169096,19337.2,21706.3,166551,19344,21708.4,4438,2253,166151,skewed_2
65535,169096,19337.2,21706.3,507,19136.6,21604.4,1715,226,16204,skewed_2
65535,169096,19337.2,21706.3,2912,20068.6,22074.9,2067,353,20803,skewed_2
65535,169096,19337.2,21706.3,898,18996.5,21566.9,1985,236,16332,skewed_2
65535,169096,19337.2,21706.3,4636,19684.2,21852.8,2337,359,21914,skewed_2
65535,169096,19337.2,21706.3,6485,19458.4,21927.5,2659,368,26460,skewed_2
65535,169096,19337.2,21706.3,16859,19407.5,21700.6,3136,489,45293,skewed_2
65535,169096,19337.2,21706.3,9764,19255.7,21719.8,2983,987,32462,skewed_2
65535,169096,19337.2,21706.3,995,18899.8,21402.5,1936,241,16873,skewed_2
65535,169096,19337.2,21706.3,5479,19469.3,21728.5,2283,340,24616,skewed_2
65535,169096,19337.2,21706.3,371,19205.8,21511.7,1736,174,15939,skewed_2
65535,169096,19337.2,21706.3,2769,19700.4,21925.2,3277,254,20107,skewed_2
65535,169096,19337.2,21706.3,1614,19562,21615.3,2244,283,18163,skewed_2
65535,169096,19337.2,21706.3,741,19937.4,21930.1,1408,198,16449,skewed_2
65535,169096,19337.2,21706.3,55,21147.1,21971,38038,174,15363,skewed_2
65535,169096,19337.2,21706.3,8,24864.2,28038.3,37054,251,14921,skewed_2
65535,169096,19337.2,21706.3,24029,19308.9,21684.9,2793,541,60167,skewed_2
65535,169096,19337.2,21706.3,1650,20462.7,22164.7,2300,269,17623,skewed_2
65535,169096,19337.2,21706.3,166959,19316.4,21665.8,3801,2349,234786,skewed_2
65535,169096,19337.2,21706.3,2912,20068.6,22074.9,2043,467,20834,skewed_2
65535,169096,19337.2,21706.3,312765,19327.4,21681.3,4236,3786,770642,skewed_2
65535,169096,19337.2,21706.3,9,19664.4,24572.6,30950,243,13642,skewed_2
65535,169096,19337.2,21706.3,279,17575.6,20773,1374,195,15715,skewed_2
65535,169096,19337.2,21706.3,398,19068.2,21865.9,3726,213,15759,skewed_2
65535,169096,19337.2,21706.3,2305,19223.3,21654,2219,322,19127,skewed_2
65535,169096,19337.2,21706.3,12717,19503.1,21801.4,3106,456,37760,skewed_2
65535,169096,19337.2,21706.3,583,18753.4,21318.7,1711,219,16273,skewed_2
65535,169096,19337.2,21706.3,1002,20173,22179.5,2068,217,17072,skewed_2
65535,169096,19337.2,21706.3,3763,18832.8,21301,2265,332,22138,skewed_2
65535,169096,19337.2,21706.3,1410,19429.5,21969.6,2214,215,17496,skewed_2
65535,169096,19337.2,21706.3,120236,19376,21709.4,4510,1656,226901,skewed_2
65535,169096,19337.2,21706.3,5,14100,15705.4,9896,231,8988,skewed_2
65535,169096,19337.2,21706.3,1323,19377.7,21925.3,1960,285,17806,skewed_2
65535,169096,19337.2,21706.3,638,19696.4,21832.3,1580,240,16403,skewed_2
65535,169096,19337.2,21706.3,63,19654.8,22973.6,37490,191,15118,skewed_2
65535,169096,19337.2,21706.3,757,19254.6,21255,1958,189,16380,skewed_2
65535,169096,19337.2,21706.3,152,21093.1,21080,37916,187,15401,skewed_2
65535,169096,19337.2,21706.3,1388,19523,21770.5,2071,325,17850,skewed_2
65535,169096,19337.2,21706.3,2,12230.5,17295.1,14298,123,5753,skewed_2
65535,169096,19337.2,21706.3,5571,19779.5,22086.8,2596,374,25571,skewed_2
65535,169096,19337.2,21706.3,138082,19304.2,21656.3,5001,1776,208333,skewed_2
65535,169096,19337.2,21706.3,11492,19266.7,21695.8,2941,1086,41933,skewed_2
65535,169096,19337.2,21706.3,26332,19421.3,21725.5,2757,648,52453,skewed_2
65535,169096,19337.2,21706.3,312521,19323.6,21680.9,6086,3645,757288,skewed_2
65535,169096,19337.2,21706.3,9677,19327.3,21702.8,2916,517,28509,skewed_2
65535,169096,19337.2,21706.3,168524,19326.2,21678.4,5339,2239,509378,skewed_2
65535,169096,19337.2,21706.3,853,20520.9,22393.3,1199,406,16863,skewed_2
65535,169096,19337.2,21706.3,40,16746.8,22079.1,323,197,15142,skewed_2
65535,169096,19337.2,21706.3,2545,18891.1,21562.6,2435,303,18861,skewed_2
65535,169096,19337.2,21706.3,10108,19576.1,21865.1,2837,406,33430,skewed_2
65535,169096,19337.2,21706.3,2571,19162.6,21836,2132,298,19394,skewed_2
65535,169096,19337.2,21706.3,396,18172.1,21336.8,1672,189,15609,skewed_2
65535,169096,19337.2,21706.3,4,31765.5,28806.1,36343,184,14501,skewed_2
65535,169096,19337.2,21706.3,13499,19381.9,21716,2678,461,90901,skewed_2
65535,169096,19337.2,21706.3,159849,19343.4,21683.5,3751,1976,495261,skewed_2
65535,169096,19337.2,21706.3,250780,19328.8,21691.7,3335,3669,538672,skewed_1
65535,169096,19337.2,21706.3,166959,19316.4,21665.8,4106,2597,235095,skewed_2
65535,169096,19337.2,21706.3,312521,19323.6,21680.9,6367,3680,753648,skewed_2
65535,169096,19337.2,21706.3,138082,19304.2,21656.3,4942,2272,208790,skewed_2
65535,169096,19337.2,21706.3,6,18399.2,23584.1,32847,304,13115,skewed_2
65535,169096,19337.2,21706.3,1969,19674,21998.6,2269,364,18897,skewed_2
65535,169096,19337.2,21706.3,3280,19456.1,21808.2,2045,372,21130,skewed_2
65535,169096,19337.2,21706.3,94,18870.4,21265,22061,175,15334,skewed_2
65535,169096,19337.2,21706.3,20745,19371.4,21774.3,3339,497,52981,skewed_2
65535,169096,19337.2,21706.3,13859,19354.2,21599.5,3018,459,40119,skewed_2
65535,169096,19337.2,21706.3,301784,19320.4,21685.3,5293,3791,758602,skewed_2
65535,169096,19337.2,21706.3,43,18257.5,22253.9,36572,220,15478,skewed_2
65535,169096,19337.2,21706.3,44830,19281.7,21672.6,3470,865,88387,skewed_2
65535,169096,19337.2,21706.3,10108,19576.1,21865.1,2893,487,34587,skewed_2
65535,169096,19337.2,21706.3,169096,19337.2,21706.3,3677,2100,158546,skewed_2
65535,169096,19337.2,21706.3,3577,19229.6,21728.4,2618,362,21255,skewed_2
65535,169096,19337.2,21706.3,5038,19162.2,21590.1,2767,360,24162,skewed_2
65535,169096,19337.2,21706.3,1986,18765.1,21497.1,2099,287,18574,skewed_2
65535,169096,19337.2,21706.3,5045,19302,21665.5,2717,342,24233,skewed_2
65535,169096,19337.2,21706.3,1784,19419.5,21993.6,1949,337,18607,skewed_2
65535,169096,19337.2,21706.3,3421,19514.1,21948.6,2298,328,21008,skewed_2
65535,169096,19337.2,21706.3,330197,19330.3,21686.1,7128,3760,759750,skewed_2
65535,169096,19337.2,21706.3,5677,18869.8,21398.8,2609,432,25482,skewed_2
65535,169096,19337.2,21706.3,11492,19266.7,21695.8,2708,933,38922,skewed_2
65535,169096,19337.2,21706.3,9764,19255.7,21719.8,2532,699,33079,skewed_2
65535,169096,19337.2,21706.3,112430,19337.8,21688.9,5096,1481,425125,skewed_2
65535,169096,19337.2,21706.3,5366,19026,21504.7,2672,514,24568,skewed_2
65535,169096,19337.2,21706.3,301987,19329,21683.5,4753,4274,770618,skewed_2
65535,169096,19337.2,21706.3,416,18501.3,21431.8,1906,230,15834,skewed_2
65535,169096,19337.2,21706.3,9764,19255.7,21719.8,2621,913,34327,skewed_2
65535,169096,19337.2,21706.3,44830,19281.7,21672.6,3730,826,88395,skewed_2
65535,169096,19337.2,21706.3,1323,19377.7,21925.3,1904,311,17664,skewed_2
65535,169096,19337.2,21706.3,10108,19576.1,21865.1,2828,396,33509,skewed_2
65535,169096,19337.2,21706.3,312765,19327.4,21681.3,4156,3817,766163,skewed_2
65535,169096,19337.2,21706.3,166551,19344,21708.4,4618,2436,163144,skewed_2
65535,169096,19337.2,21706.3,28514,19326.4,21710.7,4039,672,69654,skewed_2
65535,169096,19337.2,21706.3,22452,19309.6,21729.7,2920,1129,54893,skewed_2
65535,169096,19337.2,21706.3,585,19792.1,22052.7,2268,254,16154,skewed_2
65535,169096,19337.2,21706.3,138082,19304.2,21656.3,5108,1869,207222,skewed_2
65535,169096,19337.2,21706.3,14135,19217.2,21696.5,3015,604,44150,skewed_2
65535,169096,19337.2,21706.3,2545,18891.1,21562.6,2665,334,18797,skewed_2
65535,169096,19337.2,21706.3,144737,19332.9,21692.7,4928,2803,481969,skewed_2
65535,169096,19337.2,21706.3,212,17802,20907.8,996,305,15572,skewed_2
65535,169096,19337.2,21706.3,2183,20009.3,21882.5,2110,340,19326,skewed_2
65535,169096,19337.2,21706.3,4496,19176.5,21689.6,2550,340,23752,skewed_2
65535,169096,19337.2,21706.3,1040,19545.7,21984.4,1890,166,17042,skewed_2
65535,169096,19337.2,21706.3,11492,19266.7,21695.8,2809,956,38132,skewed_2
65535,169096,19337.2,21706.3,16655,19476,21739.1,2368,495,39412,skewed_2
65535,46,20595.6,23630.1,169096,19337.2,21706.3,257,40088,7205,skewed_1
60663,46,20595.6,23630.1,46,20595.6,23630.1,194,156,125,non_skewed
65530,46,20595.6,23630.1,17648,19492.5,21753.7,710,4455,913,skewed_1
65535,46,20595.6,23630.1,240934,19336.5,21696.3,4383,57413,10223,skewed_1
65510,46,20595.6,23630.1,3018,19249.9,21904.1,483,793,284,non_skewed
65428,46,20595.6,23630.1,898,18996.5,21566.9,851,344,201,non_skewed
65529,46,20595.6,23630.1,2665,19475.2,21946.2,756,708,256,non_skewed
65535,46,20595.6,23630.1,169096,19337.2,21706.3,853,40080,7229,skewed_1
65529,46,20595.6,23630.1,20745,19371.4,21774.3,983,4854,971,non_skewed
62308,46,20595.6,23630.1,51,19446.5,22337.2,229,76,100,skewed_2
65513,46,20595.6,23630.1,5520,19426,21763.8,653,1418,362,non_skewed
65535,46,20595.6,23630.1,140605,19327.8,21687.7,2782,33680,6053,skewed_1
65418,46,20595.6,23630.1,2628,20020.4,22096.8,681,786,258,non_skewed
65535,46,20595.6,23630.1,250780,19328.8,21691.7,2241,60109,10640,skewed_1
65535,46,20595.6,23630.1,301987,19329,21683.5,2116,71922,12721,skewed_1
65535,46,20595.6,23630.1,312765,19327.4,21681.3,1962,74995,13204,skewed_1
65423,46,20595.6,23630.1,409,18891.1,21607.2,481,154,145,non_skewed
65520,46,20595.6,23630.1,10629,19411.2,21636,1176,2734,595,non_skewed
65526,46,20595.6,23630.1,3376,19271.5,21617.6,682,855,267,non_skewed
65518,46,20595.6,23630.1,1969,19674,21998.6,734,566,216,non_skewed
65492,46,20595.6,23630.1,1422,18971.7,21332.3,574,409,193,non_skewed
65428,46,20595.6,23630.1,898,18996.5,21566.9,505,555,161,non_skewed
65535,46,20595.6,23630.1,312765,19327.4,21681.3,1587,74334,13212,skewed_1
64756,46,20595.6,23630.1,59,17259.6,21337.8,276,198,87,non_skewed
65534,46,20595.6,23630.1,11492,19266.7,21695.8,539,2839,639,skewed_1
65526,46,20595.6,23630.1,4877,19205.5,21700.6,714,1236,339,non_skewed
65526,46,20595.6,23630.1,4014,19521.4,21856,777,1078,295,non_skewed
65529,46,20595.6,23630.1,20745,19371.4,21774.3,1309,5016,962,non_skewed
65302,46,20595.6,23630.1,108,18207.6,20618.4,343,227,145,non_skewed
65535,46,20595.6,23630.1,166551,19344,21708.4,2205,39452,7113,skewed_1
60663,46,20595.6,23630.1,2,2200,3109.86,82,52,39,non_skewed
65510,46,20595.6,23630.1,2571,19162.6,21836,533,618,300,non_skewed
65510,46,20595.6,23630.1,2571,19162.6,21836,621,678,230,non_skewed
65524,46,20595.6,23630.1,3763,18832.8,21301,777,968,288,non_skewed
65495,46,20595.6,23630.1,5483,18968.8,21563.5,397,1385,338,non_skewed
65515,46,20595.6,23630.1,5316,19285.6,21759.8,755,1248,337,non_skewed
65533,46,20595.6,23630.1,7017,19371.7,21704.6,1952,1825,456,non_skewed
65530,46,20595.6,23630.1,4636,19684.2,21852.8,524,1201,320,non_skewed
65534,46,20595.6,23630.1,79417,19334.9,21668.4,1675,18638,3399,skewed_1
65516,46,20595.6,23630.1,732,20160.8,22194.3,492,288,146,non_skewed
65528,46,20595.6,23630.1,16206,19359.8,21733.6,1223,3992,812,non_skewed
62222,46,20595.6,23630.1,86,18488.5,21338,340,181,135,non_skewed
65524,46,20595.6,23630.1,5478,19207.8,21642.9,1252,1399,357,non_skewed
60663,46,20595.6,23630.1,3,8564.33,13587.3,73,82,48,non_skewed
65535,46,20595.6,23630.1,312521,19323.6,21680.9,2564,75473,26054,skewed_1
65492,46,20595.6,23630.1,4496,19176.5,21689.6,162,1156,354,skewed_1
65530,46,20595.6,23630.1,3172,19030.8,21435.9,458,899,235,non_skewed
65530,46,20595.6,23630.1,5441,19163.3,21562.4,700,1460,349,non_skewed
65535,46,20595.6,23630.1,250780,19328.8,21691.7,2249,59742,10622,skewed_1
65527,46,20595.6,23630.1,2376,19158.9,21576.2,585,592,226,non_skewed
63037,46,20595.6,23630.1,6,15342,25608.3,214,65,63,non_skewed
65535,46,20595.6,23630.1,312765,19327.4,21681.3,1825,74438,13144,skewed_1
65532,46,20595.6,23630.1,21235,19309.7,21655.7,965,5158,1028,skewed_1
65426,46,20595.6,23630.1,3577,19229.6,21728.4,1130,858,260,non_skewed
65326,46,20595.6,23630.1,585,19792.1,22052.7,462,189,144,non_skewed
60663,46,20595.6,23630.1,1,26612,0,133,73,45,non_skewed
65534,46,20595.6,23630.1,140627,19296.7,21654.6,2340,33272,6002,skewed_1
65535,46,20595.6,23630.1,301784,19320.4,21685.3,2243,71328,12717,skewed_1
65530,46,20595.6,23630.1,4636,19684.2,21852.8,716,1241,334,non_skewed
65535,46,20595.6,23630.1,68021,19353.5,21739.4,1362,16314,3003,skewed_1
65348,46,20595.6,23630.1,615,18933.9,21311.9,331,231,149,non_skewed
65525,46,20595.6,23630.1,956,19874.4,21923.2,453,323,176,non_skewed
65535,46,20595.6,23630.1,169096,19337.2,21706.3,864,40166,7204,skewed_1
65414,46,20595.6,23630.1,1483,19831.1,22286.4,525,703,184,non_skewed
65535,46,20595.6,23630.1,166551,19344,21708.4,1949,39492,7106,skewed_1
65535,46,20595.6,23630.1,301784,19320.4,21685.3,2167,71352,12725,skewed_1
65426,46,20595.6,23630.1,5784,19679.7,21829,691,1459,373,non_skewed
65535,46,20595.6,23630.1,330197,19330.3,21686.1,1318,78170,13882,skewed_1
65451,46,20595.6,23630.1,1394,20239.7,21971.4,611,445,192,non_skewed
65532,46,20595.6,23630.1,21235,19309.7,21655.7,1155,5162,1032,non_skewed
65535,46,20595.6,23630.1,312521,19323.6,21680.9,2504,75789,13173,skewed_1
65492,46,20595.6,23630.1,4496,19176.5,21689.6,379,1172,336,non_skewed
60663,46,20595.6,23630.1,46,20595.6,23630.1,274,131,109,non_skewed
65491,46,20595.6,23630.1,1963,19543.6,21870.7,609,555,236,non_skewed
65433,46,20595.6,23630.1,204,17660.7,20570.7,204,158,150,non_skewed
65533,46,20595.6,23630.1,1211,19819.1,21907.4,478,461,180,non_skewed
65160,46,20595.6,23630.1,194,19118.4,21184.6,307,430,121,non_skewed
65516,46,20595.6,23630.1,732,20160.8,22194.3,414,235,144,non_skewed
65534,46,20595.6,23630.1,166959,19316.4,21665.8,1446,39572,7096,skewed_1
65528,46,20595.6,23630.1,27027,19368.9,21727,1419,6430,1239,non_skewed
65535,46,20595.6,23630.1,301987,19329,21683.5,2225,71817,12686,skewed_1
65535,46,20595.6,23630.1,166551,19344,21708.4,1580,39496,7098,skewed_1
65521,46,20595.6,23630.1,10418,19343,21753.7,956,2573,548,non_skewed
65534,46,20595.6,23630.1,138082,19304.2,21656.3,1887,32771,5896,skewed_1
65428,46,20595.6,23630.1,898,18996.5,21566.9,502,314,141,non_skewed
65520,46,20595.6,23630.1,6883,19481.1,21632.6,976,1852,443,non_skewed
65520,46,20595.6,23630.1,10629,19411.2,21636,1483,2735,572,non_skewed
65535,46,20595.6,23630.1,250780,19328.8,21691.7,2487,59737,10640,skewed_1
65535,46,20595.6,23630.1,140605,19327.8,21687.7,2922,33689,6067,skewed_1
61562,46,20595.6,23630.1,10,13695.6,18918,205,82,72,non_skewed
65535,46,20595.6,23630.1,166551,19344,21708.4,1750,39699,7091,skewed_1
65528,46,20595.6,23630.1,27027,19368.9,21727,1443,6412,1250,non_skewed
65484,46,20595.6,23630.1,720,19524.8,21945.3,411,241,139,non_skewed
63478,46,20595.6,23630.1,5,20896,29075.5,163,77,62,non_skewed
65535,46,20595.6,23630.1,159849,19343.4,21683.5,3820,37946,6766,skewed_1
65493,46,20595.6,23630.1,1650,20462.7,22164.7,1101,464,194,non_skewed
65529,46,20595.6,23630.1,26681,19446.2,21711.8,1602,6788,1265,non_skewed
65535,46,20595.6,23630.1,166551,19344,21708.4,1943,39520,7096,skewed_1
64918,46,20595.6,23630.1,507,19136.6,21604.4,375,247,138,non_skewed
65498,46,20595.6,23630.1,2912,20068.6,22074.9,236,799,244,skewed_1
65428,46,20595.6,23630.1,898,18996.5,21566.9,317,255,146,non_skewed
65530,46,20595.6,23630.1,4636,19684.2,21852.8,443,1380,329,non_skewed
65527,46,20595.6,23630.1,6485,19458.4,21927.5,695,1633,379,non_skewed
65529,46,20595.6,23630.1,16859,19407.5,21700.6,821,4193,838,skewed_1
65523,46,20595.6,23630.1,9764,19255.7,21719.8,505,2419,534,skewed_1
65299,46,20595.6,23630.1,995,18899.8,21402.5,344,296,161,non_skewed
65501,46,20595.6,23630.1,5479,19469.3,21728.5,666,1345,362,non_skewed
65526,46,20595.6,23630.1,371,19205.8,21511.7,359,227,155,non_skewed
65515,46,20595.6,23630.1,2769,19700.4,21925.2,859,665,245,non_skewed
65510,46,20595.6,23630.1,1614,19562,21615.3,1105,489,201,non_skewed
65326,46,20595.6,23630.1,741,19937.4,21930.1,328,242,146,non_skewed
65149,46,20595.6,23630.1,55,21147.1,21971,306,225,137,non_skewed
63814,46,20595.6,23630.1,8,24864.2,28038.3,110,76,92,skewed_2
65532,46,20595.6,23630.1,24029,19308.9,21684.9,1181,5768,1135,non_skewed
65493,46,20595.6,23630.1,1650,20462.7,22164.7,624,459,193,non_skewed
65534,46,20595.6,23630.1,166959,19316.4,21665.8,1350,39608,7105,skewed_1
65498,46,20595.6,23630.1,2912,20068.6,22074.9,557,777,248,non_skewed
65535,46,20595.6,23630.1,312765,19327.4,21681.3,1654,74232,13191,skewed_1
60663,46,20595.6,23630.1,9,19664.4,24572.6,205,95,57,non_skewed
65044,46,20595.6,23630.1,279,17575.6,20773,238,191,124,non_skewed
65269,46,20595.6,23630.1,398,19068.2,21865.9,531,264,144,non_skewed
65436,46,20595.6,23630.1,2305,19223.3,21654,888,631,245,non_skewed
65532,46,20595.6,23630.1,12717,19503.1,21801.4,1396,3141,672,non_skewed
65526,46,20595.6,23630.1,583,18753.4,21318.7,330,229,148,non_skewed
65529,46,20595.6,23630.1,1002,20173,22179.5,529,298,212,non_skewed
65524,46,20595.6,23630.1,3763,18832.8,21301,646,971,307,non_skewed
65511,46,20595.6,23630.1,1410,19429.5,21969.6,496,429,173,non_skewed
65533,46,20595.6,23630.1,120236,19376,21709.4,2662,28979,5189,skewed_1
60663,46,20595.6,23630.1,5,14100,15705.4,59,89,50,non_skewed
65525,46,20595.6,23630.1,1323,19377.7,21925.3,570,394,189,non_skewed
65503,46,20595.6,23630.1,638,19696.4,21832.3,384,217,146,non_skewed
64380,46,20595.6,23630.1,63,19654.8,22973.6,117,85,81,non_skewed
64925,46,20595.6,23630.1,757,19254.6,21255,312,248,158,non_skewed
64813,46,20595.6,23630.1,152,21093.1,21080,290,289,126,non_skewed
65498,46,20595.6,23630.1,1388,19523,21770.5,328,415,194,non_skewed
