range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed, vector
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 193523, 192711, 134951, 33878
65535, 169096, 19337.2, 21706.3, 46, 20595.6, 23630.1, 14293, 726, 14202, 4161
65535, 169096, 19337.2, 21706.3, 17648, 19492.5, 21753.7, 39656, 63304, 40058, 19365
65535, 169096, 19337.2, 21706.3, 240934, 19336.5, 21696.3, 277500, 230276, 552204, 51669
65535, 169096, 19337.2, 21706.3, 3018, 19249.9, 21904.1, 19042, 18310, 20674, 5399
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 14012, 7285, 16352, 5174
65535, 169096, 19337.2, 21706.3, 2665, 19475.2, 21946.2, 18653, 16150, 20197, 6613
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 193710, 192716, 154226, 33856
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 43770, 77397, 52202, 21962
65535, 169096, 19337.2, 21706.3, 51, 19446.5, 22337.2, 11061, 918, 14585, 5116
65535, 169096, 19337.2, 21706.3, 5520, 19426, 21763.8, 22838, 25765, 23645, 9023
65535, 169096, 19337.2, 21706.3, 140605, 19327.8, 21687.7, 218053, 226909, 496981, 34335
65535, 169096, 19337.2, 21706.3, 2628, 20020.4, 22096.8, 19068, 18062, 20071, 6632
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 272756, 228327, 549132, 149588
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 254150, 228317, 757751, 61339
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 249401, 234403, 752782, 61807
65535, 169096, 19337.2, 21706.3, 409, 18891.1, 21607.2, 12122, 4126, 16026, 4672
65535, 169096, 19337.2, 21706.3, 10629, 19411.2, 21636, 29408, 45759, 36093, 8048
65535, 169096, 19337.2, 21706.3, 3376, 19271.5, 21617.6, 19510, 19648, 21216, 7204
65535, 169096, 19337.2, 21706.3, 1969, 19674, 21998.6, 17866, 13030, 18959, 6028
65535, 169096, 19337.2, 21706.3, 1422, 18971.7, 21332.3, 13818, 10507, 17969, 5583
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 13631, 6971, 16408, 5128
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 246964, 234324, 763730, 62659
65535, 169096, 19337.2, 21706.3, 59, 17259.6, 21337.8, 11401, 722, 15272, 14812
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 30723, 48570, 38697, 14073
65535, 169096, 19337.2, 21706.3, 4877, 19205.5, 21700.6, 21639, 25130, 24054, 8490
65535, 169096, 19337.2, 21706.3, 4014, 19521.4, 21856, 20705, 21591, 22877, 7759
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 43477, 77419, 52695, 21908
65535, 169096, 19337.2, 21706.3, 108, 18207.6, 20618.4, 10472, 1990, 15519, 4503
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 198797, 200083, 162726, 120622
65535, 169096, 19337.2, 21706.3, 2, 2200, 3109.86, 1113, 127, 1088, 1107
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 18254, 16134, 19595, 6545
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 17202, 14561, 19625, 6484
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 20058, 20321, 22102, 7520
65535, 169096, 19337.2, 21706.3, 5483, 18968.8, 21563.5, 21981, 28093, 25129, 8927
65535, 169096, 19337.2, 21706.3, 5316, 19285.6, 21759.8, 21605, 25792, 25238, 8811
65535, 169096, 19337.2, 21706.3, 7017, 19371.7, 21704.6, 25042, 36259, 28138, 10273
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 20761, 26888, 22418, 6989
65535, 169096, 19337.2, 21706.3, 79417, 19334.9, 21668.4, 128231, 169344, 344587, 67364
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 12932, 6360, 16628, 5075
65535, 169096, 19337.2, 21706.3, 16206, 19359.8, 21733.6, 37616, 58509, 49363, 18108
65535, 169096, 19337.2, 21706.3, 86, 18488.5, 21338, 14774, 1191, 14633, 4295
65535, 169096, 19337.2, 21706.3, 5478, 19207.8, 21642.9, 20965, 29482, 25119, 8966
65535, 169096, 19337.2, 21706.3, 3, 8564.33, 13587.3, 4315, 211, 5712, 5732
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 259074, 233793, 740414, 61796
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 21267, 27854, 23438, 8164
65535, 169096, 19337.2, 21706.3, 3172, 19030.8, 21435.9, 18286, 19085, 20651, 7029
65535, 169096, 19337.2, 21706.3, 5441, 19163.3, 21562.4, 22710, 30154, 25189, 8934
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 277969, 228742, 547096, 186853
65535, 169096, 19337.2, 21706.3, 2376, 19158.9, 21576.2, 18126, 15774, 19388, 6363
65535, 169096, 19337.2, 21706.3, 6, 15342, 25608.3, 11196, 208, 14751, 14701
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 248154, 233858, 764518, 61921
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 44451, 70916, 56849, 22251
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 19760, 20168, 21279, 7406
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 15890, 5120, 16174, 4579
65535, 169096, 19337.2, 21706.3, 1, 26612, -nan, 4703, 133, 6248, 6272
65535, 169096, 19337.2, 21706.3, 140627, 19296.7, 21654.6, 204050, 254331, 209588, 113274
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 254208, 234491, 764221, 158941
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 21071, 27288, 22138, 5901
65535, 169096, 19337.2, 21706.3, 68021, 19353.5, 21739.4, 243096, 258440, 258210, 58432
65535, 169096, 19337.2, 21706.3, 615, 18933.9, 21311.9, 12654, 5983, 16504, 5024
65535, 169096, 19337.2, 21706.3, 956, 19874.4, 21923.2, 13456, 8241, 17205, 5241
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 193852, 192725, 154223, 49336
65535, 169096, 19337.2, 21706.3, 1483, 19831.1, 22286.4, 31175, 9707, 17474, 5628
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 199123, 202189, 143691, 121098
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 254678, 233801, 753983, 158992
65535, 169096, 19337.2, 21706.3, 5784, 19679.7, 21829, 22384, 32318, 25598, 9293
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 247436, 312598, 755091, 64046
65535, 169096, 19337.2, 21706.3, 1394, 20239.7, 21971.4, 17386, 9989, 17365, 5584
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 46658, 70553, 57710, 11087
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 262387, 235085, 738110, 62422
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 21076, 27203, 23431, 8212
65535, 169096, 19337.2, 21706.3, 46, 20595.6, 23630.1, 10754, 698, 14209, 4120
65535, 169096, 19337.2, 21706.3, 1963, 19543.6, 21870.7, 15012, 14043, 18178, 6056
65535, 169096, 19337.2, 21706.3, 204, 17660.7, 20570.7, 11705, 2103, 15645, 4525
65535, 169096, 19337.2, 21706.3, 1211, 19819.1, 21907.4, 13801, 9402, 17778, 4780
65535, 169096, 19337.2, 21706.3, 194, 19118.4, 21184.6, 11917, 2167, 15431, 4451
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 12948, 6114, 16653, 4621
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 221262, 284434, 234417, 39665
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 53286, 94544, 68168, 27157
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 255005, 229575, 757687, 60955
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 199444, 200138, 145581, 121079
65535, 169096, 19337.2, 21706.3, 10418, 19343, 21753.7, 29213, 44781, 34964, 13189
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 196649, 251418, 206325, 34734
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 16322, 7447, 16389, 4864
65535, 169096, 19337.2, 21706.3, 6883, 19481.1, 21632.6, 24699, 34099, 30286, 6892
65535, 169096, 19337.2, 21706.3, 10629, 19411.2, 21636, 29432, 43852, 36751, 8091
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 279349, 229584, 544726, 149773
65535, 169096, 19337.2, 21706.3, 140605, 19327.8, 21687.7, 218852, 226145, 496971, 111925
65535, 169096, 19337.2, 21706.3, 10, 13695.6, 18918, 10995, 341, 14395, 1286
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 199422, 200006, 148348, 121453
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 52628, 93200, 67133, 27139
65535, 169096, 19337.2, 21706.3, 720, 19524.8, 21945.3, 16086, 6339, 16236, 4998
65535, 169096, 19337.2, 21706.3, 5, 20896, 29075.5, 14881, 125, 14822, 14850
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 249036, 255725, 506052, 124877
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 16336, 12063, 17663, 5409
65535, 169096, 19337.2, 21706.3, 26681, 19446.2, 21711.8, 56097, 88464, 70132, 26963
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 198830, 200093, 162716, 28827
65535, 169096, 19337.2, 21706.3, 507, 19136.6, 21604.4, 15738, 5347, 16187, 4520
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 19191, 19041, 20757, 6828
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 12920, 7298, 16319, 5150
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 19203, 26939, 21856, 5850
65535, 169096, 19337.2, 21706.3, 6485, 19458.4, 21927.5, 23229, 30052, 27441, 6308
65535, 169096, 19337.2, 21706.3, 16859, 19407.5, 21700.6, 38066, 67528, 45782, 18566
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 28114, 45459, 32721, 9825
65535, 169096, 19337.2, 21706.3, 995, 18899.8, 21402.5, 15670, 8558, 16942, 4689
65535, 169096, 19337.2, 21706.3, 5479, 19469.3, 21728.5, 20202, 28546, 25025, 5985
65535, 169096, 19337.2, 21706.3, 371, 19205.8, 21511.7, 15851, 4124, 16006, 4375
65535, 169096, 19337.2, 21706.3, 2769, 19700.4, 21925.2, 19605, 17518, 20324, 5219
65535, 169096, 19337.2, 21706.3, 1614, 19562, 21615.3, 14741, 11475, 18318, 4949
65535, 169096, 19337.2, 21706.3, 741, 19937.4, 21930.1, 16112, 6554, 16506, 4516
65535, 169096, 19337.2, 21706.3, 55, 21147.1, 21971, 11735, 994, 15398, 8221
65535, 169096, 19337.2, 21706.3, 8, 24864.2, 28038.3, 14949, 177, 14917, 4275
65535, 169096, 19337.2, 21706.3, 24029, 19308.9, 21684.9, 48071, 87758, 61684, 24659
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 16531, 12341, 17566, 5300
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 223220, 281393, 234093, 39609
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 18973, 20304, 20890, 6840
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 249465, 233779, 759540, 61953
65535, 169096, 19337.2, 21706.3, 9, 19664.4, 24572.6, 10345, 177, 13640, 12385
65535, 169096, 19337.2, 21706.3, 279, 17575.6, 20773, 12009, 3132, 15667, 4965
65535, 169096, 19337.2, 21706.3, 398, 19068.2, 21865.9, 12257, 4181, 15807, 4719
65535, 169096, 19337.2, 21706.3, 2305, 19223.3, 21654, 18304, 15835, 19197, 6287
65535, 169096, 19337.2, 21706.3, 12717, 19503.1, 21801.4, 32416, 49933, 39304, 15106
65535, 169096, 19337.2, 21706.3, 583, 18753.4, 21318.7, 16131, 5723, 16297, 4815
65535, 169096, 19337.2, 21706.3, 1002, 20173, 22179.5, 16622, 7887, 17138, 5165
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 20051, 20371, 21977, 5494
65535, 169096, 19337.2, 21706.3, 1410, 19429.5, 21969.6, 16809, 9596, 17619, 5525
65535, 169096, 19337.2, 21706.3, 120236, 19376, 21709.4, 186042, 260795, 227147, 98853
65535, 169096, 19337.2, 21706.3, 5, 14100, 15705.4, 6782, 272, 9009, 8954
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 13964, 11114, 17759, 5380
65535, 169096, 19337.2, 21706.3, 638, 19696.4, 21832.3, 12702, 4959, 16512, 4940
65535, 169096, 19337.2, 21706.3, 63, 19654.8, 22973.6, 11434, 826, 15131, 6159
65535, 169096, 19337.2, 21706.3, 757, 19254.6, 21255, 13140, 6610, 16490, 4916
65535, 169096, 19337.2, 21706.3, 152, 21093.1, 21080, 11801, 2096, 15386, 4426
65535, 169096, 19337.2, 21706.3, 1388, 19523, 21770.5, 16007, 10730, 17811, 5175
65535, 169096, 19337.2, 21706.3, 2, 12230.5, 17295.1, 5789, 142, 5757, 5771
65535, 169096, 19337.2, 21706.3, 5571, 19779.5, 22086.8, 21991, 29152, 25428, 6060
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 200158, 238167, 206374, 111019
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 31069, 48051, 39279, 14109
65535, 169096, 19337.2, 21706.3, 26332, 19421.3, 21725.5, 52224, 83558, 51547, 26613
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 258472, 233723, 743390, 62925
65535, 169096, 19337.2, 21706.3, 9677, 19327.3, 21702.8, 27769, 44793, 28154, 12606
65535, 169096, 19337.2, 21706.3, 168524, 19326.2, 21678.4, 228656, 289175, 527744, 131591
65535, 169096, 19337.2, 21706.3, 853, 20520.9, 22393.3, 12977, 7277, 16881, 4982
65535, 169096, 19337.2, 21706.3, 40, 16746.8, 22079.1, 9154, 661, 15149, 4360
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 17994, 14613, 18853, 6522
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 28306, 47474, 33099, 7835
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 15450, 16231, 19528, 6544
65535, 169096, 19337.2, 21706.3, 396, 18172.1, 21336.8, 16262, 4246, 31958, 4472
65535, 169096, 19337.2, 21706.3, 4, 31765.5, 28806.1, 11080, 161, 14512, 14589
65535, 169096, 19337.2, 21706.3, 13499, 19381.9, 21716, 33392, 90729, 92875, 15910
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 301793, 314753, 517402, 124892
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 279911, 228865, 555569, 115637
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 223362, 283919, 236106, 39361
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 260686, 233452, 743136, 62078
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 198291, 249681, 204904, 35068
65535, 169096, 19337.2, 21706.3, 6, 18399.2, 23584.1, 9988, 230, 13120, 13191
65535, 169096, 19337.2, 21706.3, 1969, 19674, 21998.6, 17260, 13961, 18801, 6113
65535, 169096, 19337.2, 21706.3, 3280, 19456.1, 21808.2, 19531, 20151, 21105, 7294
65535, 169096, 19337.2, 21706.3, 94, 18870.4, 21265, 11714, 1234, 15411, 4999
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 43368, 78865, 54428, 22011
65535, 169096, 19337.2, 21706.3, 13859, 19354.2, 21599.5, 34496, 60079, 40932, 16135
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 253845, 234300, 753041, 160012
65535, 169096, 19337.2, 21706.3, 43, 18257.5, 22253.9, 11148, 523, 15454, 14682
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 81728, 100342, 92498, 41419
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 28457, 47908, 33296, 12975
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 196133, 192713, 154231, 33840
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 19704, 19450, 21596, 7405
65535, 169096, 19337.2, 21706.3, 5038, 19162.2, 21590.1, 21678, 26708, 24367, 8616
65535, 169096, 19337.2, 21706.3, 1986, 18765.1, 21497.1, 17805, 13185, 18678, 5512
65535, 169096, 19337.2, 21706.3, 5045, 19302, 21665.5, 21721, 25939, 25501, 8629
65535, 169096, 19337.2, 21706.3, 1784, 19419.5, 21993.6, 17682, 13203, 18742, 4994
65535, 169096, 19337.2, 21706.3, 3421, 19514.1, 21948.6, 16730, 18971, 21541, 5338
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 248310, 313072, 747123, 64039
65535, 169096, 19337.2, 21706.3, 5677, 18869.8, 21398.8, 22387, 28711, 25627, 9189
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 30902, 47079, 39171, 14034
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 27974, 45242, 32592, 12560
65535, 169096, 19337.2, 21706.3, 112430, 19337.8, 21688.9, 196287, 210107, 443155, 71831
65535, 169096, 19337.2, 21706.3, 5366, 19026, 21504.7, 22119, 29413, 24542, 6037
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 254049, 232348, 763016, 60900
65535, 169096, 19337.2, 21706.3, 416, 18501.3, 21431.8, 12089, 3617, 15866, 4680
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 28056, 45165, 32922, 12621
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 81829, 158669, 86770, 41300
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 13571, 10558, 17786, 5407
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 28251, 46012, 33304, 12892
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 247369, 235004, 762208, 63371
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 199199, 200018, 143578, 120605
65535, 169096, 19337.2, 21706.3, 28514, 19326.4, 21710.7, 55207, 86535, 74886, 28356
65535, 169096, 19337.2, 21706.3, 22452, 19309.6, 21729.7, 45761, 70508, 59468, 23317
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 16026, 5315, 16214, 4593
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 198722, 248088, 206731, 111198
65535, 169096, 19337.2, 21706.3, 14135, 19217.2, 21696.5, 35047, 59579, 41103, 16376
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 15856, 14651, 18797, 6461
65535, 169096, 19337.2, 21706.3, 144737, 19332.9, 21692.7, 208185, 275001, 495018, 114584
65535, 169096, 19337.2, 21706.3, 212, 17802, 20907.8, 11176, 2738, 15532, 4374
65535, 169096, 19337.2, 21706.3, 2183, 20009.3, 21882.5, 16054, 14701, 19448, 6205
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 21077, 26448, 23381, 8132
65535, 169096, 19337.2, 21706.3, 1040, 19545.7, 21984.4, 12986, 7627, 17056, 4965
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 30711, 47279, 39375, 14030
65535, 169096, 19337.2, 21706.3, 16655, 19476, 21739.1, 37901, 64010, 38361, 9369
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 817, 14202, 7230, 4612
60663, 46, 20595.6, 23630.1, 46, 20595.6, 23630.1, 115, 81, 107, 123
65530, 46, 20595.6, 23630.1, 17648, 19492.5, 21753.7, 1565, 1673, 924, 589
65535, 46, 20595.6, 23630.1, 240934, 19336.5, 21696.3, 2834, 22026, 10221, 6370
65510, 46, 20595.6, 23630.1, 3018, 19249.9, 21904.1, 666, 331, 291, 144
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 550, 150, 187, 130
65529, 46, 20595.6, 23630.1, 2665, 19475.2, 21946.2, 382, 307, 250, 164
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 2396, 14974, 7215, 4482
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 1352, 1865, 963, 581
62308, 46, 20595.6, 23630.1, 51, 19446.5, 22337.2, 181, 109, 107, 84
65513, 46, 20595.6, 23630.1, 5520, 19426, 21763.8, 626, 563, 376, 297
65535, 46, 20595.6, 23630.1, 140605, 19327.8, 21687.7, 2507, 13471, 6065, 3756
65418, 46, 20595.6, 23630.1, 2628, 20020.4, 22096.8, 616, 304, 280, 122
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 2403, 22829, 10660, 6663
65535, 46, 20595.6, 23630.1, 301987, 19329, 21683.5, 2902, 25945, 12733, 7915
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 2357, 26874, 13165, 8211
65423, 46, 20595.6, 23630.1, 409, 18891.1, 21607.2, 365, 128, 138, 92
65520, 46, 20595.6, 23630.1, 10629, 19411.2, 21636, 758, 998, 619, 361
65526, 46, 20595.6, 23630.1, 3376, 19271.5, 21617.6, 514, 355, 270, 196
65518, 46, 20595.6, 23630.1, 1969, 19674, 21998.6, 418, 241, 208, 128
65492, 46, 20595.6, 23630.1, 1422, 18971.7, 21332.3, 398, 210, 186, 116
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 294, 154, 158, 85
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 1857, 28034, 13202, 8225
64756, 46, 20595.6, 23630.1, 59, 17259.6, 21337.8, 214, 113, 97, 90
65534, 46, 20595.6, 23630.1, 11492, 19266.7, 21695.8, 613, 1050, 615, 353
65526, 46, 20595.6, 23630.1, 4877, 19205.5, 21700.6, 664, 539, 332, 269
65526, 46, 20595.6, 23630.1, 4014, 19521.4, 21856, 557, 417, 299, 226
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 812, 1895, 974, 623
65302, 46, 20595.6, 23630.1, 108, 18207.6, 20618.4, 197, 176, 128, 110
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 1946, 15602, 7103, 4415
60663, 46, 20595.6, 23630.1, 2, 2200, 3109.86, 108, 45, 32, 44
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 537, 272, 250, 118
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 269, 299, 266, 108
65524, 46, 20595.6, 23630.1, 3763, 18832.8, 21301, 531, 383, 279, 181
65495, 46, 20595.6, 23630.1, 5483, 18968.8, 21563.5, 648, 524, 352, 195
65515, 46, 20595.6, 23630.1, 5316, 19285.6, 21759.8, 602, 495, 338, 188
65533, 46, 20595.6, 23630.1, 7017, 19371.7, 21704.6, 573, 686, 447, 313
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 472, 487, 332, 207
65534, 46, 20595.6, 23630.1, 79417, 19334.9, 21668.4, 1570, 7186, 3397, 2082
65516, 46, 20595.6, 23630.1, 732, 20160.8, 22194.3, 279, 160, 152, 84
65528, 46, 20595.6, 23630.1, 16206, 19359.8, 21733.6, 1188, 1439, 807, 524
62222, 46, 20595.6, 23630.1, 86, 18488.5, 21338, 247, 107, 135, 115
65524, 46, 20595.6, 23630.1, 5478, 19207.8, 21642.9, 759, 592, 355, 195
60663, 46, 20595.6, 23630.1, 3, 8564.33, 13587.3, 119, 50, 37, 48
65535, 46, 20595.6, 23630.1, 312521, 19323.6, 21680.9, 2235, 26731, 13148, 8252
65492, 46, 20595.6, 23630.1, 4496, 19176.5, 21689.6, 466, 467, 339, 167
65530, 46, 20595.6, 23630.1, 3172, 19030.8, 21435.9, 381, 334, 260, 128
65530, 46, 20595.6, 23630.1, 5441, 19163.3, 21562.4, 487, 536, 364, 199
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 2260, 21815, 10647, 6597
65527, 46, 20595.6, 23630.1, 2376, 19158.9, 21576.2, 531, 264, 236, 159
63037, 46, 20595.6, 23630.1, 6, 15342, 25608.3, 193, 59, 64, 78
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 2811, 26775, 13181, 8196
65532, 46, 20595.6, 23630.1, 21235, 19309.7, 21655.7, 962, 1850, 1033, 723
65426, 46, 20595.6, 23630.1, 3577, 19229.6, 21728.4, 443, 368, 268, 179
65326, 46, 20595.6, 23630.1, 585, 19792.1, 22052.7, 365, 146, 152, 100
60663, 46, 20595.6, 23630.1, 1, 26612, -nan, 172, 54, 37, 50
65534, 46, 20595.6, 23630.1, 140627, 19296.7, 21654.6, 2463, 11971, 6017, 3680
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 2222, 26780, 12704, 7939
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 882, 478, 343, 186
65535, 46, 20595.6, 23630.1, 68021, 19353.5, 21739.4, 1309, 7134, 3015, 1832
65348, 46, 20595.6, 23630.1, 615, 18933.9, 21311.9, 378, 156, 141, 61
65525, 46, 20595.6, 23630.1, 956, 19874.4, 21923.2, 521, 168, 177, 103
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 1946, 15432, 7224, 4465
65414, 46, 20595.6, 23630.1, 1483, 19831.1, 22286.4, 346, 173, 174, 105
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 1740, 14689, 7106, 4396
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 2423, 27210, 12678, 8001
65426, 46, 20595.6, 23630.1, 5784, 19679.7, 21829, 522, 552, 376, 296
65535, 46, 20595.6, 23630.1, 330197, 19330.3, 21686.1, 2219, 28237, 13864, 8650
65451, 46, 20595.6, 23630.1, 1394, 20239.7, 21971.4, 410, 202, 192, 102
65532, 46, 20595.6, 23630.1, 21235, 19309.7, 21655.7, 679, 1898, 1015, 602
65535, 46, 20595.6, 23630.1, 312521, 19323.6, 21680.9, 1904, 27189, 13139, 8214
65492, 46, 20595.6, 23630.1, 4496, 19176.5, 21689.6, 480, 374, 345, 172
60663, 46, 20595.6, 23630.1, 46, 20595.6, 23630.1, 246, 74, 119, 114
65491, 46, 20595.6, 23630.1, 1963, 19543.6, 21870.7, 422, 238, 231, 140
65433, 46, 20595.6, 23630.1, 204, 17660.7, 20570.7, 239, 127, 142, 139
65533, 46, 20595.6, 23630.1, 1211, 19819.1, 21907.4, 312, 197, 209, 89
65160, 46, 20595.6, 23630.1, 194, 19118.4, 21184.6, 318, 123, 146, 77
65516, 46, 20595.6, 23630.1, 732, 20160.8, 22194.3, 385, 147, 161, 84
65534, 46, 20595.6, 23630.1, 166959, 19316.4, 21665.8, 1934, 15539, 7086, 4380
65528, 46, 20595.6, 23630.1, 27027, 19368.9, 21727, 956, 2501, 1251, 744
65535, 46, 20595.6, 23630.1, 301987, 19329, 21683.5, 1959, 26833, 12740, 7893
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 1436, 15296, 7109, 4394
65521, 46, 20595.6, 23630.1, 10418, 19343, 21753.7, 614, 993, 556, 372
65534, 46, 20595.6, 23630.1, 138082, 19304.2, 21656.3, 2078, 13066, 5870, 3605
