range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed
65534, 197564, 16629.1, 21001.3, 9934, 13028, 13054.1, 122029, 2700402, 213757
65534, 197564, 16629.1, 21001.3, 54, 19898.8, 22299.8, 205108, 19700, 105439
65535, 197564, 16629.1, 21001.3, 150357, 16647.3, 21041.9, 142139, 102679, 4127778
65535, 197564, 16629.1, 21001.3, 46372, 16640.6, 21115.4, 160138, 44320, 1647513
65535, 197564, 16629.1, 21001.3, 348832, 16618.9, 21077.4, 152139, 219388, 7223545
65534, 197564, 16629.1, 21001.3, 3622, 17637.5, 22304.5, 136169, 11630, 161578
65535, 197564, 16629.1, 21001.3, 530445, 16886.4, 21253.8, 171759, 88949, 8294434
65534, 13256, 16425.4, 20910.7, 197564, 16629.1, 21001.3, 29100, 134339, 342396
65529, 13256, 16425.4, 20910.7, 13256, 16425.4, 20910.7, 16229, 14560, 439906
65529, 13256, 16425.4, 20910.7, 251, 16618.1, 21151.1, 8630, 2860, 11180
65529, 13256, 16425.4, 20910.7, 423, 16452.1, 21014.8, 12280, 3580, 13420
65529, 13256, 16425.4, 20910.7, 5310, 17053.8, 21115.9, 16879, 10060, 204298
65529, 13256, 16425.4, 20910.7, 1561, 17449, 21502.8, 14120, 7340, 32270
65529, 13256, 16425.4, 20910.7, 7747, 16634.6, 21170.1, 14840, 12470, 231138
65529, 13256, 16425.4, 20910.7, 3428, 16929.1, 21398.3, 13650, 10260, 165778
65529, 13256, 16425.4, 20910.7, 2139, 15643.7, 20574.5, 14480, 7720, 39750
65535, 13256, 16425.4, 20910.7, 255502, 16705, 21163.2, 23759, 150019, 308217
65529, 13256, 16425.4, 20910.7, 389, 16721.8, 21048.1, 12100, 3680, 13920
65529, 13256, 16425.4, 20910.7, 1665, 16242.8, 20699.8, 14290, 8360, 29050
65531, 13256, 16425.4, 20910.7, 47422, 16671.2, 21111.9, 25990, 38060, 281517
65529, 13256, 16425.4, 20910.7, 434, 16740, 21412.9, 10380, 4850, 14440
65535, 13256, 16425.4, 20910.7, 203042, 16553.7, 21025.7, 31700, 120069, 497285
65532, 13256, 16425.4, 20910.7, 29794, 16517.7, 20978, 21040, 24820, 410615
65532, 13256, 16425.4, 20910.7, 16650, 16349.9, 20855, 19690, 15419, 203858
65532, 13256, 16425.4, 20910.7, 16650, 16349.9, 20855, 20730, 15469, 203638
65534, 13256, 16425.4, 20910.7, 197564, 16629.1, 21001.3, 28010, 144408, 308637
65534, 13256, 16425.4, 20910.7, 131331, 16661.7, 21053.2, 23250, 90529, 586844
65535, 13256, 16425.4, 20910.7, 81094, 16647.5, 20996, 27569, 59090, 403035
65529, 13256, 16425.4, 20910.7, 3806, 8989.5, 8992.08, 11270, 887881, 58569
65533, 13256, 16425.4, 20910.7, 188809, 16531.8, 20963, 26120, 127529, 529064
65534, 13256, 16425.4, 20910.7, 42800, 16567.8, 21074.9, 16120, 33639, 221208
65534, 13256, 16425.4, 20910.7, 108226, 16697.2, 21074, 19769, 74679, 270678
65529, 13256, 16425.4, 20910.7, 188, 16587.9, 21364.4, 9180, 2910, 10500
65534, 13256, 16425.4, 20910.7, 48446, 16667.3, 21014.5, 21470, 35110, 222368
65529, 13256, 16425.4, 20910.7, 168, 16403.2, 20545.7, 12890, 35770, 10129
65529, 13256, 16425.4, 20910.7, 378, 16156.3, 20589.2, 12780, 3790, 12690
65535, 13256, 16425.4, 20910.7, 499585, 16626.2, 21049.8, 31190, 326566, 450516
65534, 13256, 16425.4, 20910.7, 65746, 16751.1, 21147.2, 22000, 47680, 454885
65529, 13256, 16425.4, 20910.7, 255, 16769.4, 21213.7, 11050, 3820, 11470
65529, 13256, 16425.4, 20910.7, 249, 15939.6, 20803.3, 11999, 2760, 11180
65533, 13256, 16425.4, 20910.7, 31577, 16453.5, 20863.5, 21510, 26669, 301477
65534, 13256, 16425.4, 20910.7, 197564, 16629.1, 21001.3, 28439, 131659, 320577
65529, 13256, 16425.4, 20910.7, 459, 16771.6, 21221, 14910, 3750, 13900
65535, 13256, 16425.4, 20910.7, 1749744, 16655.9, 21067.6, 29780, 1014010, 1061498
65529, 13256, 16425.4, 20910.7, 7747, 16634.6, 21170.1, 14810, 12610, 231467
65534, 13256, 16425.4, 20910.7, 73888, 16762, 21264.8, 16900, 42089, 320137
65534, 13256, 16425.4, 20910.7, 47373, 16777.6, 21172.9, 22200, 28800, 502964
65535, 13256, 16425.4, 20910.7, 1434753, 16577.3, 21012.1, 27040, 1052179, 1096558
65535, 13256, 16425.4, 20910.7, 92535, 16663.5, 21065.6, 22740, 61259, 502205
65529, 13256, 16425.4, 20910.7, 4876, 17785.5, 20945.4, 14990, 17940, 84579
