range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed, vector
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 8289155, 8270435, 4991448, 1347266
65535, 169096, 19337.2, 21706.3, 46, 20595.6, 23630.1, 527744, 6880, 440535, 196048
65535, 169096, 19337.2, 21706.3, 17648, 19492.5, 21753.7, 660403, 844791, 842422, 321997
65535, 169096, 19337.2, 21706.3, 240934, 19336.5, 21696.3, 3119728, 2520364, 6015388, 1720782
65535, 169096, 19337.2, 21706.3, 3018, 19249.9, 21904.1, 480135, 210828, 538775, 220417
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 462725, 85869, 486645, 216058
65535, 169096, 19337.2, 21706.3, 2665, 19475.2, 21946.2, 472426, 174408, 541934, 217938
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 8267025, 8272314, 5010199, 1367005
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 700693, 1056009, 902461, 342236
65535, 169096, 19337.2, 21706.3, 51, 19446.5, 22337.2, 461385, 7610, 454505, 227008
65535, 169096, 19337.2, 21706.3, 5520, 19426, 21763.8, 520535, 311437, 574974, 237567
65535, 169096, 19337.2, 21706.3, 140605, 19327.8, 21687.7, 2487374, 2095728, 4616073, 1104398
65535, 169096, 19337.2, 21706.3, 2628, 20020.4, 22096.8, 476716, 206558, 544925, 218157
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 3201767, 2578713, 6070217, 2723222
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 2940070, 2764701, 8103876, 2078839
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 2855670, 2875820, 8212135, 2139188
65535, 169096, 19337.2, 21706.3, 409, 18891.1, 21607.2, 445796, 68850, 485615, 187598
65535, 169096, 19337.2, 21706.3, 10629, 19411.2, 21636, 580714, 484535, 700663, 272357
65535, 169096, 19337.2, 21706.3, 3376, 19271.5, 21617.6, 507654, 211678, 564894, 223108
65535, 169096, 19337.2, 21706.3, 1969, 19674, 21998.6, 465075, 154518, 516135, 213207
65535, 169096, 19337.2, 21706.3, 1422, 18971.7, 21332.3, 475885, 126679, 504555, 222287
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 451705, 85799, 500385, 205968
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 2829531, 2872090, 8221426, 2145538
65535, 169096, 19337.2, 21706.3, 59, 17259.6, 21337.8, 466025, 7150, 468045, 667593
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 576364, 525575, 759473, 275927
65535, 169096, 19337.2, 21706.3, 4877, 19205.5, 21700.6, 513655, 277067, 574434, 242468
65535, 169096, 19337.2, 21706.3, 4014, 19521.4, 21856, 493125, 243328, 576304, 227488
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 700012, 1051160, 900520, 341497
65535, 169096, 19337.2, 21706.3, 108, 18207.6, 20618.4, 425886, 17650, 475095, 201088
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 8212105, 7948278, 4982888, 1183998
65535, 169096, 19337.2, 21706.3, 2, 2200, 3109.86, 32450, 1630, 32209, 45750
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 492615, 192298, 526655, 234337
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 469385, 192978, 539464, 217008
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 496765, 224087, 553705, 234238
65535, 169096, 19337.2, 21706.3, 5483, 18968.8, 21563.5, 502454, 345747, 586004, 235527
65535, 169096, 19337.2, 21706.3, 5316, 19285.6, 21759.8, 512534, 281658, 598344, 236448
65535, 169096, 19337.2, 21706.3, 7017, 19371.7, 21704.6, 538605, 462435, 625453, 246978
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 527625, 326227, 564074, 242607
65535, 169096, 19337.2, 21706.3, 79417, 19334.9, 21668.4, 1375956, 1579493, 3444905, 722753
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 454076, 63039, 506005, 205348
65535, 169096, 19337.2, 21706.3, 16206, 19359.8, 21733.6, 644274, 633813, 811302, 319096
65535, 169096, 19337.2, 21706.3, 86, 18488.5, 21338, 447865, 12310, 460665, 192268
65535, 169096, 19337.2, 21706.3, 5478, 19207.8, 21642.9, 505035, 391265, 584464, 245688
65535, 169096, 19337.2, 21706.3, 3, 8564.33, 13587.3, 165519, 2400, 179998, 248617
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 3161777, 2871080, 8131486, 2153898
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 497735, 344276, 565154, 229758
65535, 169096, 19337.2, 21706.3, 3172, 19030.8, 21435.9, 489335, 238288, 547124, 221428
65535, 169096, 19337.2, 21706.3, 5441, 19163.3, 21562.4, 505895, 400896, 585294, 251177
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 3358555, 2566414, 6175956, 2704852
65535, 169096, 19337.2, 21706.3, 2376, 19158.9, 21576.2, 470215, 185388, 551934, 215958
65535, 169096, 19337.2, 21706.3, 6, 15342, 25608.3, 460595, 2250, 452645, 654133
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 2833361, 2871760, 8215515, 2135388
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 719212, 756072, 917371, 357836
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 482315, 210478, 565884, 223277
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 460825, 56180, 486395, 191219
65535, 169096, 19337.2, 21706.3, 1, 26612, -nan, 247097, 1650, 190958, 272867
65535, 169096, 19337.2, 21706.3, 140627, 19296.7, 21654.6, 1926840, 3479654, 3063848, 1120069
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 2940930, 2828060, 8095347, 3042658
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 533525, 324876, 564644, 242598
65535, 169096, 19337.2, 21706.3, 68021, 19353.5, 21739.4, 3412395, 3713562, 2832420, 635364
65535, 169096, 19337.2, 21706.3, 615, 18933.9, 21311.9, 472725, 62650, 487185, 225007
65535, 169096, 19337.2, 21706.3, 956, 19874.4, 21923.2, 453705, 83119, 509885, 207618
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 8244745, 8283325, 4999709, 1361176
65535, 169096, 19337.2, 21706.3, 1483, 19831.1, 22286.4, 459255, 126559, 504354, 197698
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 8236415, 7920888, 4970208, 1188998
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 2940110, 2833361, 8116506, 3032588
65535, 169096, 19337.2, 21706.3, 5784, 19679.7, 21829, 512795, 400536, 591194, 249197
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 2929889, 4250496, 8364844, 2242657
65535, 169096, 19337.2, 21706.3, 1394, 20239.7, 21971.4, 462105, 115349, 513175, 209628
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 708223, 756612, 914191, 361046
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 3292156, 2860991, 8140736, 2131308
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 521074, 313377, 574504, 230427
65535, 169096, 19337.2, 21706.3, 46, 20595.6, 23630.1, 444215, 6690, 458506, 187028
65535, 169096, 19337.2, 21706.3, 1963, 19543.6, 21870.7, 483165, 151229, 509884, 213698
65535, 169096, 19337.2, 21706.3, 204, 17660.7, 20570.7, 436846, 22250, 478255, 219237
65535, 169096, 19337.2, 21706.3, 1211, 19819.1, 21907.4, 456595, 100329, 517025, 208288
65535, 169096, 19337.2, 21706.3, 194, 19118.4, 21184.6, 453876, 23170, 471215, 201748
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 461935, 62479, 491585, 205198
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 2111358, 4561403, 3506313, 1265667
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 769272, 1161828, 1032240, 385326
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 2914230, 2761712, 8120066, 2075898
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 8251425, 7938818, 4988578, 1185508
65535, 169096, 19337.2, 21706.3, 10418, 19343, 21753.7, 584874, 468215, 694053, 271067
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 1887040, 3426435, 3105228, 1110179
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 450376, 86329, 509745, 205897
65535, 169096, 19337.2, 21706.3, 6883, 19481.1, 21632.6, 526705, 379037, 614543, 255438
65535, 169096, 19337.2, 21706.3, 10629, 19411.2, 21636, 568064, 496115, 700193, 272337
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 3397385, 2573094, 6167466, 2711282
65535, 169096, 19337.2, 21706.3, 140605, 19327.8, 21687.7, 2498634, 2095898, 4616423, 1087318
65535, 169096, 19337.2, 21706.3, 10, 13695.6, 18918, 486255, 3740, 446155, 57119
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 8211155, 7926258, 4985129, 1186547
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 757373, 1206817, 1042859, 385646
65535, 169096, 19337.2, 21706.3, 720, 19524.8, 21945.3, 474445, 64749, 484665, 204908
65535, 169096, 19337.2, 21706.3, 5, 20896, 29075.5, 503084, 3420, 463856, 655544
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 3020599, 3043969, 4917769, 1208197
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 479375, 130388, 502585, 220598
65535, 169096, 19337.2, 21706.3, 26681, 19446.2, 21711.8, 761412, 1090169, 1031629, 383526
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 8240365, 7909808, 4978279, 1191308
65535, 169096, 19337.2, 21706.3, 507, 19136.6, 21604.4, 458926, 55720, 482105, 197778
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 476215, 231998, 547444, 219648
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 461805, 88049, 486555, 206158
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 501355, 318657, 576104, 232117
65535, 169096, 19337.2, 21706.3, 6485, 19458.4, 21927.5, 528704, 333627, 616133, 243668
65535, 169096, 19337.2, 21706.3, 16859, 19407.5, 21700.6, 648164, 898100, 814672, 324127
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 554544, 561634, 679203, 266088
65535, 169096, 19337.2, 21706.3, 995, 18899.8, 21402.5, 458235, 96749, 514315, 205598
65535, 169096, 19337.2, 21706.3, 5479, 19469.3, 21728.5, 518884, 379016, 593364, 237008
65535, 169096, 19337.2, 21706.3, 371, 19205.8, 21511.7, 452675, 40930, 498075, 197968
65535, 169096, 19337.2, 21706.3, 2769, 19700.4, 21925.2, 486135, 220048, 530955, 228008
65535, 169096, 19337.2, 21706.3, 1614, 19562, 21615.3, 463555, 124539, 524424, 211978
65535, 169096, 19337.2, 21706.3, 741, 19937.4, 21930.1, 459646, 75359, 491615, 201198
65535, 169096, 19337.2, 21706.3, 55, 21147.1, 21971, 509295, 11520, 473595, 369246
65535, 169096, 19337.2, 21706.3, 8, 24864.2, 28038.3, 446785, 2130, 479105, 196868
65535, 169096, 19337.2, 21706.3, 24029, 19308.9, 21684.9, 734212, 1166818, 972710, 364846
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 482615, 130109, 504485, 220308
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 2115408, 4555423, 3490234, 1255037
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 497285, 233108, 535234, 238808
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 2830491, 2865230, 8227945, 2136048
65535, 169096, 19337.2, 21706.3, 9, 19664.4, 24572.6, 540745, 2030, 446325, 542694
65535, 169096, 19337.2, 21706.3, 279, 17575.6, 20773, 463435, 31810, 478835, 223727
65535, 169096, 19337.2, 21706.3, 398, 19068.2, 21865.9, 445055, 44610, 488345, 203488
65535, 169096, 19337.2, 21706.3, 2305, 19223.3, 21654, 466685, 192608, 520615, 214218
65535, 169096, 19337.2, 21706.3, 12717, 19503.1, 21801.4, 600824, 549424, 731903, 294907
65535, 169096, 19337.2, 21706.3, 583, 18753.4, 21318.7, 453756, 54590, 500455, 201178
65535, 169096, 19337.2, 21706.3, 1002, 20173, 22179.5, 453675, 80940, 509194, 206328
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 503865, 225357, 552414, 244988
65535, 169096, 19337.2, 21706.3, 1410, 19429.5, 21969.6, 456116, 116348, 516675, 209098
65535, 169096, 19337.2, 21706.3, 120236, 19376, 21709.4, 1803942, 3381665, 2768011, 961360
65535, 169096, 19337.2, 21706.3, 5, 14100, 15705.4, 352406, 2560, 289087, 401636
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 470436, 120158, 504175, 217288
65535, 169096, 19337.2, 21706.3, 638, 19696.4, 21832.3, 445256, 56749, 506235, 205308
65535, 169096, 19337.2, 21706.3, 63, 19654.8, 22973.6, 438366, 8650, 482355, 272997
65535, 169096, 19337.2, 21706.3, 757, 19254.6, 21255, 457436, 75149, 486395, 200558
65535, 169096, 19337.2, 21706.3, 152, 21093.1, 21080, 468255, 22050, 475335, 210898
65535, 169096, 19337.2, 21706.3, 1388, 19523, 21770.5, 457305, 122928, 516325, 209318
65535, 169096, 19337.2, 21706.3, 2, 12230.5, 17295.1, 166879, 1540, 181998, 268817
65535, 169096, 19337.2, 21706.3, 5571, 19779.5, 22086.8, 504034, 339077, 597684, 236477
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 1887120, 3527434, 3115188, 1078479
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 591114, 513104, 761792, 278227
65535, 169096, 19337.2, 21706.3, 26332, 19421.3, 21725.5, 773842, 1264717, 1017839, 389716
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 3296176, 2887820, 8149436, 2135678
65535, 169096, 19337.2, 21706.3, 9677, 19327.3, 21702.8, 585664, 618414, 665483, 264727
65535, 169096, 19337.2, 21706.3, 168524, 19326.2, 21678.4, 2162657, 4168847, 5165157, 1244567
65535, 169096, 19337.2, 21706.3, 853, 20520.9, 22393.3, 478315, 78849, 493745, 223268
65535, 169096, 19337.2, 21706.3, 40, 16746.8, 22079.1, 379176, 6500, 481655, 199058
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 469775, 184798, 519975, 215657
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 569774, 563474, 686453, 268507
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 482825, 186618, 535654, 216978
65535, 169096, 19337.2, 21706.3, 396, 18172.1, 21336.8, 439175, 44790, 485034, 194768
65535, 169096, 19337.2, 21706.3, 4, 31765.5, 28806.1, 475185, 2150, 450435, 645094
65535, 169096, 19337.2, 21706.3, 13499, 19381.9, 21716, 600044, 673963, 1785332, 291677
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 3158577, 3266627, 4890299, 1204118
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 3218697, 2572783, 6156876, 2690472
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 2167728, 4561033, 3256626, 1262787
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 3296816, 2875231, 8126866, 2130628
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 1909150, 3518803, 3003629, 1078469
65535, 169096, 19337.2, 21706.3, 6, 18399.2, 23584.1, 520035, 4230, 423216, 574624
65535, 169096, 19337.2, 21706.3, 1969, 19674, 21998.6, 466015, 141509, 531734, 213538
65535, 169096, 19337.2, 21706.3, 3280, 19456.1, 21808.2, 479965, 250617, 540264, 222868
65535, 169096, 19337.2, 21706.3, 94, 18870.4, 21265, 477865, 11569, 477926, 237498
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 679613, 1062859, 900360, 350287
65535, 169096, 19337.2, 21706.3, 13859, 19354.2, 21599.5, 608544, 774412, 764522, 292097
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 2930530, 2826881, 8095686, 3025289
65535, 169096, 19337.2, 21706.3, 43, 18257.5, 22253.9, 530184, 5510, 475415, 652423
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 1011920, 1529405, 1269057, 498015
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 579734, 612034, 678543, 278238
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 8248675, 8272024, 4992999, 1353686
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 483685, 210137, 561755, 223527
65535, 169096, 19337.2, 21706.3, 5038, 19162.2, 21590.1, 518814, 322597, 597034, 234497
65535, 169096, 19337.2, 21706.3, 1986, 18765.1, 21497.1, 465315, 156139, 534824, 213738
65535, 169096, 19337.2, 21706.3, 5045, 19302, 21665.5, 518245, 292397, 585764, 233357
65535, 169096, 19337.2, 21706.3, 1784, 19419.5, 21993.6, 465015, 174628, 511435, 212468
65535, 169096, 19337.2, 21706.3, 3421, 19514.1, 21948.6, 491735, 207318, 556864, 220938
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 2920150, 4258226, 8374354, 2250086
65535, 169096, 19337.2, 21706.3, 5677, 18869.8, 21398.8, 509575, 334957, 590464, 236438
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 576514, 526865, 751282, 293057
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 556044, 584124, 682123, 266037
65535, 169096, 19337.2, 21706.3, 112430, 19337.8, 21688.9, 2506125, 1911441, 4099247, 1832061
65535, 169096, 19337.2, 21706.3, 5366, 19026, 21504.7, 523194, 343787, 598253, 236528
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 2912679, 2762672, 8101186, 2068899
65535, 169096, 19337.2, 21706.3, 416, 18501.3, 21431.8, 446765, 61929, 478385, 201628
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 571474, 551604, 677043, 265227
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 1011489, 1523585, 1360136, 505104
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 458435, 120169, 516144, 202748
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 571124, 601004, 696562, 268458
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 2839861, 2872540, 8198895, 2132228
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 8244615, 7931618, 4975668, 1190478
65535, 169096, 19337.2, 21706.3, 28514, 19326.4, 21710.7, 798032, 920760, 1064149, 395436
65535, 169096, 19337.2, 21706.3, 22452, 19309.6, 21729.7, 714212, 781622, 936870, 353687
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 465005, 56550, 487405, 191188
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 1887551, 3696042, 3121047, 1087289
65535, 169096, 19337.2, 21706.3, 14135, 19217.2, 21696.5, 619174, 771242, 758952, 303717
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 471335, 185358, 523984, 215158
65535, 169096, 19337.2, 21706.3, 144737, 19332.9, 21692.7, 1996909, 3888860, 4797730, 1107299
65535, 169096, 19337.2, 21706.3, 212, 17802, 20907.8, 415176, 45639, 472435, 192878
65535, 169096, 19337.2, 21706.3, 2183, 20009.3, 21882.5, 481705, 152558, 522065, 221838
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 494025, 342506, 564365, 230637
65535, 169096, 19337.2, 21706.3, 1040, 19545.7, 21984.4, 469975, 87329, 495895, 216797
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 575824, 522155, 759172, 277897
65535, 169096, 19337.2, 21706.3, 16655, 19476, 21739.1, 658424, 917210, 819762, 323426
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 8350, 456335, 460615, 181918
60663, 46, 20595.6, 23630.1, 46, 20595.6, 23630.1, 4170, 2780, 2210, 1870
65530, 46, 20595.6, 23630.1, 17648, 19492.5, 21753.7, 8870, 45170, 50069, 21590
65535, 46, 20595.6, 23630.1, 240934, 19336.5, 21696.3, 13059, 611374, 619914, 268027
65510, 46, 20595.6, 23630.1, 3018, 19249.9, 21904.1, 5490, 8390, 9350, 4840
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 5049, 3360, 3920, 2690
65529, 46, 20595.6, 23630.1, 2665, 19475.2, 21946.2, 5350, 7700, 8460, 4700
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 11830, 418856, 445595, 185248
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 9630, 51159, 54239, 23630
62308, 46, 20595.6, 23630.1, 51, 19446.5, 22337.2, 2980, 1360, 1750, 2340
65513, 46, 20595.6, 23630.1, 5520, 19426, 21763.8, 6130, 15340, 16290, 8150
65535, 46, 20595.6, 23630.1, 140605, 19327.8, 21687.7, 12140, 363986, 367287, 152228
65418, 46, 20595.6, 23630.1, 2628, 20020.4, 22096.8, 6280, 7870, 8750, 4660
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 12970, 680843, 666603, 274687
65535, 46, 20595.6, 23630.1, 301987, 19329, 21683.5, 13030, 763192, 736843, 338286
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 12979, 787132, 815062, 345626
65423, 46, 20595.6, 23630.1, 409, 18891.1, 21607.2, 4420, 2230, 2790, 2290
65520, 46, 20595.6, 23630.1, 10629, 19411.2, 21636, 6000, 28480, 28489, 13610
65526, 46, 20595.6, 23630.1, 3376, 19271.5, 21617.6, 6210, 9540, 10650, 5180
65518, 46, 20595.6, 23630.1, 1969, 19674, 21998.6, 5770, 6200, 6880, 3880
65492, 46, 20595.6, 23630.1, 1422, 18971.7, 21332.3, 5390, 4910, 5620, 3420
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 5030, 3340, 3860, 2490
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 13950, 888421, 829361, 341237
64756, 46, 20595.6, 23630.1, 59, 17259.6, 21337.8, 3140, 1390, 1720, 2600
65534, 46, 20595.6, 23630.1, 11492, 19266.7, 21695.8, 6900, 29740, 31710, 14039
65526, 46, 20595.6, 23630.1, 4877, 19205.5, 21700.6, 6220, 13350, 14700, 6750
65526, 46, 20595.6, 23630.1, 4014, 19521.4, 21856, 5910, 11450, 12580, 5990
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 8150, 51150, 55169, 23610
65302, 46, 20595.6, 23630.1, 108, 18207.6, 20618.4, 3290, 2740, 3140, 2430
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 12550, 413185, 447946, 182638
60663, 46, 20595.6, 23630.1, 2, 2200, 3109.86, 2410, 860, 920, 1060
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 5550, 7000, 7810, 4310
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 5570, 6970, 7800, 4190
65524, 46, 20595.6, 23630.1, 3763, 18832.8, 21301, 5210, 10460, 11550, 6040
65495, 46, 20595.6, 23630.1, 5483, 18968.8, 21563.5, 6320, 14529, 15730, 7740
65515, 46, 20595.6, 23630.1, 5316, 19285.6, 21759.8, 5940, 13490, 14800, 7420
65533, 46, 20595.6, 23630.1, 7017, 19371.7, 21704.6, 6930, 19059, 20750, 10040
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 6150, 13159, 14600, 7220
65534, 46, 20595.6, 23630.1, 79417, 19334.9, 21668.4, 11020, 194178, 206497, 82640
65516, 46, 20595.6, 23630.1, 732, 20160.8, 22194.3, 5410, 3040, 3660, 2380
65528, 46, 20595.6, 23630.1, 16206, 19359.8, 21733.6, 7910, 41320, 55289, 19190
62222, 46, 20595.6, 23630.1, 86, 18488.5, 21338, 4350, 1930, 2440, 2020
65524, 46, 20595.6, 23630.1, 5478, 19207.8, 21642.9, 5550, 14660, 16010, 7890
60663, 46, 20595.6, 23630.1, 3, 8564.33, 13587.3, 2210, 960, 940, 1140
65535, 46, 20595.6, 23630.1, 312521, 19323.6, 21680.9, 13620, 817181, 825682, 350746
65492, 46, 20595.6, 23630.1, 4496, 19176.5, 21689.6, 6180, 12570, 13650, 6950
65530, 46, 20595.6, 23630.1, 3172, 19030.8, 21435.9, 6060, 8680, 9560, 5040
65530, 46, 20595.6, 23630.1, 5441, 19163.3, 21562.4, 6520, 15210, 16359, 8090
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 13520, 691013, 659394, 285317
65527, 46, 20595.6, 23630.1, 2376, 19158.9, 21576.2, 5760, 6840, 7710, 4340
63037, 46, 20595.6, 23630.1, 6, 15342, 25608.3, 3040, 1120, 1570, 2020
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 13560, 787922, 816581, 341147
65532, 46, 20595.6, 23630.1, 21235, 19309.7, 21655.7, 8040, 53859, 56550, 24910
65426, 46, 20595.6, 23630.1, 3577, 19229.6, 21728.4, 5730, 9610, 10750, 5560
65326, 46, 20595.6, 23630.1, 585, 19792.1, 22052.7, 4680, 2690, 3090, 2270
60663, 46, 20595.6, 23630.1, 1, 26612, -nan, 1910, 1000, 890, 1060
65534, 46, 20595.6, 23630.1, 140627, 19296.7, 21654.6, 13810, 371796, 363527, 150449
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 12919, 829952, 699622, 328147
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 7620, 13419, 14410, 6520
65535, 46, 20595.6, 23630.1, 68021, 19353.5, 21739.4, 10170, 169728, 175118, 72019
65348, 46, 20595.6, 23630.1, 615, 18933.9, 21311.9, 5780, 3070, 3350, 2230
65525, 46, 20595.6, 23630.1, 956, 19874.4, 21923.2, 5070, 3870, 4450, 2780
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 11819, 419346, 457545, 185308
65414, 46, 20595.6, 23630.1, 1483, 19831.1, 22286.4, 6640, 4600, 5280, 3000
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 12480, 425246, 437435, 182518
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 15330, 756692, 784002, 328136
65426, 46, 20595.6, 23630.1, 5784, 19679.7, 21829, 5660, 15489, 16770, 7660
65535, 46, 20595.6, 23630.1, 330197, 19330.3, 21686.1, 13870, 827961, 866771, 359646
65451, 46, 20595.6, 23630.1, 1394, 20239.7, 21971.4, 5170, 4810, 5580, 3030
65532, 46, 20595.6, 23630.1, 21235, 19309.7, 21655.7, 7470, 53979, 68330, 25129
65535, 46, 20595.6, 23630.1, 312521, 19323.6, 21680.9, 14090, 772302, 742232, 340537
65492, 46, 20595.6, 23630.1, 4496, 19176.5, 21689.6, 6240, 12510, 13650, 6790
60663, 46, 20595.6, 23630.1, 46, 20595.6, 23630.1, 4250, 2830, 2170, 1890
65491, 46, 20595.6, 23630.1, 1963, 19543.6, 21870.7, 5589, 6020, 7000, 3560
