range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed, vector
65396, 2526, 26788.5, 26788, 6143, 16768.8, 21147.7, 47870, 2750, 38869, 17660
65481, 2526, 26788.5, 26788, 6272, 16226, 20793.6, 47719, 2550, 38750, 17669
65020, 2526, 26788.5, 26788, 886, 15372.3, 19820.7, 47880, 1770, 38089, 17220
64846, 2526, 26788.5, 26788, 4657, 16038.5, 20258.9, 3620, 4260, 39680, 18290
58537, 2526, 26788.5, 26788, 390, 29233, 29251.6, 47290, 1090, 37489, 16850
54194, 2526, 26788.5, 26788, 6, 19153, 20959.2, 2070, 870, 940, 1130
54195, 2526, 26788.5, 26788, 146, 11107.5, 11139.7, 2170, 2790, 2450, 2050
65172, 2526, 26788.5, 26788, 2964, 17039.6, 21359.4, 49189, 1820, 38070, 17289
65503, 2526, 26788.5, 26788, 489, 17958.6, 22668.1, 2120, 1750, 38050, 4390
65504, 2526, 26788.5, 26788, 3629, 16238, 20784.1, 2410, 1550, 37910, 17149
65195, 2526, 26788.5, 26788, 189, 23413.2, 26156.8, 2120, 1250, 37610, 2400
65457, 2526, 26788.5, 26788, 7132, 16050.6, 20763.7, 2270, 4070, 38950, 17889
61842, 2526, 26788.5, 26788, 134, 14796.6, 20802.6, 28780, 2710, 36959, 17150
65271, 2526, 26788.5, 26788, 1397, 16773.3, 21118.5, 2130, 1440, 37699, 17090
54194, 2526, 26788.5, 26788, 98, 23150.5, 23251.4, 2070, 2110, 1890, 1769
54199, 2526, 26788.5, 26788, 1750, 18571, 18575.2, 2190, 23930, 31739, 11560
65493, 2526, 26788.5, 26788, 19229, 16734.2, 21491.3, 47899, 4350, 40520, 18400
64723, 2526, 26788.5, 26788, 815, 17811.6, 22576.6, 34840, 1070, 36069, 16820
65511, 2526, 26788.5, 26788, 12643, 16861.8, 21310.8, 44199, 4930, 39740, 18500
54200, 2526, 26788.5, 26788, 8, 10507.9, 14571.3, 1990, 970, 990, 1130
65392, 2526, 26788.5, 26788, 1782, 15061.5, 19735, 47519, 2630, 38780, 17620
56162, 2526, 26788.5, 26788, 4, 26915.5, 31126.3, 34980, 1060, 37480, 51510
54194, 2526, 26788.5, 26788, 2, 2051, 2882.17, 1940, 750, 860, 1020
65021, 2526, 26788.5, 26788, 541, 18893.1, 23253.3, 4980, 1830, 38070, 6269
65513, 2526, 26788.5, 26788, 3127, 16820, 21358.8, 47959, 1700, 38080, 17300
54196, 2526, 26788.5, 26788, 182, 19980.5, 20030.6, 2290, 3180, 2850, 2380
64496, 2526, 26788.5, 26788, 106, 14940.6, 18990.5, 47739, 1160, 37610, 1840
59576, 2526, 26788.5, 26788, 1654, 29590.5, 29588.9, 34980, 1100, 37540, 16879
64253, 2526, 26788.5, 26788, 298, 16411.8, 21928, 47460, 1060, 36120, 16840
64103, 2526, 26788.5, 26788, 1943, 16372.9, 20295.6, 47869, 1820, 38170, 17319
65437, 2526, 26788.5, 26788, 469, 18753.8, 20406.8, 2250, 3350, 38489, 17830
65523, 2526, 26788.5, 26788, 3418, 17894.5, 22021.2, 47699, 1680, 50440, 17220
54194, 2526, 26788.5, 26788, 34, 15564, 15777.8, 2160, 1220, 1210, 1390
54194, 2526, 26788.5, 26788, 36, 12585.6, 13363.8, 1990, 1340, 1440, 1410
54194, 2526, 26788.5, 26788, 98, 12251, 12296.9, 2040, 2050, 1910, 1740
63825, 2526, 26788.5, 26788, 4, 21948.8, 30114, 34999, 1090, 37480, 51489
63979, 2526, 26788.5, 26788, 1350, 15995.5, 21062.9, 4060, 2170, 36909, 17400
64921, 2526, 26788.5, 26788, 670, 18529.6, 21968.5, 2210, 2470, 38339, 17390
65527, 2526, 26788.5, 26788, 9677, 16546.4, 20927.6, 2360, 4549, 38650, 18250
65507, 2526, 26788.5, 26788, 11147, 16848.2, 21368.1, 2200, 6450, 41250, 18450
54195, 2526, 26788.5, 26788, 2, 26714, 37770.8, 14690, 1370, 14940, 20350
56632, 2526, 26788.5, 26788, 6, 26170.2, 29038.3, 35100, 1100, 48969, 51710
54194, 2526, 26788.5, 26788, 8, 20409.2, 21797, 2060, 880, 970, 1120
54194, 2526, 26788.5, 26788, 8, 19446.2, 20767.5, 1950, 870, 920, 1100
61155, 2526, 26788.5, 26788, 1262, 30431.5, 30427.8, 35110, 1070, 37480, 16909
65477, 2526, 26788.5, 26788, 8354, 16028.5, 20792.5, 4960, 2720, 38509, 17620
54194, 2526, 26788.5, 26788, 2, 5845, 8253.35, 1940, 830, 850, 1020
54194, 2526, 26788.5, 26788, 1712, 6213.75, 6209.02, 2180, 23480, 19270, 12110
65535, 2526, 26788.5, 26788, 30147, 16968.7, 21371.5, 2350, 10180, 43940, 21099
65150, 2526, 26788.5, 26788, 2333, 16999.4, 21118.8, 48120, 2500, 39170, 17650
54194, 2526, 26788.5, 26788, 2, 10518.5, 14858.4, 1939, 850, 850, 1040
64507, 2526, 26788.5, 26788, 562, 16388.8, 20812.3, 35340, 1050, 49529, 17000
58839, 2526, 26788.5, 26788, 270, 29399, 29434.6, 47390, 1140, 37519, 16890
59986, 2526, 26788.5, 26788, 544, 29937.8, 29947.3, 47399, 1010, 37490, 16840
54194, 2526, 26788.5, 26788, 4, 3873.25, 7039.68, 2080, 810, 870, 1060
64666, 2526, 26788.5, 26788, 1398, 14985.2, 20170.2, 35760, 1790, 37940, 17170
54194, 2526, 26788.5, 26788, 86, 20212.5, 20310.9, 2020, 1870, 1760, 1800
54483, 2526, 26788.5, 26788, 4, 20078, 25965.7, 36220, 1120, 36169, 51560
54200, 2526, 26788.5, 26788, 4, 21096.2, 24358.7, 2000, 830, 900, 1040
65526, 2526, 26788.5, 26788, 19410, 16988.2, 21386.8, 2360, 7500, 39819, 19100
65351, 2526, 26788.5, 26788, 4030, 17828.8, 22186.6, 2150, 2500, 51030, 17610
54197, 2526, 26788.5, 26788, 2, 17249, 24388.1, 1960, 850, 930, 1020
64880, 2526, 26788.5, 26788, 455, 17117, 20721.1, 2160, 2780, 38899, 4020
60606, 2526, 26788.5, 26788, 6, 17049.8, 24063.3, 47739, 1090, 36210, 51579
54194, 2526, 26788.5, 26788, 504, 3075.75, 3059.22, 2120, 7420, 6260, 4310
54194, 2526, 26788.5, 26788, 110, 15032.6, 3642.58, 3450, 2260, 2040, 1920
65384, 2526, 26788.5, 26788, 1166, 16741.4, 21458.7, 47519, 1130, 37530, 16940
54194, 2526, 26788.5, 26788, 390, 5602, 5589.31, 2250, 6010, 5040, 3700
54194, 2526, 26788.5, 26788, 24, 5946.25, 6293.57, 1970, 1119, 1090, 1200
54194, 2526, 26788.5, 26788, 165, 14001, 47.7755, 2150, 2930, 2610, 2230
65407, 2526, 26788.5, 26788, 3992, 16090.9, 20735.3, 49100, 1910, 38210, 17280
65414, 2526, 26788.5, 26788, 2575, 16502.5, 20976.4, 3700, 2840, 50209, 17610
65360, 2526, 26788.5, 26788, 3958, 16305.2, 20651.8, 47999, 2760, 38350, 17619
65334, 2526, 26788.5, 26788, 432, 18756.2, 23198.4, 47760, 1070, 37559, 16930
65507, 2526, 26788.5, 26788, 31681, 16660.7, 21263.9, 39199, 8780, 43830, 20159
54664, 2526, 26788.5, 26788, 2, 27339, 38653.3, 34940, 1080, 36089, 51540
65437, 2526, 26788.5, 26788, 469, 18753.8, 20406.8, 2260, 3880, 38960, 17710
65532, 2526, 26788.5, 26788, 39922, 16512.5, 20898.2, 46010, 8410, 44289, 20120
54194, 2526, 26788.5, 26788, 8, 16004.4, 21259.9, 47050, 1630, 34820, 1110
65535, 2526, 26788.5, 26788, 13055, 16234.4, 20680.4, 2340, 4050, 39880, 18229
64418, 2526, 26788.5, 26788, 4, 31057, 35890.1, 35230, 1060, 37489, 51510
65514, 2526, 26788.5, 26788, 2079, 17534.8, 20909.9, 2120, 3400, 38070, 17539
64806, 2526, 26788.5, 26788, 272, 17746.3, 22328.5, 47850, 1440, 37989, 16960
65093, 2526, 26788.5, 26788, 78, 32548.5, 32743.1, 34939, 1110, 37490, 16850
54194, 2526, 26788.5, 26788, 2, 17865.5, 25241.6, 1910, 830, 860, 1000
54194, 2526, 26788.5, 26788, 6, 19595, 21443.3, 1950, 880, 920, 1100
54199, 2526, 26788.5, 26788, 216, 9157.75, 9177.04, 2120, 4030, 3200, 2340
55973, 2526, 26788.5, 26788, 2, 27995, 39576.8, 35009, 1070, 50820, 51619
65514, 2526, 26788.5, 26788, 17408, 16531.5, 21080.7, 39159, 4490, 39000, 18040
65533, 2526, 26788.5, 26788, 13295, 17008.3, 21055.2, 2400, 5200, 41880, 18839
54194, 2526, 26788.5, 26788, 8, 20409.2, 21797, 2050, 930, 940, 1090
65422, 2526, 26788.5, 26788, 4199, 16372.3, 21297.6, 47570, 2670, 38819, 17710
61954, 2526, 26788.5, 26788, 6, 25590.2, 28735.4, 47839, 1080, 37540, 51619
54194, 2526, 26788.5, 26788, 2, 15820, 22347.4, 1940, 820, 880, 1030
54198, 2526, 26788.5, 26788, 2, 23846.5, 33719.8, 1860, 840, 870, 1000
54194, 2526, 26788.5, 26788, 2, 4783.5, 6743.68, 2070, 800, 880, 990
54194, 2526, 26788.5, 26788, 20, 15878.2, 16270.2, 2030, 1060, 1130, 1350
63951, 2526, 26788.5, 26788, 120, 16845.7, 20268.9, 51979, 1380, 36210, 9780
54194, 2526, 26788.5, 26788, 846, 187, 189.892, 2160, 12000, 9970, 6190
65518, 3558, 16121.7, 20203.3, 9862, 16767.2, 21066, 6340, 23150, 65530, 30749
64613, 3558, 16121.7, 20203.3, 10, 20967, 22080.1, 3250, 1290, 1860, 2190
64613, 3558, 16121.7, 20203.3, 4, 21096.2, 24358.7, 2980, 1190, 1820, 2370
64613, 3558, 16121.7, 20203.3, 48, 22803.3, 22462.6, 3760, 1930, 2590, 3780
64710, 3558, 16121.7, 20203.3, 3131, 17175.5, 21213.4, 4980, 3430, 84499, 22590
64613, 3558, 16121.7, 20203.3, 1708, 18065.8, 18056.9, 3040, 31960, 20050, 11990
64613, 3558, 16121.7, 20203.3, 2, 15506, 21904.8, 2670, 1270, 1660, 2110
64613, 3558, 16121.7, 20203.3, 1082, 18420.3, 22151, 3980, 8900, 33079, 15400
65486, 3558, 16121.7, 20203.3, 13931, 17259.1, 21557.8, 22970, 7090, 78669, 92299
64613, 3558, 16121.7, 20203.3, 158, 11604.5, 11621.3, 2820, 3350, 3200, 2580
64613, 3558, 16121.7, 20203.3, 6, 21094.5, 23086, 3050, 1260, 1860, 2420
65510, 3558, 16121.7, 20203.3, 15759, 17704.1, 21846.8, 70109, 15210, 61039, 27870
64683, 3558, 16121.7, 20203.3, 2828, 17470.5, 22168.6, 4460, 5620, 63540, 29149
65535, 3558, 16121.7, 20203.3, 30147, 16968.7, 21371.5, 7650, 15040, 61889, 28430
64613, 3558, 16121.7, 20203.3, 4, 2366, 2710.08, 2110, 930, 920, 1110
64613, 3558, 16121.7, 20203.3, 2526, 26788.5, 26788, 3020, 43379, 29000, 29580
64613, 3558, 16121.7, 20203.3, 3558, 16121.7, 20203.3, 172429, 173118, 104839, 29519
64613, 3558, 16121.7, 20203.3, 1828, 13484.2, 13479.2, 5770, 34200, 21189, 13330
64613, 3558, 16121.7, 20203.3, 2, 18375.5, 25965.7, 2780, 1220, 1710, 2180
64613, 3558, 16121.7, 20203.3, 6, 13916.8, 16055.7, 2910, 1520, 1790, 2270
64613, 3558, 16121.7, 20203.3, 673, 18089.7, 21759.2, 3360, 1800, 11599, 6060
65478, 3558, 16121.7, 20203.3, 2775, 15100.7, 20014.6, 10240, 3170, 55209, 20560
64613, 3558, 16121.7, 20203.3, 531, 14484.9, 20154.1, 3609, 5210, 25430, 5960
64613, 3558, 16121.7, 20203.3, 1958, 5630, 5626.99, 3240, 27979, 29140, 13450
65144, 3558, 16121.7, 20203.3, 1153, 18668.8, 22970, 67130, 2070, 56439, 9560
65513, 3558, 16121.7, 20203.3, 10831, 16917.8, 21277.6, 6529, 7510, 81839, 69210
65254, 3558, 16121.7, 20203.3, 2630, 16367.8, 20948.8, 50300, 3020, 53069, 23560
65194, 3558, 16121.7, 20203.3, 369, 16489.4, 21383, 3650, 2280, 52930, 3720
64613, 3558, 16121.7, 20203.3, 2, 11127, 15716.2, 2560, 1200, 1530, 1910
65460, 3558, 16121.7, 20203.3, 4352, 17081.5, 21512.4, 4890, 2020, 77449, 29710
65453, 3558, 16121.7, 20203.3, 1111, 18102.4, 21906.4, 26730, 3020, 55219, 16160
65132, 3558, 16121.7, 20203.3, 1791, 16654.7, 21274.7, 25189, 2770, 55890, 20030
64613, 3558, 16121.7, 20203.3, 244, 31057.2, 31106.1, 9230, 1110, 8880, 5210
64613, 3558, 16121.7, 20203.3, 4, 18881.2, 21779.1, 2839, 1260, 1830, 2330
64613, 3558, 16121.7, 20203.3, 331, 17467.6, 19172.6, 4320, 8630, 5680, 4300
64613, 3558, 16121.7, 20203.3, 18, 17176.5, 17653.9, 2910, 1400, 1860, 1740
65210, 3558, 16121.7, 20203.3, 1327, 17604.2, 21942.3, 3660, 7050, 67979, 11010
65515, 3558, 16121.7, 20203.3, 649, 17414.9, 21580, 5280, 1730, 53330, 7470
64613, 3558, 16121.7, 20203.3, 66, 17103, 17213.9, 2900, 2300, 2400, 2000
64613, 3558, 16121.7, 20203.3, 2, 19653, 27768.1, 2870, 1220, 1810, 2319
64613, 3558, 16121.7, 20203.3, 12, 19571.8, 20421.1, 2850, 2040, 1960, 2250
65351, 3558, 16121.7, 20203.3, 1206, 16944.1, 22084.2, 4240, 2730, 61440, 30169
65421, 3558, 16121.7, 20203.3, 1450, 15187.9, 20049.5, 66409, 1460, 52740, 28469
64905, 3558, 16121.7, 20203.3, 318, 18139.8, 22132.5, 25770, 4660, 54219, 24280
64723, 3558, 16121.7, 20203.3, 470, 16596.3, 20712.3, 3560, 2550, 53150, 23799
64613, 3558, 16121.7, 20203.3, 2, 4231, 5976.47, 2010, 1160, 980, 1140
65227, 3558, 16121.7, 20203.3, 2776, 15985.1, 20554, 50510, 3390, 53669, 24030
64613, 3558, 16121.7, 20203.3, 1750, 18571, 18575.2, 4010, 24639, 27420, 12910
64613, 3558, 16121.7, 20203.3, 8, 16100.6, 17419.8, 3030, 1430, 1850, 1510
64613, 3558, 16121.7, 20203.3, 6, 21184, 23184, 2930, 1180, 1860, 2390
64613, 3558, 16121.7, 20203.3, 841, 14720.3, 19586.5, 4440, 10940, 18630, 7130
64613, 3558, 16121.7, 20203.3, 40, 91.25, 73.2868, 2050, 1400, 1390, 1320
65407, 3558, 16121.7, 20203.3, 13262, 16462.5, 21056.7, 7880, 8450, 63509, 29170
64613, 3558, 16121.7, 20203.3, 2, 2941.5, 4133.04, 1990, 960, 930, 1090
64846, 3558, 16121.7, 20203.3, 4657, 16038.5, 20258.9, 7010, 6410, 69099, 36459
64613, 3558, 16121.7, 20203.3, 512, 17614.8, 21392, 4490, 3460, 24710, 12129
65040, 3558, 16121.7, 20203.3, 64, 17643.7, 23184.5, 48980, 1170, 52619, 2620
64613, 3558, 16121.7, 20203.3, 1948, 701.25, 713.693, 3080, 37180, 23640, 13120
64613, 3558, 16121.7, 20203.3, 2, 8560.5, 12080.9, 2190, 1120, 1230, 1420
64613, 3558, 16121.7, 20203.3, 8, 21238.2, 22683.3, 3230, 1220, 1869, 2100
65136, 3558, 16121.7, 20203.3, 774, 14095.3, 21165.6, 48740, 970, 50539, 23250
65400, 3558, 16121.7, 20203.3, 2849, 18054.1, 21454.2, 71270, 7299, 55870, 25320
64613, 3558, 16121.7, 20203.3, 2, 29228, 41313.4, 3140, 960, 1890, 2340
64666, 3558, 16121.7, 20203.3, 1398, 14985.2, 20170.2, 3840, 2930, 59979, 26420
64613, 3558, 16121.7, 20203.3, 62, 17702.4, 22490.2, 4710, 2400, 7090, 3980
64613, 3558, 16121.7, 20203.3, 2, 19564, 27654.9, 2700, 1220, 1800, 2300
64613, 3558, 16121.7, 20203.3, 8, 10747.6, 14854.6, 3090, 1930, 1900, 1520
65277, 3558, 16121.7, 20203.3, 807, 15941.5, 20680.2, 3320, 960, 52870, 6680
65501, 3558, 16121.7, 20203.3, 1050, 17967.5, 21673.1, 10800, 3760, 70519, 30240
65426, 3558, 16121.7, 20203.3, 1845, 15706.7, 19927.6, 3810, 2100, 52919, 14460
65203, 3558, 16121.7, 20203.3, 2044, 32353.8, 32348.3, 61009, 980, 61619, 28750
65336, 3558, 16121.7, 20203.3, 2453, 15861.9, 20222.7, 5430, 2630, 54710, 16870
64613, 3558, 16121.7, 20203.3, 2889, 16310.1, 20449.8, 5130, 6530, 50860, 20220
64613, 3558, 16121.7, 20203.3, 429, 17443.7, 19750.4, 5130, 3650, 11190, 5510
64613, 3558, 16121.7, 20203.3, 2036, 24637.8, 24629.7, 3230, 38040, 23739, 14260
65420, 3558, 16121.7, 20203.3, 3940, 17760.2, 22056.7, 4870, 4140, 70959, 46410
64613, 3558, 16121.7, 20203.3, 2576, 10546.2, 10550.6, 3570, 37560, 37919, 17620
64613, 3558, 16121.7, 20203.3, 2206, 12980, 12974.9, 2830, 40929, 25260, 14050
64613, 3558, 16121.7, 20203.3, 2, 2803.5, 3937.88, 2030, 960, 930, 1090
65387, 3558, 16121.7, 20203.3, 3837, 17323.1, 21382.2, 4470, 2820, 64159, 26010
64907, 3558, 16121.7, 20203.3, 1801, 17985, 21933.9, 4840, 20630, 67209, 13800
64613, 3558, 16121.7, 20203.3, 4, 18401.5, 28149.1, 2850, 1000, 1830, 2400
64613, 3558, 16121.7, 20203.3, 1459, 16653.1, 20957.1, 3940, 3120, 34890, 11400
64613, 3558, 16121.7, 20203.3, 2, 16200.5, 22888.3, 2770, 1260, 1690, 2160
64613, 3558, 16121.7, 20203.3, 8, 20605.2, 22006.6, 3000, 1280, 1820, 2120
64613, 3558, 16121.7, 20203.3, 1932, 5758.25, 5754.12, 2460, 26550, 29300, 24480
64613, 3558, 16121.7, 20203.3, 326, 16417, 16439.3, 2900, 7050, 5170, 3630
64613, 3558, 16121.7, 20203.3, 1086, 14487, 14477.1, 2850, 20720, 13200, 8480
64613, 3558, 16121.7, 20203.3, 10, 18775.2, 22043.6, 3300, 2080, 2000, 2320
64870, 3558, 16121.7, 20203.3, 1728, 16381.8, 21717.2, 4280, 5140, 65249, 29990
65058, 3558, 16121.7, 20203.3, 2588, 17323.2, 21529.6, 68069, 3800, 51720, 23810
65155, 3558, 16121.7, 20203.3, 875, 15857.8, 21559.8, 5020, 1870, 52670, 7679
64613, 3558, 16121.7, 20203.3, 106, 14883, 14933.6, 2690, 3170, 2660, 2070
64613, 3558, 16121.7, 20203.3, 1472, 6912.75, 6899.73, 2509, 21550, 16940, 9570
64613, 3558, 16121.7, 20203.3, 30, 18332, 18625, 3020, 1740, 1950, 1900
64613, 3558, 16121.7, 20203.3, 474, 17240.4, 21733.9, 3550, 1310, 11430, 6300
65492, 3558, 16121.7, 20203.3, 25599, 16146, 21159.3, 7190, 21660, 57799, 26420
64613, 3558, 16121.7, 20203.3, 8, 15167.2, 16193.1, 3100, 1310, 1760, 1500
64613, 3558, 16121.7, 20203.3, 18, 21216.7, 25232.1, 8690, 1890, 6490, 6370
64613, 3558, 16121.7, 20203.3, 1054, 15886.2, 20492.4, 3960, 2250, 17730, 10210
65396, 3558, 16121.7, 20203.3, 6143, 16768.8, 21147.7, 68349, 5030, 54469, 24550
65396, 3558, 16121.7, 20203.3, 6143, 16768.8, 21147.7, 68469, 4950, 54469, 24550
65481, 3558, 16121.7, 20203.3, 6272, 16226, 20793.6, 5390, 5040, 57360, 26139
65020, 3558, 16121.7, 20203.3, 886, 15372.3, 19820.7, 26630, 2580, 60399, 39860
64846, 3558, 16121.7, 20203.3, 4657, 16038.5, 20258.9, 5640, 6320, 69259, 36800
64613, 3558, 16121.7, 20203.3, 390, 29233, 29251.6, 3019, 970, 5990, 4810
64613, 3558, 16121.7, 20203.3, 6, 19153, 20959.2, 2900, 1240, 1850, 2410
64613, 3558, 16121.7, 20203.3, 146, 11107.5, 11139.7, 2910, 3730, 3060, 2360
65172, 3558, 16121.7, 20203.3, 2964, 17039.6, 21359.4, 4960, 3320, 53419, 24790
65503, 3558, 16121.7, 20203.3, 489, 17958.6, 22668.1, 3700, 1370, 54970, 5000
65504, 3558, 16121.7, 20203.3, 3629, 16238, 20784.1, 5330, 6350, 56340, 24179
65195, 3558, 16121.7, 20203.3, 189, 23413.2, 26156.8, 2390, 1870, 54629, 2520
65457, 3558, 16121.7, 20203.3, 7132, 16050.6, 20763.7, 5840, 5510, 73519, 34830
64613, 3558, 16121.7, 20203.3, 134, 14796.6, 20802.6, 3200, 2300, 3250, 4530
65271, 3558, 16121.7, 20203.3, 1397, 16773.3, 21118.5, 4350, 2550, 60760, 12949
64613, 3558, 16121.7, 20203.3, 98, 23150.5, 23251.4, 3250, 3190, 2870, 2760
64613, 3558, 16121.7, 20203.3, 1750, 18571, 18575.2, 3640, 29910, 23220, 12620
65493, 3558, 16121.7, 20203.3, 19229, 16734.2, 21491.3, 13630, 7540, 56029, 25570
64723, 3558, 16121.7, 20203.3, 815, 17811.6, 22576.6, 3430, 950, 58649, 7060
65511, 3558, 16121.7, 20203.3, 12643, 16861.8, 21310.8, 6279, 7410, 75070, 79259
64613, 3558, 16121.7, 20203.3, 8, 10507.9, 14571.3, 2960, 1310, 1870, 1270
65392, 3558, 16121.7, 20203.3, 1782, 15061.5, 19735, 4400, 2420, 54129, 24930
64613, 3558, 16121.7, 20203.3, 4, 26915.5, 31126.3, 2990, 980, 1900, 2400
64613, 3558, 16121.7, 20203.3, 2, 2051, 2882.17, 1960, 960, 950, 1090
65021, 3558, 16121.7, 20203.3, 541, 18893.1, 23253.3, 3180, 2490, 56779, 6340
65513, 3558, 16121.7, 20203.3, 3127, 16820, 21358.8, 10230, 3190, 56799, 22290
64613, 3558, 16121.7, 20203.3, 182, 19980.5, 20030.6, 2980, 4440, 3710, 3280
64613, 3558, 16121.7, 20203.3, 106, 14940.6, 18990.5, 3160, 1870, 21100, 2990
64613, 3558, 16121.7, 20203.3, 1654, 29590.5, 29588.9, 3350, 950, 19750, 12490
64613, 3558, 16121.7, 20203.3, 298, 16411.8, 21928, 2940, 960, 22760, 10900
64613, 3558, 16121.7, 20203.3, 1943, 16372.9, 20295.6, 21159, 3870, 47530, 21310
65437, 3558, 16121.7, 20203.3, 469, 18753.8, 20406.8, 5780, 4990, 52799, 24410
65523, 3558, 16121.7, 20203.3, 3418, 17894.5, 22021.2, 17380, 3300, 57539, 25570
64613, 3558, 16121.7, 20203.3, 34, 15564, 15777.8, 2870, 1600, 2090, 1880
64613, 3558, 16121.7, 20203.3, 36, 12585.6, 13363.8, 2850, 1950, 2120, 1810
64613, 3558, 16121.7, 20203.3, 98, 12251, 12296.9, 2730, 2860, 2560, 2060
64613, 3558, 16121.7, 20203.3, 4, 21948.8, 30114, 18949, 930, 18880, 26760
64613, 3558, 16121.7, 20203.3, 1350, 15995.5, 21062.9, 5550, 2200, 33680, 17910
64921, 3558, 16121.7, 20203.3, 670, 18529.6, 21968.5, 4500, 2130, 57230, 25939
65527, 3558, 16121.7, 20203.3, 9677, 16546.4, 20927.6, 59729, 7060, 55680, 68589
65507, 3558, 16121.7, 20203.3, 11147, 16848.2, 21368.1, 6540, 8400, 66400, 88669
64613, 3558, 16121.7, 20203.3, 2, 26714, 37770.8, 2880, 1480, 1890, 2360
64613, 3558, 16121.7, 20203.3, 6, 26170.2, 29038.3, 3050, 1380, 1930, 2430
64613, 3558, 16121.7, 20203.3, 8, 20409.2, 21797, 2870, 1290, 1870, 2090
64613, 3558, 16121.7, 20203.3, 8, 19446.2, 20767.5, 2980, 1170, 1850, 2110
64613, 3558, 16121.7, 20203.3, 1262, 30431.5, 30427.8, 3040, 960, 20210, 10990
65477, 3558, 16121.7, 20203.3, 8354, 16028.5, 20792.5, 5470, 6970, 55980, 25299
64613, 3558, 16121.7, 20203.3, 2, 5845, 8253.35, 2220, 1160, 1160, 1330
64613, 3558, 16121.7, 20203.3, 1712, 6213.75, 6209.02, 2460, 31860, 19530, 12310
65535, 3558, 16121.7, 20203.3, 30147, 16968.7, 21371.5, 9110, 15610, 61919, 28530
65150, 3558, 16121.7, 20203.3, 2333, 16999.4, 21118.8, 23409, 4620, 57460, 24489
64613, 3558, 16121.7, 20203.3, 2, 10518.5, 14858.4, 2450, 1250, 1410, 1690
64613, 3558, 16121.7, 20203.3, 562, 16388.8, 20812.3, 3130, 2900, 25860, 12540
64613, 3558, 16121.7, 20203.3, 270, 29399, 29434.6, 3080, 950, 4830, 4070
64613, 3558, 16121.7, 20203.3, 544, 29937.8, 29947.3, 3190, 950, 7650, 5269
64613, 3558, 16121.7, 20203.3, 4, 3873.25, 7039.68, 2280, 1100, 1220, 1400
64666, 3558, 16121.7, 20203.3, 1398, 14985.2, 20170.2, 3930, 3069, 58580, 26370
64613, 3558, 16121.7, 20203.3, 86, 20212.5, 20310.9, 2960, 2630, 2730, 2770
64613, 3558, 16121.7, 20203.3, 4, 20078, 25965.7, 2990, 1450, 1930, 2440
64613, 3558, 16121.7, 20203.3, 4, 21096.2, 24358.7, 2990, 1160, 1850, 2350
65526, 3558, 16121.7, 20203.3, 19410, 16988.2, 21386.8, 63729, 8090, 56629, 25560
65351, 3558, 16121.7, 20203.3, 4030, 17828.8, 22186.6, 6520, 4590, 72990, 34119
64613, 3558, 16121.7, 20203.3, 2, 17249, 24388.1, 2780, 1240, 1759, 2190
64880, 3558, 16121.7, 20203.3, 455, 17117, 20721.1, 4110, 5560, 53659, 6400
64613, 3558, 16121.7, 20203.3, 6, 17049.8, 24063.3, 3170, 1410, 1930, 2480
64613, 3558, 16121.7, 20203.3, 504, 3075.75, 3059.22, 2220, 9950, 8290, 4330
64613, 3558, 16121.7, 20203.3, 110, 15032.6, 3642.58, 3440, 3470, 2659, 2480
65384, 3558, 16121.7, 20203.3, 1166, 16741.4, 21458.7, 66539, 2330, 53200, 23499
64613, 3558, 16121.7, 20203.3, 390, 5602, 5589.31, 2330, 8070, 5300, 3890
64613, 3558, 16121.7, 20203.3, 24, 5946.25, 6293.57, 2680, 1760, 1500, 1390
64613, 3558, 16121.7, 20203.3, 165, 14001, 47.7755, 2430, 3940, 3460, 2380
65407, 3558, 16121.7, 20203.3, 3992, 16090.9, 20735.3, 68580, 3320, 55309, 24780
65414, 3558, 16121.7, 20203.3, 2575, 16502.5, 20976.4, 5160, 4360, 52270, 36079
65360, 3558, 16121.7, 20203.3, 3958, 16305.2, 20651.8, 4940, 7230, 76069, 36239
65335, 3558, 16121.7, 20203.3, 432, 18756.2, 23198.4, 9390, 1350, 54409, 24240
65507, 3558, 16121.7, 20203.3, 31681, 16660.7, 21263.9, 63489, 11440, 58669, 27200
64613, 3558, 16121.7, 20203.3, 2, 27339, 38653.3, 3180, 1439, 1890, 2370
65437, 3558, 16121.7, 20203.3, 469, 18753.8, 20406.8, 7160, 5020, 52709, 24230
65532, 3558, 16121.7, 20203.3, 39922, 16512.5, 20898.2, 7490, 12819, 72230, 34329
64613, 3558, 16121.7, 20203.3, 8, 16004.4, 21259.9, 2900, 1450, 1920, 1510
65535, 3558, 16121.7, 20203.3, 13055, 16234.4, 20680.4, 6170, 6460, 55899, 25090
64613, 3558, 16121.7, 20203.3, 4, 31057, 35890.1, 19300, 959, 19630, 26790
65514, 3558, 16121.7, 20203.3, 2079, 17534.8, 20909.9, 21669, 4920, 63200, 21969
64806, 3558, 16121.7, 20203.3, 272, 17746.3, 22328.5, 9530, 2370, 54729, 24640
65099, 3558, 16121.7, 20203.3, 78, 32548.5, 32743.1, 48469, 1070, 50489, 23200
64613, 3558, 16121.7, 20203.3, 2, 17865.5, 25241.6, 2700, 1300, 1690, 2180
