range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 11049, 5522, 561620
65535, 169096, 19337.2, 21706.3, 46, 20595.6, 23630.1, 110023, 453, 54764
65535, 169096, 19337.2, 21706.3, 17648, 19492.5, 21753.7, 6327, 1297, 112835
65535, 169096, 19337.2, 21706.3, 240934, 19336.5, 21696.3, 7101, 7877, 1004598
65535, 169096, 19337.2, 21706.3, 3018, 19249.9, 21904.1, 4969, 790, 69336
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 5248, 429, 61425
65535, 169096, 19337.2, 21706.3, 2665, 19475.2, 21946.2, 5685, 571, 68388
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 6386, 5478, 476287
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 6700, 918, 132796
65535, 169096, 19337.2, 21706.3, 51, 19446.5, 22337.2, 103027, 263, 56224
65535, 169096, 19337.2, 21706.3, 5520, 19426, 21763.8, 5608, 617, 75373
65535, 169096, 19337.2, 21706.3, 140605, 19327.8, 21687.7, 9317, 4568, 823262
65535, 169096, 19337.2, 21706.3, 2628, 20020.4, 22096.8, 6027, 565, 68445
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 6651, 8524, 1013419
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 8281, 9392, 1355952
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 8011, 9668, 1358876
65535, 169096, 19337.2, 21706.3, 409, 18891.1, 21607.2, 5778, 286, 60406
65535, 169096, 19337.2, 21706.3, 10629, 19411.2, 21636, 6384, 838, 96970
65535, 169096, 19337.2, 21706.3, 3376, 19271.5, 21617.6, 5413, 578, 70664
65535, 169096, 19337.2, 21706.3, 1969, 19674, 21998.6, 5278, 583, 65829
65535, 169096, 19337.2, 21706.3, 1422, 18971.7, 21332.3, 8333, 447, 63855
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 5385, 384, 61377
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 7142, 9970, 1359289
65535, 169096, 19337.2, 21706.3, 59, 17259.6, 21337.8, 106211, 360, 58574
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 6395, 1955, 199179
65535, 169096, 19337.2, 21706.3, 4877, 19205.5, 21700.6, 21567, 870, 106324
65535, 169096, 19337.2, 21706.3, 4014, 19521.4, 21856, 6274, 673, 86243
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 7235, 959, 131671
65535, 169096, 19337.2, 21706.3, 108, 18207.6, 20618.4, 3061, 236, 58910
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 7281, 5540, 547793
65535, 169096, 19337.2, 21706.3, 2, 2200, 3109.86, 7598, 324, 4055
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 5555, 590, 67520
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 5388, 467, 67671
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 5648, 600, 71655
65535, 169096, 19337.2, 21706.3, 5483, 18968.8, 21563.5, 5959, 573, 78581
65535, 169096, 19337.2, 21706.3, 5316, 19285.6, 21759.8, 5706, 577, 76666
65535, 169096, 19337.2, 21706.3, 7017, 19371.7, 21704.6, 6211, 727, 84607
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 5749, 615, 91832
65535, 169096, 19337.2, 21706.3, 79417, 19334.9, 21668.4, 7052, 19230, 621248
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 4967, 302, 61570
65535, 169096, 19337.2, 21706.3, 16206, 19359.8, 21733.6, 6689, 1097, 116967
65535, 169096, 19337.2, 21706.3, 86, 18488.5, 21338, 110437, 255, 56396
65535, 169096, 19337.2, 21706.3, 5478, 19207.8, 21642.9, 5913, 651, 77903
65535, 169096, 19337.2, 21706.3, 3, 8564.33, 13587.3, 40993, 392, 21912
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 9051, 9574, 1400307
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 5660, 626, 75380
65535, 169096, 19337.2, 21706.3, 3172, 19030.8, 21435.9, 5607, 751, 69638
65535, 169096, 19337.2, 21706.3, 5441, 19163.3, 21562.4, 5899, 626, 78284
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 6776, 8395, 1011009
65535, 169096, 19337.2, 21706.3, 2376, 19158.9, 21576.2, 5448, 630, 67633
65535, 169096, 19337.2, 21706.3, 6, 15342, 25608.3, 4125, 581, 56702
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 7453, 10010, 1362680
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 6328, 1250, 135332
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 5945, 607, 70764
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 4378, 327, 60676
65535, 169096, 19337.2, 21706.3, 1, 26612, -nan, 44793, 225, 24081
65535, 169096, 19337.2, 21706.3, 140627, 19296.7, 21654.6, 7844, 4847, 534945
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 8397, 9342, 1345623
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 5764, 633, 73547
65535, 169096, 19337.2, 21706.3, 68021, 19353.5, 21739.4, 6382, 2503, 476275
65535, 169096, 19337.2, 21706.3, 615, 18933.9, 21311.9, 3284, 523, 61024
65535, 169096, 19337.2, 21706.3, 956, 19874.4, 21923.2, 4778, 596, 62367
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 6092, 5692, 476169
65535, 169096, 19337.2, 21706.3, 1483, 19831.1, 22286.4, 5811, 549, 63494
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 7174, 5567, 490273
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 8434, 9250, 1350971
65535, 169096, 19337.2, 21706.3, 5784, 19679.7, 21829, 7843, 676, 79985
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 9635, 10183, 1375476
65535, 169096, 19337.2, 21706.3, 1394, 20239.7, 21971.4, 5681, 484, 63487
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 6212, 1296, 134871
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 8827, 9670, 1344049
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 5482, 645, 75223
65535, 169096, 19337.2, 21706.3, 46, 20595.6, 23630.1, 108057, 289, 54624
65535, 169096, 19337.2, 21706.3, 1963, 19543.6, 21870.7, 5493, 525, 123695
65535, 169096, 19337.2, 21706.3, 204, 17660.7, 20570.7, 2882, 248, 103721
65535, 169096, 19337.2, 21706.3, 1211, 19819.1, 21907.4, 20479, 785, 134154
65535, 169096, 19337.2, 21706.3, 194, 19118.4, 21184.6, 5073, 212, 71836
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 4998, 236, 117107
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 7150, 5977, 822213
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 6976, 1223, 172817
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 8927, 9323, 1407946
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 26292, 22041, 486529
65535, 169096, 19337.2, 21706.3, 10418, 19343, 21753.7, 7302, 763, 96409
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 8443, 4540, 498824
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 5264, 462, 61487
65535, 169096, 19337.2, 21706.3, 6883, 19481.1, 21632.6, 6091, 670, 83534
65535, 169096, 19337.2, 21706.3, 10629, 19411.2, 21636, 6426, 829, 96303
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 6857, 8250, 1012982
65535, 169096, 19337.2, 21706.3, 140605, 19327.8, 21687.7, 9102, 4645, 822069
65535, 169096, 19337.2, 21706.3, 10, 13695.6, 18918, 37718, 715, 55517
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 7205, 5535, 489743
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 6572, 1265, 155518
65535, 169096, 19337.2, 21706.3, 720, 19524.8, 21945.3, 4863, 454, 61138
65535, 169096, 19337.2, 21706.3, 5, 20896, 29075.5, 106037, 436, 57089
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 7054, 5177, 864577
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 5666, 632, 63902
65535, 169096, 19337.2, 21706.3, 26681, 19446.2, 21711.8, 6435, 1302, 156896
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 7073, 5392, 488064
65535, 169096, 19337.2, 21706.3, 507, 19136.6, 21604.4, 4183, 273, 60192
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 5274, 547, 69310
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 5215, 348, 61469
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 5686, 625, 73249
65535, 169096, 19337.2, 21706.3, 6485, 19458.4, 21927.5, 5973, 662, 81553
65535, 169096, 19337.2, 21706.3, 16859, 19407.5, 21700.6, 6592, 993, 119458
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 5839, 2128, 92397
65535, 169096, 19337.2, 21706.3, 995, 18899.8, 21402.5, 5745, 450, 62078
65535, 169096, 19337.2, 21706.3, 5479, 19469.3, 21728.5, 5851, 709, 77930
65535, 169096, 19337.2, 21706.3, 371, 19205.8, 21511.7, 4418, 264, 60325
65535, 169096, 19337.2, 21706.3, 2769, 19700.4, 21925.2, 7089, 683, 68394
65535, 169096, 19337.2, 21706.3, 1614, 19562, 21615.3, 4839, 607, 64625
65535, 169096, 19337.2, 21706.3, 741, 19937.4, 21930.1, 3925, 416, 61403
65535, 169096, 19337.2, 21706.3, 55, 21147.1, 21971, 108396, 232, 58934
65535, 169096, 19337.2, 21706.3, 8, 24864.2, 28038.3, 105997, 624, 57405
65535, 169096, 19337.2, 21706.3, 24029, 19308.9, 21684.9, 6122, 1202, 144976
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 5545, 540, 63873
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 7257, 5562, 569867
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 5275, 625, 69743
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 7562, 9727, 1366543
65535, 169096, 19337.2, 21706.3, 9, 19664.4, 24572.6, 88525, 487, 52670
65535, 169096, 19337.2, 21706.3, 279, 17575.6, 20773, 3280, 297, 59662
65535, 169096, 19337.2, 21706.3, 398, 19068.2, 21865.9, 6736, 368, 60018
65535, 169096, 19337.2, 21706.3, 2305, 19223.3, 21654, 5287, 580, 66728
65535, 169096, 19337.2, 21706.3, 12717, 19503.1, 21801.4, 6824, 982, 103972
65535, 169096, 19337.2, 21706.3, 583, 18753.4, 21318.7, 5295, 413, 88837
65535, 169096, 19337.2, 21706.3, 1002, 20173, 22179.5, 5338, 348, 93647
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 5991, 585, 129003
65535, 169096, 19337.2, 21706.3, 1410, 19429.5, 21969.6, 5946, 374, 66579
65535, 169096, 19337.2, 21706.3, 120236, 19376, 21709.4, 8234, 17253, 625203
65535, 169096, 19337.2, 21706.3, 5, 14100, 15705.4, 28317, 360, 34331
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 4946, 540, 123731
65535, 169096, 19337.2, 21706.3, 638, 19696.4, 21832.3, 4498, 323, 112344
65535, 169096, 19337.2, 21706.3, 63, 19654.8, 22973.6, 107309, 222, 58282
65535, 169096, 19337.2, 21706.3, 757, 19254.6, 21255, 4997, 206, 61127
65535, 169096, 19337.2, 21706.3, 152, 21093.1, 21080, 107854, 220, 59000
65535, 169096, 19337.2, 21706.3, 1388, 19523, 21770.5, 5291, 798, 63997
65535, 169096, 19337.2, 21706.3, 2, 12230.5, 17295.1, 41061, 219, 40700
65535, 169096, 19337.2, 21706.3, 5571, 19779.5, 22086.8, 6727, 768, 94129
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 8477, 4730, 492550
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 6081, 2006, 105976
65535, 169096, 19337.2, 21706.3, 26332, 19421.3, 21725.5, 6246, 1495, 144811
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 8742, 9674, 1487985
65535, 169096, 19337.2, 21706.3, 9677, 19327.3, 21702.8, 6519, 923, 89788
65535, 169096, 19337.2, 21706.3, 168524, 19326.2, 21678.4, 7984, 5157, 883659
65535, 169096, 19337.2, 21706.3, 853, 20520.9, 22393.3, 2676, 775, 62111
65535, 169096, 19337.2, 21706.3, 40, 16746.8, 22079.1, 818, 241, 58297
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 5947, 803, 65932
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 6256, 765, 95626
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 5535, 551, 67704
65535, 169096, 19337.2, 21706.3, 396, 18172.1, 21336.8, 4188, 256, 59436
65535, 169096, 19337.2, 21706.3, 4, 31765.5, 28806.1, 103527, 400, 56085
65535, 169096, 19337.2, 21706.3, 13499, 19381.9, 21716, 5958, 922, 275072
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 7232, 5224, 863821
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 6342, 7969, 1013757
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 7221, 5647, 572041
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 8416, 9814, 1343790
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 8284, 4722, 492459
65535, 169096, 19337.2, 21706.3, 6, 18399.2, 23584.1, 93932, 486, 50732
65535, 169096, 19337.2, 21706.3, 1969, 19674, 21998.6, 5289, 720, 65914
65535, 169096, 19337.2, 21706.3, 3280, 19456.1, 21808.2, 5186, 734, 70443
65535, 169096, 19337.2, 21706.3, 94, 18870.4, 21265, 40486, 244, 59043
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 6898, 937, 133176
65535, 169096, 19337.2, 21706.3, 13859, 19354.2, 21599.5, 6732, 773, 108532
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 9011, 9273, 1344157
65535, 169096, 19337.2, 21706.3, 43, 18257.5, 22253.9, 104725, 328, 59275
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 6751, 1895, 207950
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 6383, 763, 95628
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 6182, 5675, 476456
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 5871, 573, 70586
65535, 169096, 19337.2, 21706.3, 5038, 19162.2, 21590.1, 6232, 563, 76284
65535, 169096, 19337.2, 21706.3, 1986, 18765.1, 21497.1, 5583, 689, 65306
65535, 169096, 19337.2, 21706.3, 5045, 19302, 21665.5, 6242, 593, 76318
65535, 169096, 19337.2, 21706.3, 1784, 19419.5, 21993.6, 5446, 559, 65338
65535, 169096, 19337.2, 21706.3, 3421, 19514.1, 21948.6, 5773, 502, 70501
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 9261, 10132, 1468264
65535, 169096, 19337.2, 21706.3, 5677, 18869.8, 21398.8, 6169, 740, 79052
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 6264, 2018, 105718
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 5883, 1427, 92938
65535, 169096, 19337.2, 21706.3, 112430, 19337.8, 21688.9, 7738, 3961, 747728
65535, 169096, 19337.2, 21706.3, 5366, 19026, 21504.7, 6184, 641, 77789
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 22608, 42792, 1408359
65535, 169096, 19337.2, 21706.3, 416, 18501.3, 21431.8, 5013, 276, 60190
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 6001, 1643, 93097
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 6752, 1927, 206252
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 4953, 567, 63708
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 6152, 750, 95991
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 7390, 9782, 1501027
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 7925, 5816, 490414
65535, 169096, 19337.2, 21706.3, 28514, 19326.4, 21710.7, 7929, 1330, 161466
65535, 169096, 19337.2, 21706.3, 22452, 19309.6, 21729.7, 6371, 2065, 137836
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 4492, 366, 60662
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 7887, 4651, 494048
65535, 169096, 19337.2, 21706.3, 14135, 19217.2, 21696.5, 6379, 1161, 109137
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 5943, 845, 66094
65535, 169096, 19337.2, 21706.3, 144737, 19332.9, 21692.7, 8326, 5841, 828220
65535, 169096, 19337.2, 21706.3, 212, 17802, 20907.8, 2317, 309, 58774
65535, 169096, 19337.2, 21706.3, 2183, 20009.3, 21882.5, 5360, 595, 66742
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 5559, 630, 74452
65535, 169096, 19337.2, 21706.3, 1040, 19545.7, 21984.4, 5061, 244, 62256
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 6207, 1620, 105332
65535, 169096, 19337.2, 21706.3, 16655, 19476, 21739.1, 5856, 1086, 170780
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 508, 109334, 54886
60663, 46, 20595.6, 23630.1, 46, 20595.6, 23630.1, 446, 354, 256
65530, 46, 20595.6, 23630.1, 17648, 19492.5, 21753.7, 689, 12236, 6074
65535, 46, 20595.6, 23630.1, 240934, 19336.5, 21696.3, 5870, 156975, 78070
65510, 46, 20595.6, 23630.1, 3018, 19249.9, 21904.1, 1224, 2242, 1230
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 889, 737, 474
65529, 46, 20595.6, 23630.1, 2665, 19475.2, 21946.2, 2068, 1934, 1031
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 818, 109473, 54555
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 2017, 13462, 6687
62308, 46, 20595.6, 23630.1, 51, 19446.5, 22337.2, 870, 237, 196
65513, 46, 20595.6, 23630.1, 5520, 19426, 21763.8, 1142, 3991, 1981
65535, 46, 20595.6, 23630.1, 140605, 19327.8, 21687.7, 3468, 91884, 45798
65418, 46, 20595.6, 23630.1, 2628, 20020.4, 22096.8, 1560, 2095, 1066
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 3061, 163054, 81075
65535, 46, 20595.6, 23630.1, 301987, 19329, 21683.5, 2372, 195120, 97242
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 2333, 202375, 100740
65423, 46, 20595.6, 23630.1, 409, 18891.1, 21607.2, 954, 386, 325
65520, 46, 20595.6, 23630.1, 10629, 19411.2, 21636, 1615, 7591, 3699
65526, 46, 20595.6, 23630.1, 3376, 19271.5, 21617.6, 1062, 2296, 1236
65518, 46, 20595.6, 23630.1, 1969, 19674, 21998.6, 1208, 1445, 811
65492, 46, 20595.6, 23630.1, 1422, 18971.7, 21332.3, 1402, 1105, 659
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 854, 648, 431
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 2170, 202401, 100867
64756, 46, 20595.6, 23630.1, 59, 17259.6, 21337.8, 544, 513, 202
65534, 46, 20595.6, 23630.1, 11492, 19266.7, 21695.8, 724, 7764, 3970
65526, 46, 20595.6, 23630.1, 4877, 19205.5, 21700.6, 1278, 3412, 1769
65526, 46, 20595.6, 23630.1, 4014, 19521.4, 21856, 567, 2867, 1523
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 1866, 13396, 6732
65302, 46, 20595.6, 23630.1, 108, 18207.6, 20618.4, 579, 510, 390
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 2517, 107618, 53908
60663, 46, 20595.6, 23630.1, 2, 2200, 3109.86, 253, 104, 68
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 1515, 1855, 910
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 873, 1660, 941
65524, 46, 20595.6, 23630.1, 3763, 18832.8, 21301, 1059, 2578, 1389
65495, 46, 20595.6, 23630.1, 5483, 18968.8, 21563.5, 417, 3652, 1912
65515, 46, 20595.6, 23630.1, 5316, 19285.6, 21759.8, 1534, 3369, 1764
65533, 46, 20595.6, 23630.1, 7017, 19371.7, 21704.6, 2035, 5130, 2506
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 541, 3352, 1740
65534, 46, 20595.6, 23630.1, 79417, 19334.9, 21668.4, 1904, 50666, 25336
65516, 46, 20595.6, 23630.1, 732, 20160.8, 22194.3, 1029, 567, 428
65528, 46, 20595.6, 23630.1, 16206, 19359.8, 21733.6, 1533, 10707, 5400
62222, 46, 20595.6, 23630.1, 86, 18488.5, 21338, 708, 502, 296
65524, 46, 20595.6, 23630.1, 5478, 19207.8, 21642.9, 2223, 4073, 1972
60663, 46, 20595.6, 23630.1, 3, 8564.33, 13587.3, 252, 167, 74
65535, 46, 20595.6, 23630.1, 312521, 19323.6, 21680.9, 2830, 201864, 100688
65492, 46, 20595.6, 23630.1, 4496, 19176.5, 21689.6, 477, 3522, 1673
65530, 46, 20595.6, 23630.1, 3172, 19030.8, 21435.9, 1480, 2158, 1133
65530, 46, 20595.6, 23630.1, 5441, 19163.3, 21562.4, 1266, 3837, 1975
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 2704, 162990, 81311
65527, 46, 20595.6, 23630.1, 2376, 19158.9, 21576.2, 1051, 1563, 940
63037, 46, 20595.6, 23630.1, 6, 15342, 25608.3, 437, 202, 136
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 2188, 202662, 103662
65532, 46, 20595.6, 23630.1, 21235, 19309.7, 21655.7, 1514, 14063, 7094
65426, 46, 20595.6, 23630.1, 3577, 19229.6, 21728.4, 1932, 2334, 1269
65326, 46, 20595.6, 23630.1, 585, 19792.1, 22052.7, 763, 521, 363
60663, 46, 20595.6, 23630.1, 1, 26612, -nan, 204, 146, 56
65534, 46, 20595.6, 23630.1, 140627, 19296.7, 21654.6, 2535, 91191, 45276
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 2395, 194546, 96834
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 575, 3276, 1786
65535, 46, 20595.6, 23630.1, 68021, 19353.5, 21739.4, 1690, 44527, 22082
65348, 46, 20595.6, 23630.1, 615, 18933.9, 21311.9, 757, 576, 413
65525, 46, 20595.6, 23630.1, 956, 19874.4, 21923.2, 942, 853, 518
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 992, 109387, 54598
65414, 46, 20595.6, 23630.1, 1483, 19831.1, 22286.4, 921, 1315, 610
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 2275, 107843, 53743
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 2655, 194729, 97093
65426, 46, 20595.6, 23630.1, 5784, 19679.7, 21829, 1584, 3835, 2053
65535, 46, 20595.6, 23630.1, 330197, 19330.3, 21686.1, 1229, 213526, 106343
65451, 46, 20595.6, 23630.1, 1394, 20239.7, 21971.4, 1368, 1153, 678
65532, 46, 20595.6, 23630.1, 21235, 19309.7, 21655.7, 1319, 13940, 6995
65535, 46, 20595.6, 23630.1, 312521, 19323.6, 21680.9, 2898, 201868, 100882
65492, 46, 20595.6, 23630.1, 4496, 19176.5, 21689.6, 398, 3163, 1690
60663, 46, 20595.6, 23630.1, 46, 20595.6, 23630.1, 441, 272, 217
65491, 46, 20595.6, 23630.1, 1963, 19543.6, 21870.7, 1167, 1646, 842
65433, 46, 20595.6, 23630.1, 204, 17660.7, 20570.7, 337, 426, 277
65533, 46, 20595.6, 23630.1, 1211, 19819.1, 21907.4, 839, 999, 618
65160, 46, 20595.6, 23630.1, 194, 19118.4, 21184.6, 813, 1037, 258
65516, 46, 20595.6, 23630.1, 732, 20160.8, 22194.3, 945, 681, 402
65534, 46, 20595.6, 23630.1, 166959, 19316.4, 21665.8, 2206, 107846, 53704
65528, 46, 20595.6, 23630.1, 27027, 19368.9, 21727, 1878, 17518, 8768
65535, 46, 20595.6, 23630.1, 301987, 19329, 21683.5, 2327, 195822, 97218
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 2127, 107749, 53845
65521, 46, 20595.6, 23630.1, 10418, 19343, 21753.7, 1451, 7312, 3512
65534, 46, 20595.6, 23630.1, 138082, 19304.2, 21656.3, 2076, 89267, 44411
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 799, 660, 448
65520, 46, 20595.6, 23630.1, 6883, 19481.1, 21632.6, 1574, 4886, 2493
65520, 46, 20595.6, 23630.1, 10629, 19411.2, 21636, 1621, 7240, 3773
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 2703, 163087, 81095
65535, 46, 20595.6, 23630.1, 140605, 19327.8, 21687.7, 3500, 91257, 45622
61562, 46, 20595.6, 23630.1, 10, 13695.6, 18918, 263, 317, 176
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 2251, 107743, 53793
65528, 46, 20595.6, 23630.1, 27027, 19368.9, 21727, 1731, 17518, 8843
65484, 46, 20595.6, 23630.1, 720, 19524.8, 21945.3, 754, 647, 431
63478, 46, 20595.6, 23630.1, 5, 20896, 29075.5, 370, 223, 148
65535, 46, 20595.6, 23630.1, 159849, 19343.4, 21683.5, 4907, 102301, 51339
65493, 46, 20595.6, 23630.1, 1650, 20462.7, 22164.7, 1134, 1264, 746
65529, 46, 20595.6, 23630.1, 26681, 19446.2, 21711.8, 2564, 17862, 8986
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 2071, 107841, 53866
64918, 46, 20595.6, 23630.1, 507, 19136.6, 21604.4, 804, 517, 358
65498, 46, 20595.6, 23630.1, 2912, 20068.6, 22074.9, 360, 2156, 1155
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 1008, 662, 446
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 569, 3292, 1736
65527, 46, 20595.6, 23630.1, 6485, 19458.4, 21927.5, 1592, 4213, 2248
65529, 46, 20595.6, 23630.1, 16859, 19407.5, 21700.6, 1576, 11269, 5582
65523, 46, 20595.6, 23630.1, 9764, 19255.7, 21719.8, 628, 6579, 3283
65299, 46, 20595.6, 23630.1, 995, 18899.8, 21402.5, 900, 824, 517
65501, 46, 20595.6, 23630.1, 5479, 19469.3, 21728.5, 1352, 3639, 1932
65526, 46, 20595.6, 23630.1, 371, 19205.8, 21511.7, 668, 385, 301
