range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
64767,2,17820,24494.2,152,16707.6,21274,21,21,20,20,non_skewed
65145,2,17820,24494.2,152,16926.5,21472.9,21,20,19,20,non_skewed
35134,2,17820,24494.2,10,7328.3,10251.9,36,36,35,30,vector
56774,2,17820,24494.2,2,28627,40145.3,21,20,19,20,non_skewed
58248,2,17820,24494.2,52,13583.5,18181.2,22,22,19,19,non_skewed
65444,2,17820,24494.2,376,15393.5,20841.6,64,69,53,44,vector
39343,2,17820,24494.2,2,19715.5,27819.7,23,21,19,19,non_skewed
51889,2,17820,24494.2,2,25992.5,36691.1,21,22,19,21,non_skewed
63985,2,17820,24494.2,48,19538.6,24859.6,65,40,19,22,non_skewed
44034,2,17820,24494.2,14,22447.1,22772.7,35,20,20,20,skewed_2
34723,2,17820,24494.2,2,2944.5,3574.42,32,25,19,20,non_skewed
49118,2,17820,24494.2,2,24603,34731.7,21,20,18,20,non_skewed
50707,2,17820,24494.2,2,25876,35823.4,34,20,20,19,vector
48222,2,17820,24494.2,2,24116,34098.1,22,20,20,21,skewed_2
62771,2,17820,24494.2,12,23992.4,28915.4,20,22,19,20,non_skewed
64973,2,17820,24494.2,4,28117.5,33202.7,20,20,20,20,skewed_1
40451,2,17820,24494.2,4,13613.8,19078.7,37,22,19,21,non_skewed
52298,2,17820,24494.2,8,26138.8,27441.4,20,21,18,20,non_skewed
63502,2,17820,24494.2,8,16757.4,26418.2,21,20,19,20,non_skewed
63124,2,17820,24494.2,10,28085,29750.7,22,20,19,20,non_skewed
39027,2,17820,24494.2,4,18266.5,21143.2,38,21,18,21,non_skewed
52888,2,17820,24494.2,2,26942,37397.5,20,20,19,20,non_skewed
47186,2,17820,24494.2,10,11037.3,15604.5,44,33,20,28,non_skewed
64980,2,17820,24494.2,134,18069.7,23894.1,44,29,20,23,non_skewed
47406,2,17820,24494.2,2,24203,33521.1,36,32,31,30,vector
62342,2,17820,24494.2,165,15772.3,19433.2,40,28,27,28,non_skewed
35095,2,17820,24494.2,10,6738.3,7863.47,40,33,33,47,skewed_2
62506,2,17820,24494.2,14,27301,28592.5,20,20,19,20,non_skewed
35079,2,17820,24494.2,4,4814.75,5706.13,33,22,39,38,skewed_2
48142,2,17820,24494.2,8,20265.6,21537.7,22,22,20,20,non_skewed
62355,2,17820,24494.2,98,19656.7,22936.5,22,20,19,20,non_skewed
35095,2,17820,24494.2,2,9608,13524.1,32,26,24,20,vector
35066,2,17820,24494.2,10,11839.2,12585.9,37,25,35,45,skewed_2
57470,2,17820,24494.2,8,15565,25981.7,47,33,20,21,non_skewed
45598,2,17820,24494.2,2,22850,32242.7,30,20,19,20,non_skewed
34640,2,17820,24494.2,2,5142.5,6562.66,36,20,17,20,non_skewed
61918,2,17820,24494.2,100,16712,23130,72,33,28,21,vector
35091,2,17820,24494.2,2,12095,17035.6,26,24,19,20,non_skewed
46758,2,17820,24494.2,2,23631,33062.9,30,20,19,20,non_skewed
34640,2,17820,24494.2,2,9323.5,12471.2,34,20,19,20,non_skewed
60759,2,17820,24494.2,2,30421.5,42963.1,28,31,19,20,non_skewed
38096,2,17820,24494.2,2,19431,26937.9,21,21,18,20,non_skewed
64495,2,17820,24494.2,8,18478.4,24503.9,22,20,19,21,non_skewed
60687,2,17820,24494.2,110,19275.3,23652.8,21,21,19,19,non_skewed
44068,2,17820,24494.2,2,22124,31160.8,21,20,19,20,non_skewed
53419,2,17820,24494.2,8,23647.2,26339.2,20,20,19,20,non_skewed
55959,2,17820,24494.2,8,11160.8,19451.1,22,21,20,19,vector
34640,2,17820,24494.2,2,5764,7437.35,28,20,19,20,non_skewed
42449,2,17820,24494.2,2,21726.5,30013.1,34,21,19,20,non_skewed
56595,2,17820,24494.2,2,28348.5,40018.7,20,21,19,20,non_skewed
35094,2,17820,24494.2,2,9225.5,12981.8,33,25,19,19,non_skewed
65521,2,17820,24494.2,58,11433.4,20328.5,21,21,19,20,non_skewed
55154,2,17820,24494.2,12,15224.9,19409.6,65,34,39,37,skewed_2
35090,2,17820,24494.2,6,11455.7,12981.6,40,22,27,39,skewed_2
46830,2,17820,24494.2,4,17728.5,22310.9,39,21,18,28,non_skewed
59686,2,17820,24494.2,2,30076,42204.4,20,21,19,19,non_skewed
34713,2,17820,24494.2,12,4284.08,7633.48,49,30,44,32,skewed_2
45138,2,17820,24494.2,2,23070.5,31915.3,25,20,19,20,non_skewed
34642,2,17820,24494.2,2,11169,15091.1,33,25,19,20,non_skewed
64346,2,17820,24494.2,4,19400.5,30742,28,20,19,20,non_skewed
50468,2,17820,24494.2,2,25283,35686.3,27,21,18,20,non_skewed
39434,2,17820,24494.2,14,15793.9,16792.2,39,34,19,22,non_skewed
57866,2,17820,24494.2,12,10727.4,16555.2,24,34,29,29,skewed_1
35902,2,17820,24494.2,2,18002,25386.5,26,20,20,20,skewed_2
65031,2,17820,24494.2,152,16837.6,21376.7,30,20,19,21,non_skewed
64214,2,17820,24494.2,44,19488.9,21954,20,21,20,20,skewed_1
61210,2,17820,24494.2,4,21605.8,28896.5,20,21,18,20,non_skewed
52235,2,17820,24494.2,2,26162.5,36935.7,21,19,19,19,skewed_2
36825,2,17820,24494.2,6,17975.8,19254.2,42,21,21,28,skewed_2
37607,2,17820,24494.2,6,16708.5,18844.5,41,21,20,21,non_skewed
34640,2,17820,24494.2,2,13076.5,17785.9,50,42,37,50,non_skewed
60440,2,17820,24494.2,2,30265,42737.5,20,20,18,20,non_skewed
34998,2,17820,24494.2,2,11492,16051.3,33,25,20,20,non_skewed
46770,2,17820,24494.2,2,23885.5,33070.7,37,21,18,19,non_skewed
52488,2,17820,24494.2,6,22924.2,25330.5,30,21,19,20,non_skewed
37404,2,17820,24494.2,2,18895,26448.6,26,21,19,20,non_skewed
34640,2,17820,24494.2,2,2441,2743.57,32,20,18,21,non_skewed
64475,2,17820,24494.2,8,29795.9,31827.7,21,21,19,20,non_skewed
48120,2,17820,24494.2,2,24489,34026,21,19,19,20,skewed_2
34640,2,17820,24494.2,2,9953,13361.5,29,21,19,20,non_skewed
50886,2,17820,24494.2,2,25491,35981.8,21,31,21,19,vector
63929,2,17820,24494.2,4,18818,30559.9,47,21,18,21,non_skewed
64341,2,17820,24494.2,152,16124,20846.9,48,31,20,22,non_skewed
34640,2,17820,24494.2,2,12642,17164.3,29,21,19,20,non_skewed
62968,2,17820,24494.2,26,11665.5,15742.8,41,21,19,21,non_skewed
53440,2,17820,24494.2,2,26905,37787.8,30,20,19,19,non_skewed
51705,2,17820,24494.2,2,26260.5,36561,20,20,19,19,non_skewed
36458,2,17820,24494.2,2,18324,25779.7,21,20,19,19,non_skewed
65194,2,17820,24494.2,152,16976.6,21472.8,34,20,20,21,skewed_2
34922,2,17820,24494.2,6,14826.3,16002.6,44,21,28,34,skewed_2
57690,2,17820,24494.2,2,29058,40793,26,22,19,21,non_skewed
34731,2,17820,24494.2,2,16007,22058.9,34,24,20,19,vector
57401,2,17820,24494.2,2,28750.5,40588.6,28,21,19,20,non_skewed
61441,2,17820,24494.2,8,20060.1,27492.4,22,21,18,19,non_skewed
65300,2,17820,24494.2,24,12957.8,19551.8,61,36,28,29,non_skewed
34640,2,17820,24494.2,4,8799.25,9579.68,42,26,18,35,non_skewed
64688,2,17820,24494.2,4,27471.8,32460.8,22,20,19,21,non_skewed
54696,2,17820,24494.2,4,27397.2,31577.9,20,22,18,20,non_skewed
35093,2,17820,24494.2,6,9969.83,10880.1,37,22,20,22,non_skewed
50420,2,17820,24494.2,40,17552.9,20499.8,20,21,19,19,non_skewed
39913,2,17820,24494.2,2,20015.5,28222.8,21,21,19,20,non_skewed
34678,2,17820,24494.2,2,2851,3378.56,34,25,19,19,non_skewed
38024,2,17820,24494.2,8,8262.62,13012.3,56,30,23,23,non_skewed
44530,2,17820,24494.2,6,12236.5,17270.3,46,29,29,21,vector
35090,2,17820,24494.2,2,14165.5,19962.3,35,25,19,21,non_skewed
37915,2,17820,24494.2,2,19377.5,26810,19,21,19,21,skewed_1
63838,2,17820,24494.2,152,16012.1,20728.7,22,21,19,21,non_skewed
64751,2,17820,24494.2,2,32376.5,45785.9,20,21,19,20,non_skewed
47472,2,17820,24494.2,6,14098.5,19735.4,58,35,20,21,non_skewed
64009,2,17820,24494.2,20,22542.8,25655.5,52,29,20,22,non_skewed
34713,2,17820,24494.2,6,11653,12718.1,48,22,20,22,non_skewed
42359,2,17820,24494.2,14,12512.6,14813.5,35,35,21,32,non_skewed
62081,2,17820,24494.2,90,13617.4,18471.3,43,30,21,23,non_skewed
39576,2,17820,24494.2,2,19832,27984.5,30,20,20,20,skewed_2
61332,2,17820,24494.2,30,21393.6,24936.9,29,21,19,20,non_skewed
35092,2,17820,24494.2,6,9700.33,11521.6,38,22,20,22,non_skewed
64908,2,17820,24494.2,10,23822.6,27136.9,30,20,19,20,non_skewed
35091,2,17820,24494.2,4,3886,4430.59,36,21,20,29,non_skewed
61100,2,17820,24494.2,14,19564.8,24003.2,32,22,20,21,non_skewed
63782,2,17820,24494.2,34,17551.3,20669.4,33,22,20,20,non_skewed
65018,2,17820,24494.2,152,16461.5,21107,80,30,20,21,non_skewed
34640,2,17820,24494.2,2,2927,3425.23,32,19,19,20,skewed_2
37146,2,17820,24494.2,4,12570.8,17508.5,32,21,20,21,non_skewed
43078,2,17820,24494.2,2,21962,30460.7,31,20,19,20,non_skewed
60734,2,17820,24494.2,2,30418,42945.4,29,21,20,19,vector
60185,2,17820,24494.2,14,16238.6,23123.4,35,21,19,20,non_skewed
48686,2,17820,24494.2,40,3758.12,8161.72,28,21,19,19,non_skewed
49269,2,17820,24494.2,4,24245,27455.1,36,20,26,19,vector
64085,2,17820,24494.2,8,18507.9,22993.2,29,20,19,21,non_skewed
64966,2,17820,24494.2,30,18407.3,24807.7,31,20,19,21,non_skewed
65107,113,17563.8,21861.6,2,14787.5,20902.8,56,39,38,55,non_skewed
65107,113,17563.8,21861.6,2,28842,40768.9,62,68,44,66,non_skewed
65107,113,17563.8,21861.6,24,19620.2,23150.6,92,58,109,79,skewed_2
65107,113,17563.8,21861.6,546,16033.7,20633.6,114,47,232,81,skewed_2
65107,113,17563.8,21861.6,6,6690.67,8233.69,44,38,42,49,skewed_2
65107,113,17563.8,21861.6,2,13220,18625.2,45,31,24,33,non_skewed
65107,113,17563.8,21861.6,2,17350.5,23886.8,49,69,49,55,skewed_1
65107,113,17563.8,21861.6,6,16126.5,17137.1,76,64,47,62,non_skewed
65107,113,17563.8,21861.6,2,5145,6564.78,33,24,24,27,skewed_2
65107,113,17563.8,21861.6,16,16887.1,19752.2,50,31,61,66,skewed_2
65107,113,17563.8,21861.6,2,17820,24494.2,37,46,41,43,skewed_1
65107,113,17563.8,21861.6,113,17563.8,21861.6,193,172,169,116,vector
65108,113,17563.8,21861.6,152,16258.9,20920,53,29,172,59,skewed_2
65107,113,17563.8,21861.6,12,17649.3,20283.5,35,24,50,49,skewed_2
65107,113,17563.8,21861.6,2,30554,43076.9,57,22,47,58,skewed_2
65107,113,17563.8,21861.6,12,16798.9,22341.3,74,40,71,73,skewed_2
65168,113,17563.8,21861.6,24,21626.3,25527.8,122,23,111,61,skewed_2
65107,113,17563.8,21861.6,2,27904.5,38755.8,39,24,32,53,skewed_2
65107,113,17563.8,21861.6,2,10994,15482.8,34,26,30,26,skewed_2
65107,113,17563.8,21861.6,6,3367.17,3711.98,51,35,40,36,skewed_2
65107,113,17563.8,21861.6,4,26436.5,31950.3,81,29,74,94,skewed_2
65324,113,17563.8,21861.6,151,16865.7,21283.8,71,35,148,173,skewed_2
65107,113,17563.8,21861.6,4,4330,7037.48,49,43,28,50,non_skewed
65107,113,17563.8,21861.6,6,14623.3,16967.9,52,34,39,34,skewed_2
65107,113,17563.8,21861.6,24,17164.2,19884.5,72,50,74,74,skewed_2
65107,113,17563.8,21861.6,2,20307.5,28136.5,37,24,28,30,skewed_2
65107,113,17563.8,21861.6,2,27614.5,38717.6,29,23,27,31,skewed_2
65107,113,17563.8,21861.6,2,2555.5,3544.73,32,19,20,19,skewed_2
65107,113,17563.8,21861.6,6,29781,32094.5,54,28,40,62,skewed_2
65500,113,17563.8,21861.6,5506,16259.4,20751.4,77,36,370,67,skewed_2
65107,113,17563.8,21861.6,16,28133.2,29567.1,97,28,66,56,skewed_2
65107,113,17563.8,21861.6,2,9807.5,13287.2,36,20,18,20,non_skewed
65107,113,17563.8,21861.6,20,14666.3,17260.4,41,111,61,83,skewed_1
65107,113,17563.8,21861.6,2,10345.5,14380.4,36,19,19,21,skewed_2
65107,113,17563.8,21861.6,78,17313.6,21855.6,52,23,87,55,skewed_2
65107,113,17563.8,21861.6,6,2772.33,2488.12,38,29,25,33,non_skewed
65107,113,17563.8,21861.6,2,6064,7973.34,26,18,19,20,skewed_2
65394,113,17563.8,21861.6,152,16850.7,21358.8,53,22,149,60,skewed_2
65107,113,17563.8,21861.6,8,7335.62,8131.64,29,43,32,65,skewed_1
65107,113,17563.8,21861.6,2,5922.5,8312.04,25,30,19,31,non_skewed
65107,113,17563.8,21861.6,14,25785.1,28563.6,79,22,63,43,skewed_2
65137,113,17563.8,21861.6,152,16868,21350,57,37,160,54,skewed_2
65107,113,17563.8,21861.6,4,19747.2,22265.3,48,24,35,40,skewed_2
65107,113,17563.8,21861.6,2,3683.5,4562.96,27,30,18,20,non_skewed
65107,113,17563.8,21861.6,6,20846.8,29957.4,46,36,40,74,skewed_2
65107,113,17563.8,21861.6,6,20742.8,24431.1,56,24,38,49,skewed_2
65382,113,17563.8,21861.6,176,16993.8,21924.9,47,24,133,56,skewed_2
65107,113,17563.8,21861.6,4,14505.8,20898,49,33,33,62,skewed_2
65107,113,17563.8,21861.6,152,16458,21105.8,45,81,135,59,skewed_1
65107,113,17563.8,21861.6,4,26346.8,29842.9,41,24,36,31,skewed_2
65527,113,17563.8,21861.6,1237,16806.5,21365.3,109,86,159,372,skewed_2
65107,113,17563.8,21861.6,2,3830.5,5354.92,28,21,19,26,non_skewed
65107,113,17563.8,21861.6,20,29101.1,30111.2,81,22,76,64,skewed_2
65107,113,17563.8,21861.6,2,9782.5,13823.2,28,19,18,19,non_skewed
65107,113,17563.8,21861.6,2,30407.5,42835.8,64,23,30,43,skewed_2
65107,113,17563.8,21861.6,2,31997.5,44544.2,83,22,44,65,skewed_2
65107,113,17563.8,21861.6,2,29905.5,42199.4,45,24,24,38,skewed_2
65107,113,17563.8,21861.6,40,15270,20902.8,55,23,89,43,skewed_2
65107,113,17563.8,21861.6,2,19492,27500.8,39,24,27,33,skewed_2
65107,113,17563.8,21861.6,2,18205,25146.1,32,59,34,23,vector
65107,113,17563.8,21861.6,2,19588,27639.4,33,24,27,23,vector
65107,113,17563.8,21861.6,8,12914.9,18821.9,48,32,30,56,non_skewed
65107,113,17563.8,21861.6,2,5549,7133.29,36,20,19,20,non_skewed
65107,113,17563.8,21861.6,6,17817.3,26549.4,87,33,65,91,skewed_2
65107,113,17563.8,21861.6,2,8853,12329.1,28,19,20,20,skewed_2
65107,113,17563.8,21861.6,2,31323.5,44057.7,76,23,45,62,skewed_2
65107,113,17563.8,21861.6,2,7066,9281.48,28,30,19,20,non_skewed
65107,113,17563.8,21861.6,2,29787,41412.4,49,23,26,38,skewed_2
65107,113,17563.8,21861.6,50,15844.4,22184.6,63,22,114,50,skewed_2
65107,113,17563.8,21861.6,32,20159.9,24427.6,96,45,72,68,skewed_2
65107,113,17563.8,21861.6,152,16707.6,21274,69,24,137,42,skewed_2
65145,113,17563.8,21861.6,152,16926.5,21472.9,69,23,119,42,skewed_2
65107,113,17563.8,21861.6,10,7328.3,10251.9,48,47,32,71,non_skewed
65107,113,17563.8,21861.6,2,28627,40145.3,43,23,32,33,skewed_2
65107,113,17563.8,21861.6,52,13583.5,18181.2,42,23,70,49,skewed_2
65444,113,17563.8,21861.6,376,15393.5,20841.6,172,54,157,85,skewed_2
65107,113,17563.8,21861.6,2,19715.5,27819.7,37,22,35,23,skewed_2
65107,113,17563.8,21861.6,2,25992.5,36691.1,23,24,30,24,skewed_1
65107,113,17563.8,21861.6,48,19538.6,24859.6,80,44,85,64,skewed_2
65107,113,17563.8,21861.6,14,22447.1,22772.7,39,23,49,50,skewed_2
65107,113,17563.8,21861.6,2,2944.5,3574.42,34,20,19,25,non_skewed
65107,113,17563.8,21861.6,2,24603,34731.7,25,24,20,24,non_skewed
65107,113,17563.8,21861.6,2,25876,35823.4,24,24,21,24,non_skewed
65107,113,17563.8,21861.6,2,24116,34098.1,25,24,20,24,non_skewed
65107,113,17563.8,21861.6,12,23992.4,28915.4,40,24,69,55,skewed_2
65107,113,17563.8,21861.6,4,28117.5,33202.7,65,23,58,86,skewed_2
65107,113,17563.8,21861.6,4,13613.8,19078.7,64,37,34,45,non_skewed
65107,113,17563.8,21861.6,8,26138.8,27441.4,43,24,43,49,skewed_2
65107,113,17563.8,21861.6,8,16757.4,26418.2,60,24,59,42,skewed_2
65107,113,17563.8,21861.6,10,28085,29750.7,53,23,55,49,skewed_2
65107,113,17563.8,21861.6,4,18266.5,21143.2,43,67,36,32,vector
65107,113,17563.8,21861.6,2,26942,37397.5,36,24,34,24,skewed_2
65107,113,17563.8,21861.6,10,11037.3,15604.5,61,39,46,56,skewed_2
65107,113,17563.8,21861.6,134,18069.7,23894.1,82,46,101,74,skewed_2
65107,113,17563.8,21861.6,2,24203,33521.1,33,25,21,23,non_skewed
65107,113,17563.8,21861.6,165,15772.3,19433.2,61,38,156,159,skewed_2
65107,113,17563.8,21861.6,10,6738.3,7863.47,34,42,28,83,non_skewed
65107,113,17563.8,21861.6,14,27301,28592.5,50,23,66,42,skewed_2
65107,113,17563.8,21861.6,4,4814.75,5706.13,32,32,24,54,non_skewed
65107,113,17563.8,21861.6,8,20265.6,21537.7,42,59,41,52,non_skewed
65109,113,17563.8,21861.6,98,19656.7,22936.5,73,22,76,42,skewed_2
65107,113,17563.8,21861.6,2,9608,13524.1,33,19,18,26,non_skewed
65107,113,17563.8,21861.6,10,11839.2,12585.9,27,32,21,50,non_skewed
65107,113,17563.8,21861.6,8,15565,25981.7,60,41,46,55,skewed_2
65107,113,17563.8,21861.6,2,22850,32242.7,43,22,28,23,skewed_2
65107,113,17563.8,21861.6,2,5142.5,6562.66,38,19,19,26,skewed_2
65107,113,17563.8,21861.6,100,16712,23130,58,37,102,57,skewed_2
65107,113,17563.8,21861.6,2,12095,17035.6,28,30,19,20,non_skewed
65107,113,17563.8,21861.6,2,23631,33062.9,39,24,20,24,non_skewed
65107,113,17563.8,21861.6,2,9323.5,12471.2,27,20,18,19,non_skewed
65107,113,17563.8,21861.6,2,30421.5,42963.1,58,24,42,41,skewed_2
65107,113,17563.8,21861.6,2,19431,26937.9,93,23,27,23,skewed_2
65107,113,17563.8,21861.6,8,18478.4,24503.9,64,24,50,60,skewed_2
65108,113,17563.8,21861.6,110,19275.3,23652.8,100,23,90,41,skewed_2
65107,113,17563.8,21861.6,2,22124,31160.8,33,24,28,24,skewed_2
65107,113,17563.8,21861.6,8,23647.2,26339.2,38,23,36,43,skewed_2
65107,113,17563.8,21861.6,8,11160.8,19451.1,48,24,49,55,skewed_2
65107,113,17563.8,21861.6,2,5764,7437.35,29,20,18,20,non_skewed
65107,113,17563.8,21861.6,2,21726.5,30013.1,41,23,32,24,skewed_2
65107,113,17563.8,21861.6,2,28348.5,40018.7,46,24,44,38,skewed_2
65107,113,17563.8,21861.6,2,9225.5,12981.8,28,20,18,20,non_skewed
65521,113,17563.8,21861.6,58,11433.4,20328.5,58,23,99,60,skewed_2
65107,113,17563.8,21861.6,12,15224.9,19409.6,80,75,52,59,non_skewed
65107,113,17563.8,21861.6,6,11455.7,12981.6,41,26,26,34,skewed_2
65107,113,17563.8,21861.6,4,17728.5,22310.9,127,32,33,47,skewed_2
65107,113,17563.8,21861.6,2,30076,42204.4,45,24,30,31,skewed_2
65107,113,17563.8,21861.6,12,4284.08,7633.48,48,41,37,74,non_skewed
65107,113,17563.8,21861.6,2,23070.5,31915.3,45,24,31,24,skewed_2
65107,113,17563.8,21861.6,2,11169,15091.1,35,31,19,31,non_skewed
65107,113,17563.8,21861.6,4,19400.5,30742,55,24,45,84,skewed_2
65107,113,17563.8,21861.6,2,25283,35686.3,31,24,30,31,skewed_2
65107,113,17563.8,21861.6,14,15793.9,16792.2,49,76,45,56,non_skewed
65107,113,17563.8,21861.6,12,10727.4,16555.2,30,37,40,70,skewed_1
65107,113,17563.8,21861.6,2,18002,25386.5,38,57,35,24,vector
65107,113,17563.8,21861.6,152,16837.6,21376.7,57,24,102,49,skewed_2
65107,113,17563.8,21861.6,44,19488.9,21954,56,23,80,55,skewed_2
65107,113,17563.8,21861.6,4,21605.8,28896.5,44,24,38,60,skewed_2
65107,113,17563.8,21861.6,2,26162.5,36935.7,31,23,29,32,skewed_2
65107,113,17563.8,21861.6,6,17975.8,19254.2,50,91,39,45,non_skewed
65107,113,17563.8,21861.6,6,16708.5,18844.5,55,63,47,65,non_skewed
65107,113,17563.8,21861.6,2,13076.5,17785.9,33,31,19,19,non_skewed
65107,113,17563.8,21861.6,2,30265,42737.5,50,24,31,45,skewed_2
65107,113,17563.8,21861.6,2,11492,16051.3,33,19,19,20,skewed_2
65107,113,17563.8,21861.6,2,23885.5,33070.7,32,24,28,32,skewed_2
65107,113,17563.8,21861.6,6,22924.2,25330.5,44,23,35,45,skewed_2
65107,113,17563.8,21861.6,2,18895,26448.6,24,53,30,31,skewed_1
65107,113,17563.8,21861.6,2,2441,2743.57,38,30,18,20,non_skewed
65107,113,17563.8,21861.6,8,29795.9,31827.7,71,24,61,48,skewed_2
65107,113,17563.8,21861.6,2,24489,34026,35,23,30,24,skewed_2
65107,113,17563.8,21861.6,2,9953,13361.5,28,19,19,19,skewed_2
65107,113,17563.8,21861.6,2,25491,35981.8,24,23,21,24,non_skewed
65107,113,17563.8,21861.6,4,18818,30559.9,82,37,62,88,skewed_2
65107,113,17563.8,21861.6,152,16124,20846.9,68,37,139,72,skewed_2
65107,113,17563.8,21861.6,2,12642,17164.3,32,19,18,20,non_skewed
65107,113,17563.8,21861.6,26,11665.5,15742.8,100,64,83,49,vector
65107,113,17563.8,21861.6,2,26905,37787.8,34,24,20,24,non_skewed
65107,113,17563.8,21861.6,2,26260.5,36561,32,24,21,24,non_skewed
65107,113,17563.8,21861.6,2,18324,25779.7,24,38,20,23,non_skewed
65194,113,17563.8,21861.6,152,16976.6,21472.8,72,63,116,66,skewed_2
65107,113,17563.8,21861.6,6,14826.3,16002.6,39,33,27,40,non_skewed
65107,113,17563.8,21861.6,2,29058,40793,45,23,36,40,skewed_2
65107,113,17563.8,21861.6,2,16007,22058.9,23,54,34,24,skewed_1
65107,113,17563.8,21861.6,2,28750.5,40588.6,45,23,30,31,skewed_2
65107,113,17563.8,21861.6,8,20060.1,27492.4,46,24,35,54,skewed_2
65309,113,17563.8,21861.6,24,12957.8,19551.8,137,37,102,53,skewed_2
65107,113,17563.8,21861.6,4,8799.25,9579.68,34,31,25,48,non_skewed
65107,113,17563.8,21861.6,4,27471.8,32460.8,82,22,66,88,skewed_2
65107,113,17563.8,21861.6,4,27397.2,31577.9,37,25,38,32,skewed_2
65107,113,17563.8,21861.6,6,9969.83,10880.1,37,22,20,29,non_skewed
65109,113,17563.8,21861.6,40,17552.9,20499.8,47,23,75,61,skewed_2
65107,113,17563.8,21861.6,2,20015.5,28222.8,28,25,28,22,vector
65107,113,17563.8,21861.6,2,2851,3378.56,35,31,18,20,non_skewed
65107,113,17563.8,21861.6,8,8262.62,13012.3,73,60,42,52,non_skewed
65107,113,17563.8,21861.6,6,12236.5,17270.3,62,45,29,56,non_skewed
65107,113,17563.8,21861.6,2,14165.5,19962.3,27,19,20,20,skewed_2
65107,113,17563.8,21861.6,2,19377.5,26810,34,25,21,24,non_skewed
65107,113,17563.8,21861.6,152,16012.1,20728.7,48,23,142,43,skewed_2
65109,113,17563.8,21861.6,2,32376.5,45785.9,62,24,51,57,skewed_2
65107,113,17563.8,21861.6,6,14098.5,19735.4,63,40,29,57,non_skewed
65107,113,17563.8,21861.6,20,22542.8,25655.5,61,39,76,62,skewed_2
65107,113,17563.8,21861.6,6,11653,12718.1,28,21,21,32,skewed_2
65107,113,17563.8,21861.6,14,12512.6,14813.5,58,33,40,62,skewed_2
65108,113,17563.8,21861.6,90,13617.4,18471.3,101,31,77,57,skewed_2
65107,113,17563.8,21861.6,2,19832,27984.5,34,24,30,22,vector
65107,113,17563.8,21861.6,30,21393.6,24936.9,49,24,76,61,skewed_2
65107,113,17563.8,21861.6,6,9700.33,11521.6,28,21,20,21,non_skewed
65107,113,17563.8,21861.6,10,23822.6,27136.9,81,23,54,42,skewed_2
65107,113,17563.8,21861.6,4,3886,4430.59,28,20,26,42,skewed_2
65107,113,17563.8,21861.6,14,19564.8,24003.2,67,65,70,51,vector
65107,113,17563.8,21861.6,34,17551.3,20669.4,50,63,96,50,skewed_1
65107,113,17563.8,21861.6,152,16461.5,21107,67,38,109,44,skewed_2
65107,113,17563.8,21861.6,2,2927,3425.23,27,20,19,19,non_skewed
65107,113,17563.8,21861.6,4,12570.8,17508.5,49,61,43,32,vector
65107,113,17563.8,21861.6,2,21962,30460.7,49,23,29,23,skewed_2
65107,113,17563.8,21861.6,2,30418,42945.4,61,23,32,37,skewed_2
65107,113,17563.8,21861.6,14,16238.6,23123.4,42,45,67,67,skewed_1
65107,113,17563.8,21861.6,40,3758.12,8161.72,56,23,59,50,skewed_2
65107,113,17563.8,21861.6,4,24245,27455.1,46,23,30,33,skewed_2
65107,113,17563.8,21861.6,8,18507.9,22993.2,75,24,54,56,skewed_2
65462,113,17563.8,21861.6,30,18407.3,24807.7,149,22,87,48,skewed_2
63930,152,16258.9,20920,2,14787.5,20902.8,38,27,28,31,skewed_2
63930,152,16258.9,20920,2,28842,40768.9,31,31,26,34,non_skewed
64167,152,16258.9,20920,24,19620.2,23150.6,43,53,91,55,skewed_1
65084,152,16258.9,20920,546,16033.7,20633.6,140,53,94,77,skewed_2
63930,152,16258.9,20920,6,6690.67,8233.69,35,42,26,40,non_skewed
63930,152,16258.9,20920,2,13220,18625.2,27,20,19,21,non_skewed
63930,152,16258.9,20920,2,17350.5,23886.8,20,21,19,21,non_skewed
63930,152,16258.9,20920,6,16126.5,17137.1,32,35,25,33,non_skewed
63930,152,16258.9,20920,2,5145,6564.78,27,21,19,20,non_skewed
63930,152,16258.9,20920,16,16887.1,19752.2,39,47,37,38,non_skewed
63930,152,16258.9,20920,2,17820,24494.2,27,31,21,20,vector
65108,152,16258.9,20920,113,17563.8,21861.6,30,38,149,84,skewed_1
63930,152,16258.9,20920,152,16258.9,20920,237,217,172,85,vector
63930,152,16258.9,20920,12,17649.3,20283.5,37,40,37,51,skewed_1
63930,152,16258.9,20920,2,30554,43076.9,62,49,51,64,skewed_2
63930,152,16258.9,20920,12,16798.9,22341.3,72,45,62,63,skewed_2
65169,152,16258.9,20920,24,21626.3,25527.8,144,43,105,76,skewed_2
63930,152,16258.9,20920,2,27904.5,38755.8,28,20,19,20,non_skewed
63930,152,16258.9,20920,2,10994,15482.8,26,20,19,21,non_skewed
63930,152,16258.9,20920,6,3367.17,3711.98,32,22,19,30,non_skewed
64924,152,16258.9,20920,4,26436.5,31950.3,140,46,110,171,skewed_2
65325,152,16258.9,20920,151,16865.7,21283.8,30,36,138,87,skewed_1
63930,152,16258.9,20920,4,4330,7037.48,26,26,23,33,non_skewed
63930,152,16258.9,20920,6,14623.3,16967.9,28,22,33,23,skewed_2
63930,152,16258.9,20920,24,17164.2,19884.5,34,43,59,55,skewed_1
63930,152,16258.9,20920,2,20307.5,28136.5,26,20,20,19,vector
