range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
64723,841,14720.3,19586.5,470,16596.3,20712.3,115,72,305,180,skewed_2
63522,841,14720.3,19586.5,2,4231,5976.47,56,57,45,51,non_skewed
65227,841,14720.3,19586.5,2776,15985.1,20554,259,201,395,199,vector
63522,841,14720.3,19586.5,1750,18571,18575.2,76,871,460,331,skewed_1
63522,841,14720.3,19586.5,8,16100.6,17419.8,81,52,62,38,vector
63522,841,14720.3,19586.5,6,21184,23184,70,36,47,70,skewed_2
63522,841,14720.3,19586.5,841,14720.3,19586.5,1007,996,650,280,vector
63522,841,14720.3,19586.5,40,91.25,73.2868,43,59,44,49,skewed_1
65407,841,14720.3,19586.5,13262,16462.5,21056.7,475,282,713,235,vector
63522,841,14720.3,19586.5,2,2941.5,4133.04,53,46,34,50,non_skewed
64846,841,14720.3,19586.5,4657,16038.5,20258.9,789,255,442,211,vector
64509,841,14720.3,19586.5,512,17614.8,21392,186,132,294,195,skewed_2
65040,841,14720.3,19586.5,64,17643.7,23184.5,435,68,238,173,skewed_2
63522,841,14720.3,19586.5,1948,701.25,713.693,61,939,489,349,skewed_1
63522,841,14720.3,19586.5,2,8560.5,12080.9,44,66,35,62,non_skewed
63522,841,14720.3,19586.5,8,21238.2,22683.3,67,28,55,40,skewed_2
65136,841,14720.3,19586.5,774,14095.3,21165.6,416,30,235,153,skewed_2
65400,841,14720.3,19586.5,2849,18054.1,21454.2,723,277,445,224,vector
63522,841,14720.3,19586.5,2,29228,41313.4,107,30,75,140,skewed_2
64666,841,14720.3,19586.5,1398,14985.2,20170.2,95,120,562,192,skewed_1
63522,841,14720.3,19586.5,62,17702.4,22490.2,145,62,229,175,skewed_2
63522,841,14720.3,19586.5,2,19564,27654.9,47,41,33,46,non_skewed
63522,841,14720.3,19586.5,8,10747.6,14854.6,78,92,64,36,vector
65277,841,14720.3,19586.5,807,15941.5,20680.2,292,35,255,195,skewed_2
65501,841,14720.3,19586.5,1050,17967.5,21673.1,354,206,369,162,vector
65426,841,14720.3,19586.5,1845,15706.7,19927.6,504,113,286,186,skewed_2
65203,841,14720.3,19586.5,2044,32353.8,32348.3,431,39,238,154,skewed_2
65336,841,14720.3,19586.5,2453,15861.9,20222.7,259,111,361,200,skewed_2
64330,841,14720.3,19586.5,2889,16310.1,20449.8,348,199,17622,180,vector
63522,841,14720.3,19586.5,429,17443.7,19750.4,408,142,349,127,vector
63522,841,14720.3,19586.5,2036,24637.8,24629.7,243,34,761,440,skewed_2
65420,841,14720.3,19586.5,3940,17760.2,22056.7,644,170,399,182,skewed_2
63522,841,14720.3,19586.5,2576,10546.2,10550.6,78,1315,670,438,skewed_1
63522,841,14720.3,19586.5,2206,12980,12974.9,63,1082,582,433,skewed_1
63522,841,14720.3,19586.5,2,2803.5,3937.88,53,39,36,35,vector
65387,841,14720.3,19586.5,3837,17323.1,21382.2,413,158,406,184,skewed_2
64907,841,14720.3,19586.5,1801,17985,21933.9,225,220,632,177,vector
63522,841,14720.3,19586.5,4,18401.5,28149.1,133,37,77,167,skewed_2
64330,841,14720.3,19586.5,1459,16653.1,20957.1,15953,147,291,168,skewed_2
63522,841,14720.3,19586.5,2,16200.5,22888.3,61,45,31,46,non_skewed
63522,841,14720.3,19586.5,8,20605.2,22006.6,60,38,45,31,vector
63522,841,14720.3,19586.5,1932,5758.25,5754.12,60,936,504,324,skewed_1
63522,841,14720.3,19586.5,326,16417,16439.3,59,199,142,102,skewed_1
63522,841,14720.3,19586.5,1086,14487,14477.1,54,537,288,218,skewed_1
63522,841,14720.3,19586.5,10,18775.2,22043.6,141,44,94,179,skewed_2
64870,841,14720.3,19586.5,1728,16381.8,21717.2,464,205,389,170,vector
65058,841,14720.3,19586.5,2588,17323.2,21529.6,634,201,356,169,vector
65155,841,14720.3,19586.5,875,15857.8,21559.8,501,137,313,167,skewed_2
63522,841,14720.3,19586.5,106,14883,14933.6,67,91,71,67,skewed_1
63522,841,14720.3,19586.5,1472,6912.75,6899.73,48,746,374,250,skewed_1
63522,841,14720.3,19586.5,30,18332,18625,61,53,53,57,skewed_2
63522,841,14720.3,19586.5,474,17240.4,21733.9,137,63,355,153,skewed_2
65492,841,14720.3,19586.5,25599,16146,21159.3,704,318,466,244,vector
63522,841,14720.3,19586.5,8,15167.2,16193.1,51,50,52,41,vector
63522,841,14720.3,19586.5,18,21216.7,25232.1,307,31,176,166,skewed_2
63612,841,14720.3,19586.5,1054,15886.2,20492.4,345,104,332,154,skewed_2
65396,841,14720.3,19586.5,6143,16768.8,21147.7,718,225,441,221,vector
65396,841,14720.3,19586.5,6143,16768.8,21147.7,579,154,428,189,skewed_2
65481,841,14720.3,19586.5,6272,16226,20793.6,290,181,485,198,skewed_2
65020,841,14720.3,19586.5,886,15372.3,19820.7,483,44,259,181,skewed_2
64846,841,14720.3,19586.5,4657,16038.5,20258.9,720,227,413,216,vector
63522,841,14720.3,19586.5,390,29233,29251.6,134,36,170,164,skewed_2
63522,841,14720.3,19586.5,6,19153,20959.2,61,54,56,59,skewed_2
63522,841,14720.3,19586.5,146,11107.5,11139.7,56,111,92,98,skewed_1
65172,841,14720.3,19586.5,2964,17039.6,21359.4,320,169,331,166,vector
65503,841,14720.3,19586.5,489,17958.6,22668.1,89,117,420,203,skewed_1
65504,841,14720.3,19586.5,3629,16238,20784.1,486,152,371,164,skewed_2
65195,841,14720.3,19586.5,189,23413.2,26156.8,48,172,334,117,skewed_1
65457,841,14720.3,19586.5,7132,16050.6,20763.7,571,229,416,185,vector
63522,841,14720.3,19586.5,134,14796.6,20802.6,123,36,226,159,skewed_2
65271,841,14720.3,19586.5,1397,16773.3,21118.5,335,156,438,169,skewed_2
63522,841,14720.3,19586.5,98,23150.5,23251.4,67,36,68,77,skewed_2
63522,841,14720.3,19586.5,1750,18571,18575.2,66,851,444,296,skewed_1
65493,841,14720.3,19586.5,19229,16734.2,21491.3,736,266,440,231,vector
64723,841,14720.3,19586.5,815,17811.6,22576.6,130,36,374,163,skewed_2
65511,841,14720.3,19586.5,12643,16861.8,21310.8,914,308,799,217,vector
63522,841,14720.3,19586.5,8,10507.9,14571.3,60,39,44,45,skewed_2
65392,841,14720.3,19586.5,1782,15061.5,19735,235,215,335,182,vector
63522,841,14720.3,19586.5,4,26915.5,31126.3,120,37,77,182,skewed_2
63522,841,14720.3,19586.5,2,2051,2882.17,48,57,40,51,non_skewed
65021,841,14720.3,19586.5,541,18893.1,23253.3,56,159,442,159,skewed_1
65513,841,14720.3,19586.5,3127,16820,21358.8,512,188,425,186,vector
63522,841,14720.3,19586.5,182,19980.5,20030.6,61,29,92,71,skewed_2
64502,841,14720.3,19586.5,106,14940.6,18990.5,97,66,263,180,skewed_2
63522,841,14720.3,19586.5,1654,29590.5,29588.9,177,48,515,164,skewed_2
64253,841,14720.3,19586.5,298,16411.8,21928,282,28,274,169,skewed_2
64103,841,14720.3,19586.5,1943,16372.9,20295.6,574,159,333,171,skewed_2
65437,841,14720.3,19586.5,469,18753.8,20406.8,333,209,384,200,vector
65523,841,14720.3,19586.5,3418,17894.5,22021.2,304,312,420,215,vector
63522,841,14720.3,19586.5,34,15564,15777.8,63,74,52,47,vector
63522,841,14720.3,19586.5,36,12585.6,13363.8,81,59,65,89,skewed_2
63522,841,14720.3,19586.5,98,12251,12296.9,57,77,61,80,skewed_1
63831,841,14720.3,19586.5,4,21948.8,30114,426,24,225,738,skewed_2
63979,841,14720.3,19586.5,1350,15995.5,21062.9,192,212,349,203,skewed_1
64921,841,14720.3,19586.5,670,18529.6,21968.5,239,224,477,156,vector
65527,841,14720.3,19586.5,9677,16546.4,20927.6,748,263,463,213,vector
65507,841,14720.3,19586.5,11147,16848.2,21368.1,673,301,448,224,vector
63522,841,14720.3,19586.5,2,26714,37770.8,89,36,82,120,skewed_2
63522,841,14720.3,19586.5,6,26170.2,29038.3,126,37,84,174,skewed_2
63522,841,14720.3,19586.5,8,20409.2,21797,49,37,44,29,vector
63522,841,14720.3,19586.5,8,19446.2,20767.5,50,56,52,42,vector
63522,841,14720.3,19586.5,1262,30431.5,30427.8,343,36,652,159,skewed_2
65477,841,14720.3,19586.5,8354,16028.5,20792.5,421,220,423,194,vector
63522,841,14720.3,19586.5,2,5845,8253.35,43,52,44,44,skewed_1
63522,841,14720.3,19586.5,1712,6213.75,6209.02,50,810,431,297,skewed_1
65535,841,14720.3,19586.5,30147,16968.7,21371.5,807,452,610,262,vector
65150,841,14720.3,19586.5,2333,16999.4,21118.8,646,197,369,176,vector
63522,841,14720.3,19586.5,2,10518.5,14858.4,48,46,46,52,skewed_2
64513,841,14720.3,19586.5,562,16388.8,20812.3,126,29,477,171,skewed_2
63522,841,14720.3,19586.5,270,29399,29434.6,115,30,152,150,skewed_2
63522,841,14720.3,19586.5,544,29937.8,29947.3,143,24,215,150,skewed_2
63522,841,14720.3,19586.5,4,3873.25,7039.68,51,62,52,58,skewed_1
64666,841,14720.3,19586.5,1398,14985.2,20170.2,118,102,403,194,skewed_2
63522,841,14720.3,19586.5,86,20212.5,20310.9,61,29,66,71,skewed_2
63522,841,14720.3,19586.5,4,20078,25965.7,125,62,91,169,skewed_2
63522,841,14720.3,19586.5,4,21096.2,24358.7,51,31,42,59,skewed_2
65526,841,14720.3,19586.5,19410,16988.2,21386.8,767,292,462,223,vector
65351,841,14720.3,19586.5,4030,17828.8,22186.6,314,233,626,200,vector
63522,841,14720.3,19586.5,2,17249,24388.1,45,46,47,55,skewed_1
64880,841,14720.3,19586.5,455,17117,20721.1,220,73,307,139,skewed_2
63522,841,14720.3,19586.5,6,17049.8,24063.3,293,75,175,458,skewed_2
63522,841,14720.3,19586.5,504,3075.75,3059.22,47,272,159,131,skewed_1
63522,841,14720.3,19586.5,110,15032.6,3642.58,92,142,94,85,vector
65384,841,14720.3,19586.5,1166,16741.4,21458.7,397,66,308,182,skewed_2
63522,841,14720.3,19586.5,390,5602,5589.31,47,218,133,131,skewed_1
63522,841,14720.3,19586.5,24,5946.25,6293.57,86,71,70,43,vector
63522,841,14720.3,19586.5,165,14001,47.7755,61,119,88,86,skewed_1
65407,841,14720.3,19586.5,3992,16090.9,20735.3,1256,196,395,175,vector
65414,841,14720.3,19586.5,2575,16502.5,20976.4,351,166,348,185,skewed_2
65360,841,14720.3,19586.5,3958,16305.2,20651.8,341,183,448,183,skewed_2
65335,841,14720.3,19586.5,432,18756.2,23198.4,315,66,301,166,skewed_2
65507,841,14720.3,19586.5,31681,16660.7,21263.9,727,367,566,248,vector
63522,841,14720.3,19586.5,2,27339,38653.3,121,31,87,162,skewed_2
65437,841,14720.3,19586.5,469,18753.8,20406.8,324,226,378,195,vector
65532,841,14720.3,19586.5,39922,16512.5,20898.2,928,373,558,266,vector
63522,841,14720.3,19586.5,8,16004.4,21259.9,120,36,79,42,skewed_2
65535,841,14720.3,19586.5,13055,16234.4,20680.4,357,244,413,210,vector
64424,841,14720.3,19586.5,4,31057,35890.1,435,38,242,747,skewed_2
65514,841,14720.3,19586.5,2079,17534.8,20909.9,619,192,365,193,skewed_2
64806,841,14720.3,19586.5,272,17746.3,22328.5,404,174,315,206,skewed_2
65099,841,14720.3,19586.5,78,32548.5,32743.1,428,31,235,159,skewed_2
63522,841,14720.3,19586.5,2,17865.5,25241.6,57,52,46,53,non_skewed
63522,841,14720.3,19586.5,6,19595,21443.3,63,55,45,58,non_skewed
63522,841,14720.3,19586.5,216,9157.75,9177.04,59,148,88,72,skewed_1
63522,841,14720.3,19586.5,2,27995,39576.8,114,31,75,165,skewed_2
65514,841,14720.3,19586.5,17408,16531.5,21080.7,703,241,429,204,vector
65533,841,14720.3,19586.5,13295,17008.3,21055.2,779,338,712,225,vector
63522,841,14720.3,19586.5,8,20409.2,21797,56,30,45,49,skewed_2
65422,841,14720.3,19586.5,4199,16372.3,21297.6,554,219,354,188,vector
63522,841,14720.3,19586.5,6,25590.2,28735.4,293,24,161,453,skewed_2
63522,841,14720.3,19586.5,2,15820,22347.4,47,38,32,46,non_skewed
63522,841,14720.3,19586.5,2,23846.5,33719.8,50,26,40,49,skewed_2
63522,841,14720.3,19586.5,2,4783.5,6743.68,40,39,38,45,non_skewed
63522,841,14720.3,19586.5,20,15878.2,16270.2,57,56,61,45,vector
63951,841,14720.3,19586.5,120,16845.7,20268.9,432,59,244,184,skewed_2
63522,841,14720.3,19586.5,846,187,189.892,147,477,328,205,skewed_1
65518,40,91.25,73.2868,9862,16767.2,21066,72,49,75,51,skewed_2
41897,40,91.25,73.2868,10,20967,22080.1,75,58,66,41,vector
42191,40,91.25,73.2868,4,21096.2,24358.7,55,39,67,71,skewed_2
60186,40,91.25,73.2868,48,22803.3,22462.6,70,47,47,27,vector
64710,40,91.25,73.2868,3131,17175.5,21213.4,55,35,41,26,vector
36528,40,91.25,73.2868,1708,18065.8,18056.9,62,36,46,39,skewed_2
30978,40,91.25,73.2868,2,15506,21904.8,44,30,33,61,skewed_2
64221,40,91.25,73.2868,1082,18420.3,22151,49,36,32,26,vector
65486,40,91.25,73.2868,13931,17259.1,21557.8,55,36,34,26,vector
23209,40,91.25,73.2868,158,11604.5,11621.3,69,54,47,38,vector
42151,40,91.25,73.2868,6,21094.5,23086,63,30,45,78,skewed_2
65510,40,91.25,73.2868,15759,17704.1,21846.8,54,23,33,26,skewed_2
64683,40,91.25,73.2868,2828,17470.5,22168.6,45,24,34,26,skewed_2
65535,40,91.25,73.2868,30147,16968.7,21371.5,95,21,33,38,skewed_2
4696,40,91.25,73.2868,4,2366,2710.08,84,57,55,84,non_skewed
54194,40,91.25,73.2868,2526,26788.5,26788,55,31,33,28,vector
64613,40,91.25,73.2868,3558,16121.7,20203.3,57,21,34,26,skewed_2
27405,40,91.25,73.2868,1828,13484.2,13479.2,61,31,32,26,vector
36721,40,91.25,73.2868,2,18375.5,25965.7,62,30,33,60,skewed_2
37046,40,91.25,73.2868,6,13916.8,16055.7,54,30,33,56,skewed_2
61918,40,91.25,73.2868,673,18089.7,21759.2,43,27,34,27,skewed_2
65478,40,91.25,73.2868,2775,15100.7,20014.6,46,22,33,37,skewed_2
64000,40,91.25,73.2868,531,14484.9,20154.1,45,22,35,165,skewed_2
11733,40,91.25,73.2868,1958,5630,5626.99,56,30,34,27,vector
65144,40,91.25,73.2868,1153,18668.8,22970,45,22,32,26,skewed_2
65513,40,91.25,73.2868,10831,16917.8,21277.6,56,22,33,26,skewed_2
65254,40,91.25,73.2868,2630,16367.8,20948.8,45,22,34,27,skewed_2
65194,40,91.25,73.2868,369,16489.4,21383,46,21,33,27,skewed_2
22226,40,91.25,73.2868,2,11127,15716.2,66,31,33,58,skewed_2
65460,40,91.25,73.2868,4352,17081.5,21512.4,44,21,33,26,skewed_2
65453,40,91.25,73.2868,1111,18102.4,21906.4,44,23,33,39,skewed_2
65132,40,91.25,73.2868,1791,16654.7,21274.7,46,21,33,26,skewed_2
62145,40,91.25,73.2868,244,31057.2,31106.1,54,30,34,27,vector
37724,40,91.25,73.2868,4,18881.2,21779.1,55,32,34,74,skewed_2
60076,40,91.25,73.2868,331,17467.6,19172.6,44,23,33,26,skewed_2
34318,40,91.25,73.2868,18,17176.5,17653.9,56,31,33,25,vector
65210,40,91.25,73.2868,1327,17604.2,21942.3,42,22,33,290,skewed_2
65515,40,91.25,73.2868,649,17414.9,21580,45,22,32,26,skewed_2
34183,40,91.25,73.2868,66,17103,17213.9,66,31,33,26,vector
39270,40,91.25,73.2868,2,19653,27768.1,55,31,34,58,skewed_2
39107,40,91.25,73.2868,12,19571.8,20421.1,55,31,35,39,skewed_2
65351,40,91.25,73.2868,1206,16944.1,22084.2,43,23,34,25,skewed_2
65421,40,91.25,73.2868,1450,15187.9,20049.5,45,23,33,26,skewed_2
64904,40,91.25,73.2868,318,18139.8,22132.5,59,29,33,26,vector
64723,40,91.25,73.2868,470,16596.3,20712.3,45,23,33,28,skewed_2
8452,40,91.25,73.2868,2,4231,5976.47,56,30,34,58,skewed_2
65227,40,91.25,73.2868,2776,15985.1,20554,45,22,33,39,skewed_2
37575,40,91.25,73.2868,1750,18571,18575.2,67,29,33,26,vector
35235,40,91.25,73.2868,8,16100.6,17419.8,54,30,33,39,skewed_2
42330,40,91.25,73.2868,6,21184,23184,54,32,33,75,skewed_2
63522,40,91.25,73.2868,841,14720.3,19586.5,57,22,33,27,skewed_2
154,40,91.25,73.2868,40,91.25,73.2868,96,90,98,71,vector
65407,40,91.25,73.2868,13262,16462.5,21056.7,44,22,49,25,skewed_2
5845,40,91.25,73.2868,2,2941.5,4133.04,65,54,62,83,skewed_2
64846,40,91.25,73.2868,4657,16038.5,20258.9,43,22,36,25,skewed_2
64509,40,91.25,73.2868,512,17614.8,21392,44,21,33,26,skewed_2
65025,40,91.25,73.2868,64,17643.7,23184.5,67,31,34,27,vector
1857,40,91.25,73.2868,1948,701.25,713.693,54,31,33,25,vector
17085,40,91.25,73.2868,2,8560.5,12080.9,52,31,34,58,skewed_2
42439,40,91.25,73.2868,8,21238.2,22683.3,55,32,34,26,vector
65136,40,91.25,73.2868,774,14095.3,21165.6,55,23,33,40,skewed_2
65400,40,91.25,73.2868,2849,18054.1,21454.2,44,29,34,26,vector
58426,40,91.25,73.2868,2,29228,41313.4,61,23,34,58,skewed_2
64666,40,91.25,73.2868,1398,14985.2,20170.2,46,29,34,26,vector
62493,40,91.25,73.2868,62,17702.4,22490.2,53,23,33,37,skewed_2
39110,40,91.25,73.2868,2,19564,27654.9,54,22,33,59,skewed_2
33494,40,91.25,73.2868,8,10747.6,14854.6,56,22,34,26,skewed_2
65277,40,91.25,73.2868,807,15941.5,20680.2,57,29,33,196,skewed_2
65501,40,91.25,73.2868,1050,17967.5,21673.1,44,31,33,24,vector
65426,40,91.25,73.2868,1845,15706.7,19927.6,44,29,34,26,vector
65190,40,91.25,73.2868,2044,32353.8,32348.3,59,30,36,27,vector
65336,40,91.25,73.2868,2453,15861.9,20222.7,43,29,34,27,vector
64330,40,91.25,73.2868,2889,16310.1,20449.8,45,21,32,28,skewed_2
63399,40,91.25,73.2868,429,17443.7,19750.4,44,22,33,38,skewed_2
49754,40,91.25,73.2868,2036,24637.8,24629.7,58,31,33,25,vector
65420,40,91.25,73.2868,3940,17760.2,22056.7,45,22,34,25,skewed_2
21734,40,91.25,73.2868,2576,10546.2,10550.6,60,31,34,26,vector
26491,40,91.25,73.2868,2206,12980,12974.9,55,30,34,39,skewed_2
5569,40,91.25,73.2868,2,2803.5,3937.88,60,33,43,63,skewed_2
65387,40,91.25,73.2868,3837,17323.1,21382.2,44,21,33,25,skewed_2
64907,40,91.25,73.2868,1801,17985,21933.9,45,22,33,26,skewed_2
59411,40,91.25,73.2868,4,18401.5,28149.1,59,31,32,57,skewed_2
64330,40,91.25,73.2868,1459,16653.1,20957.1,42,23,33,26,skewed_2
32369,40,91.25,73.2868,2,16200.5,22888.3,56,30,35,58,skewed_2
41173,40,91.25,73.2868,8,20605.2,22006.6,55,31,33,27,vector
11981,40,91.25,73.2868,1932,5758.25,5754.12,54,23,34,26,skewed_2
32909,40,91.25,73.2868,326,16417,16439.3,55,22,33,27,skewed_2
29211,40,91.25,73.2868,1086,14487,14477.1,56,23,34,28,skewed_2
58429,40,91.25,73.2868,10,18775.2,22043.6,53,21,33,26,skewed_2
64870,40,91.25,73.2868,1728,16381.8,21717.2,45,29,34,27,vector
65058,40,91.25,73.2868,2588,17323.2,21529.6,43,29,33,27,vector
65155,40,91.25,73.2868,875,15857.8,21559.8,45,29,34,39,skewed_2
29753,40,91.25,73.2868,106,14883,14933.6,54,30,32,27,vector
14159,40,91.25,73.2868,1472,6912.75,6899.73,55,23,34,38,skewed_2
36632,40,91.25,73.2868,30,18332,18625,59,30,33,26,vector
62514,40,91.25,73.2868,474,17240.4,21733.9,58,30,33,25,vector
65492,40,91.25,73.2868,25599,16146,21159.3,43,22,33,28,skewed_2
30312,40,91.25,73.2868,8,15167.2,16193.1,54,30,34,26,vector
62883,40,91.25,73.2868,18,21216.7,25232.1,54,32,33,26,vector
63612,40,91.25,73.2868,1054,15886.2,20492.4,45,22,34,26,skewed_2
65396,40,91.25,73.2868,6143,16768.8,21147.7,44,21,36,25,skewed_2
65396,40,91.25,73.2868,6143,16768.8,21147.7,45,22,33,25,skewed_2
65481,40,91.25,73.2868,6272,16226,20793.6,44,22,33,26,skewed_2
65020,40,91.25,73.2868,886,15372.3,19820.7,46,22,33,26,skewed_2
64846,40,91.25,73.2868,4657,16038.5,20258.9,44,22,34,26,skewed_2
58525,40,91.25,73.2868,390,29233,29251.6,60,28,47,27,vector
38268,40,91.25,73.2868,6,19153,20959.2,55,31,33,63,skewed_2
22239,40,91.25,73.2868,146,11107.5,11139.7,54,30,34,39,skewed_2
65172,40,91.25,73.2868,2964,17039.6,21359.4,42,23,33,26,skewed_2
65503,40,91.25,73.2868,489,17958.6,22668.1,46,22,34,39,skewed_2
65504,40,91.25,73.2868,3629,16238,20784.1,44,23,34,26,skewed_2
65195,40,91.25,73.2868,189,23413.2,26156.8,45,22,32,105,skewed_2
65457,40,91.25,73.2868,7132,16050.6,20763.7,45,22,33,27,skewed_2
61842,40,91.25,73.2868,134,14796.6,20802.6,55,31,34,27,vector
65271,40,91.25,73.2868,1397,16773.3,21118.5,46,22,33,26,skewed_2
46289,40,91.25,73.2868,98,23150.5,23251.4,56,30,35,26,vector
37575,40,91.25,73.2868,1750,18571,18575.2,58,30,33,28,vector
65493,40,91.25,73.2868,19229,16734.2,21491.3,45,29,34,38,skewed_2
64723,40,91.25,73.2868,815,17811.6,22576.6,45,22,34,26,skewed_2
65511,40,91.25,73.2868,12643,16861.8,21310.8,46,22,33,27,skewed_2
41648,40,91.25,73.2868,8,10507.9,14571.3,53,30,33,27,vector
65392,40,91.25,73.2868,1782,15061.5,19735,44,21,33,39,skewed_2
56159,40,91.25,73.2868,4,26915.5,31126.3,65,31,34,57,skewed_2
4076,40,91.25,73.2868,2,2051,2882.17,55,30,33,57,skewed_2
65021,40,91.25,73.2868,541,18893.1,23253.3,44,29,34,38,skewed_2
65513,40,91.25,73.2868,3127,16820,21358.8,46,22,34,27,skewed_2
39996,40,91.25,73.2868,182,19980.5,20030.6,56,30,34,27,vector
64487,40,91.25,73.2868,106,14940.6,18990.5,57,30,34,28,vector
59572,40,91.25,73.2868,1654,29590.5,29588.9,55,23,33,26,skewed_2
64253,40,91.25,73.2868,298,16411.8,21928,55,21,33,40,skewed_2
64103,40,91.25,73.2868,1943,16372.9,20295.6,58,29,33,28,vector
65437,40,91.25,73.2868,469,18753.8,20406.8,44,29,34,27,vector
65523,40,91.25,73.2868,3418,17894.5,22021.2,45,28,34,28,skewed_2
31097,40,91.25,73.2868,34,15564,15777.8,55,33,33,26,vector
34706,40,91.25,73.2868,36,12585.6,13363.8,55,31,33,39,skewed_2
24492,40,91.25,73.2868,98,12251,12296.9,55,21,35,27,skewed_2
63820,40,91.25,73.2868,4,21948.8,30114,52,22,33,56,skewed_2
63979,40,91.25,73.2868,1350,15995.5,21062.9,67,22,34,27,skewed_2
64921,40,91.25,73.2868,670,18529.6,21968.5,45,29,32,39,skewed_2
65527,40,91.25,73.2868,9677,16546.4,20927.6,45,29,33,26,vector
65507,40,91.25,73.2868,11147,16848.2,21368.1,44,30,35,27,vector
53416,40,91.25,73.2868,2,26714,37770.8,52,22,33,57,skewed_2
56624,40,91.25,73.2868,6,26170.2,29038.3,60,22,34,57,skewed_2
40781,40,91.25,73.2868,8,20409.2,21797,56,30,34,38,skewed_2
38855,40,91.25,73.2868,8,19446.2,20767.5,68,32,33,26,vector
61146,40,91.25,73.2868,1262,30431.5,30427.8,54,22,33,26,skewed_2
65477,40,91.25,73.2868,8354,16028.5,20792.5,44,28,33,25,vector
11672,40,91.25,73.2868,2,5845,8253.35,55,22,33,58,skewed_2
12837,40,91.25,73.2868,1712,6213.75,6209.02,54,22,32,27,skewed_2
65535,40,91.25,73.2868,30147,16968.7,21371.5,45,29,33,27,vector
65150,40,91.25,73.2868,2333,16999.4,21118.8,44,29,33,28,vector
21013,40,91.25,73.2868,2,10518.5,14858.4,54,23,34,57,skewed_2
64502,40,91.25,73.2868,562,16388.8,20812.3,56,21,34,26,skewed_2
58827,40,91.25,73.2868,270,29399,29434.6,57,39,46,27,vector
59975,40,91.25,73.2868,544,29937.8,29947.3,57,23,33,26,skewed_2
14396,40,91.25,73.2868,4,3873.25,7039.68,56,22,34,58,skewed_2
64666,40,91.25,73.2868,1398,14985.2,20170.2,51,29,31,27,vector
40407,40,91.25,73.2868,86,20212.5,20310.9,56,33,33,26,vector
54483,40,91.25,73.2868,4,20078,25965.7,55,22,34,57,skewed_2
42191,40,91.25,73.2868,4,21096.2,24358.7,46,22,32,57,skewed_2
65526,40,91.25,73.2868,19410,16988.2,21386.8,52,28,33,25,vector
65351,40,91.25,73.2868,4030,17828.8,22186.6,52,29,33,27,vector
34490,40,91.25,73.2868,2,17249,24388.1,53,22,35,57,skewed_2
64880,40,91.25,73.2868,455,17117,20721.1,51,29,34,40,skewed_2
60606,40,91.25,73.2868,6,17049.8,24063.3,55,21,33,58,skewed_2
6238,40,91.25,73.2868,504,3075.75,3059.22,56,31,34,28,vector
21172,40,91.25,73.2868,110,15032.6,3642.58,44,30,33,25,vector
65384,40,91.25,73.2868,1166,16741.4,21458.7,46,29,34,26,vector
11262,40,91.25,73.2868,390,5602,5589.31,55,32,34,26,vector
16283,40,91.25,73.2868,24,5946.25,6293.57,56,22,33,26,skewed_2
14064,40,91.25,73.2868,165,14001,47.7755,46,29,33,39,skewed_2
65407,40,91.25,73.2868,3992,16090.9,20735.3,44,21,33,26,skewed_2
65414,40,91.25,73.2868,2575,16502.5,20976.4,46,23,32,27,skewed_2
65360,40,91.25,73.2868,3958,16305.2,20651.8,45,22,32,26,skewed_2
65334,40,91.25,73.2868,432,18756.2,23198.4,46,21,34,27,skewed_2
65507,40,91.25,73.2868,31681,16660.7,21263.9,44,22,33,27,skewed_2
54664,40,91.25,73.2868,2,27339,38653.3,54,29,33,57,skewed_2
65437,40,91.25,73.2868,469,18753.8,20406.8,45,23,34,26,skewed_2
65532,40,91.25,73.2868,39922,16512.5,20898.2,46,23,34,26,skewed_2
54089,40,91.25,73.2868,8,16004.4,21259.9,55,30,34,26,vector
65535,40,91.25,73.2868,13055,16234.4,20680.4,46,22,34,27,skewed_2
64406,40,91.25,73.2868,4,31057,35890.1,57,31,43,59,skewed_2
65514,40,91.25,73.2868,2079,17534.8,20909.9,46,22,34,39,skewed_2
64806,40,91.25,73.2868,272,17746.3,22328.5,45,21,33,26,skewed_2
65084,40,91.25,73.2868,78,32548.5,32743.1,53,29,34,38,skewed_2
35697,40,91.25,73.2868,2,17865.5,25241.6,55,31,34,56,skewed_2
39152,40,91.25,73.2868,6,19595,21443.3,56,31,34,63,skewed_2
18365,40,91.25,73.2868,216,9157.75,9177.04,55,29,33,28,vector
55970,40,91.25,73.2868,2,27995,39576.8,55,22,32,56,skewed_2
65514,40,91.25,73.2868,17408,16531.5,21080.7,45,28,34,27,vector
65533,40,91.25,73.2868,13295,17008.3,21055.2,46,29,34,27,vector
40781,40,91.25,73.2868,8,20409.2,21797,54,32,33,27,vector
65422,40,91.25,73.2868,4199,16372.3,21297.6,57,22,33,26,skewed_2
61945,40,91.25,73.2868,6,25590.2,28735.4,54,30,33,57,skewed_2
31604,40,91.25,73.2868,2,15820,22347.4,55,31,33,58,skewed_2
47687,40,91.25,73.2868,2,23846.5,33719.8,55,22,34,57,skewed_2
9537,40,91.25,73.2868,2,4783.5,6743.68,53,22,34,57,skewed_2
31722,40,91.25,73.2868,20,15878.2,16270.2,54,30,33,38,skewed_2
