range, n1 , average1, std1, n2 , average2, std2, skewed_1, skewed_2, non_skewed
28327, 2, 14164.5, 20030.2, 2, 14164.5, 20030.2, 3157, 77, 145
52667, 2, 14164.5, 20030.2, 2, 26345.5, 37225.6, 165, 62, 83
65515, 2, 14164.5, 20030.2, 116, 16351.8, 20586.5, 140, 981, 33
59656, 2, 14164.5, 20030.2, 46, 10948.5, 16851.2, 99, 357, 93
28327, 2, 14164.5, 20030.2, 2, 3511.5, 4898.13, 107, 74, 51
64928, 2, 14164.5, 20030.2, 11746, 14856, 20668.9, 464, 40641, 68
28327, 2, 14164.5, 20030.2, 4, 7006.25, 8080.88, 62, 91, 72
28903, 2, 14164.5, 20030.2, 4, 12966.2, 15134.2, 118, 74, 67
62440, 2, 14164.5, 20030.2, 4264, 17412.5, 21843.5, 422, 14972, 465
43817, 2, 14164.5, 20030.2, 2, 21928, 30957.1, 50, 69, 44
52941, 2, 14164.5, 20030.2, 28, 18221.6, 20979.5, 148, 214, 42
28327, 2, 14164.5, 20030.2, 2, 7182.5, 10113.7, 48, 66, 49
64567, 2, 14164.5, 20030.2, 38, 18329.6, 22951.1, 128, 370, 54
53768, 2, 14164.5, 20030.2, 4, 20450.8, 25810.1, 51, 95, 62
49468, 2, 14164.5, 20030.2, 12, 14935.9, 18658.4, 82, 164, 55
65365, 2, 14164.5, 20030.2, 2482, 16127, 21149.6, 270, 138, 44
54060, 2, 14164.5, 20030.2, 2, 27049, 38200.7, 58, 68, 45
65535, 2, 14164.5, 20030.2, 206772, 16737.4, 22293.2, 693, 748862, 104
28327, 2, 14164.5, 20030.2, 2, 881, 1217.64, 49, 62, 67
65465, 2, 14164.5, 20030.2, 30, 10964.1, 18595.3, 112, 252, 50
59308, 2, 14164.5, 20030.2, 42, 17606.2, 21380.5, 123, 248, 34
31419, 2, 14164.5, 20030.2, 2, 15733, 22184.8, 58, 56, 32
65531, 2, 14164.5, 20030.2, 4599, 18069.8, 21911.3, 327, 702, 314
31610, 2, 14164.5, 20030.2, 6402, 15037, 14989.4, 511, 21289, 33
63974, 2, 14164.5, 20030.2, 2573, 15504.4, 20469.1, 234, 122, 39
53752, 2, 14164.5, 20030.2, 14, 13846.9, 18971, 69, 144, 61
59623, 2, 14164.5, 20030.2, 28, 17413.1, 21544.3, 73, 188, 34
64835, 2, 14164.5, 20030.2, 4236, 17233.5, 22127.7, 196, 160, 33
64665, 2, 14164.5, 20030.2, 40, 16746, 22160.9, 122, 289, 43
28327, 2, 14164.5, 20030.2, 4, 7870.5, 9561.25, 51, 71, 56
28327, 2, 14164.5, 20030.2, 2, 1319.5, 1822.21, 37, 55, 61
32434, 2, 14164.5, 20030.2, 8, 9172.5, 11884.1, 105, 86, 33
28327, 2, 14164.5, 20030.2, 1, 15697, -nan, 50, 109, 66
55943, 2, 14164.5, 20030.2, 20, 16030.5, 20414, 93, 206, 88
64932, 2, 14164.5, 20030.2, 14, 22757.9, 28545.8, 99, 114, 33
38530, 2, 14164.5, 20030.2, 4, 12590.8, 18154.1, 51, 68, 32
65530, 2, 14164.5, 20030.2, 167, 18561.6, 23257, 142, 169, 58
34500, 2, 14164.5, 20030.2, 2, 17270, 24368.3, 46, 49, 32
64813, 2, 14164.5, 20030.2, 441, 16176.9, 20532.7, 600, 124, 42
28327, 2, 14164.5, 20030.2, 2, 12079.5, 16998.1, 39, 57, 47
65535, 2, 14164.5, 20030.2, 142090, 15727.5, 20550.9, 641, 468914, 58259
51023, 2, 14164.5, 20030.2, 6, 19810.5, 23638.8, 106, 101, 62
41634, 2, 14164.5, 20030.2, 2, 20842.5, 29405, 108, 47, 50
64809, 2, 14164.5, 20030.2, 22, 14477.8, 19836.6, 100, 158, 33
64952, 2, 14164.5, 20030.2, 1028, 17054.9, 20938.4, 254, 3931, 126
55194, 2, 14164.5, 20030.2, 10, 19987.2, 24393.8, 139, 76, 44
64047, 2, 14164.5, 20030.2, 2, 32043, 45261.9, 46, 46, 33
52536, 2, 14164.5, 20030.2, 6, 15083.8, 21991.6, 72, 61, 34
65109, 2, 14164.5, 20030.2, 2, 32571.5, 46016.4, 39, 45, 34
62631, 2, 14164.5, 20030.2, 2, 31330.5, 44267, 39, 45, 33
28327, 2, 14164.5, 20030.2, 2, 569.5, 782.767, 49, 67, 58
64048, 2, 14164.5, 20030.2, 3555, 18066.8, 22332.9, 288, 956, 498
47687, 2, 14164.5, 20030.2, 1, 47688, -nan, 51, 102, 48
53803, 2, 14164.5, 20030.2, 24, 14635.5, 18768.8, 96, 168, 34
65353, 2, 14164.5, 20030.2, 1993, 15949.1, 20350.1, 349, 83, 41
63523, 2, 14164.5, 20030.2, 16, 17469.2, 24934.8, 167, 148, 34
64327, 2, 14164.5, 20030.2, 185, 17218.3, 21130, 208, 178, 78
64412, 2, 14164.5, 20030.2, 15535, 18355.7, 22350.6, 336, 1776, 966
28327, 2, 14164.5, 20030.2, 2, 10449.5, 14722.7, 63, 59, 50
50058, 2, 14164.5, 20030.2, 2, 25035, 35389.3, 39, 57, 33
30842, 2, 14164.5, 20030.2, 6, 10497.7, 12728.8, 86, 68, 33
28327, 2, 14164.5, 20030.2, 60, 5481.25, 5522.47, 205, 279, 163
28327, 2, 14164.5, 20030.2, 2, 3673.5, 5178.14, 50, 53, 48
30341, 2, 14164.5, 20030.2, 8, 7558.88, 11280.9, 55, 86, 59
28327, 2, 14164.5, 20030.2, 2, 13252, 18666.2, 51, 56, 42
65061, 2, 14164.5, 20030.2, 595, 18843.9, 23027.4, 190, 109, 55
28327, 2, 14164.5, 20030.2, 2, 11394, 16048.5, 49, 57, 55
28327, 2, 14164.5, 20030.2, 6, 5515.5, 6036.45, 45, 66, 58
28327, 2, 14164.5, 20030.2, 14, 7035.07, 9000.54, 70, 131, 64
35128, 2, 14164.5, 20030.2, 2, 17581, 24816.6, 49, 56, 45
64249, 2, 14164.5, 20030.2, 3632, 18298.2, 22776.8, 211, 13059, 53
28327, 2, 14164.5, 20030.2, 2, 9361, 13205.9, 39, 53, 43
28327, 2, 14164.5, 20030.2, 2, 11806.5, 16633.3, 41, 57, 32
40668, 2, 14164.5, 20030.2, 2, 20353.5, 28730.5, 47, 46, 51
39715, 2, 14164.5, 20030.2, 4, 19860.8, 22926.3, 66, 81, 41
62163, 2, 14164.5, 20030.2, 14, 20775.4, 25142.8, 111, 141, 43
42669, 2, 14164.5, 20030.2, 2, 21359, 30138.3, 50, 45, 42
28327, 2, 14164.5, 20030.2, 2, 5680, 7954.95, 40, 45, 33
33553, 2, 14164.5, 20030.2, 2, 16794, 23702.2, 49, 37, 42
28327, 2, 14164.5, 20030.2, 2, 7663.5, 10836.4, 55, 64, 62
28327, 2, 14164.5, 20030.2, 2, 11467, 16174.4, 48, 47, 33
64991, 2, 14164.5, 20030.2, 4719, 15509.1, 21390.6, 240, 192, 48
28327, 2, 14164.5, 20030.2, 2, 6976.5, 9779.99, 50, 37, 34
64195, 2, 14164.5, 20030.2, 1228, 16119.9, 20054.5, 244, 4496, 164
28327, 2, 14164.5, 20030.2, 2, 939.5, 1276.33, 51, 36, 33
65535, 2, 14164.5, 20030.2, 199743, 16205.5, 20803.2, 633, 1896, 1009
28409, 2, 14164.5, 20030.2, 14308, 12448.2, 12471.5, 292, 50361, 26228
46618, 2, 14164.5, 20030.2, 6, 12806.3, 20008, 64, 122, 49
32985, 2, 14164.5, 20030.2, 3, 13600, 17236.5, 51, 76, 40
44827, 2, 14164.5, 20030.2, 4, 18050.2, 21996.9, 48, 85, 50
64937, 2, 14164.5, 20030.2, 36, 16614.2, 23587.5, 105, 244, 42
64886, 2, 14164.5, 20030.2, 61, 16180, 21931.1, 122, 155, 40
63131, 2, 14164.5, 20030.2, 18, 19770.1, 24623.7, 114, 167, 48
42494, 2, 14164.5, 20030.2, 8, 11822, 17361.7, 77, 91, 54
44506, 2, 14164.5, 20030.2, 2, 22272, 31445, 47, 56, 52
63738, 2, 14164.5, 20030.2, 14, 20104.4, 25485.2, 68, 162, 51
63468, 2, 14164.5, 20030.2, 3349, 17009.8, 20749.2, 335, 87, 59
64856, 2, 14164.5, 20030.2, 54, 11979.7, 17360.8, 153, 365, 53
31420, 2, 14164.5, 20030.2, 2, 15739.5, 22177, 47, 54, 41
40447, 2, 14164.5, 20030.2, 4, 14475.8, 19158.1, 42, 72, 45
58210, 2, 14164.5, 20030.2, 2, 29133.5, 41121.8, 47, 56, 44
28327, 2, 14164.5, 20030.2, 2, 12683.5, 17873.5, 40, 49, 51
39626, 2, 14164.5, 20030.2, 2, 19826, 28002.8, 60, 55, 42
65535, 2, 14164.5, 20030.2, 15236, 10233, 22224.5, 266, 51748, 35
64883, 2, 14164.5, 20030.2, 343, 15208.7, 19897.5, 123, 70, 53
28327, 2, 14164.5, 20030.2, 4, 9885, 12458.8, 44, 65, 51
63320, 2, 14164.5, 20030.2, 8, 10947.2, 21543.7, 56, 92, 50
64143, 2, 14164.5, 20030.2, 1886, 17603.7, 21657.9, 228, 6713, 144
64739, 2, 14164.5, 20030.2, 16, 23935.2, 26527.6, 61, 128, 50
28327, 2, 14164.5, 20030.2, 1, 2617, -nan, 42, 82, 41
35279, 2, 14164.5, 20030.2, 4, 16130.5, 18735.4, 60, 71, 42
56499, 2, 14164.5, 20030.2, 6, 11626, 22444.1, 77, 84, 52
63472, 2, 14164.5, 20030.2, 22, 20427.8, 21903.1, 106, 131, 48
65535, 2, 14164.5, 20030.2, 200346, 17208.9, 22623.5, 588, 658410, 61
28327, 2, 14164.5, 20030.2, 2, 837, 1134.2, 66, 55, 50
59475, 2, 14164.5, 20030.2, 12, 19510.4, 23273.4, 97, 101, 62
40914, 2, 14164.5, 20030.2, 6, 13503.8, 18149.4, 85, 84, 54
65458, 2, 14164.5, 20030.2, 8311, 18192.4, 21610.2, 267, 69, 43
60029, 2, 14164.5, 20030.2, 8, 19847.2, 25643.9, 71, 156, 61
28327, 2, 14164.5, 20030.2, 2, 13306, 18773.7, 49, 46, 50
58094, 2, 14164.5, 20030.2, 19, 13328.7, 19769.3, 98, 191, 47
28327, 2, 14164.5, 20030.2, 2, 8548, 12032.1, 36, 51, 41
28327, 2, 14164.5, 20030.2, 34, 5499.5, 5577.13, 70, 178, 102
65463, 2, 14164.5, 20030.2, 1447, 16100.5, 21169.5, 295, 120, 59
57191, 2, 14164.5, 20030.2, 16, 17944.1, 22916.7, 58, 133, 46
55140, 2, 14164.5, 20030.2, 4, 25143.2, 29259.9, 58, 75, 42
28327, 2, 14164.5, 20030.2, 6, 7005, 7664.83, 50, 66, 50
28327, 2, 14164.5, 20030.2, 2, 9705.5, 13704.4, 38, 45, 41
28327, 2, 14164.5, 20030.2, 2, 6158.5, 8688.22, 38, 46, 44
50829, 2, 14164.5, 20030.2, 2, 25421.5, 35933, 62, 62, 50
35999, 2, 14164.5, 20030.2, 2, 18025, 25420.5, 47, 53, 41
49353, 2, 14164.5, 20030.2, 13, 15114.8, 19869.3, 86, 216, 60
45344, 2, 14164.5, 20030.2, 2094, 22442.5, 22385.9, 278, 6758, 50
45242, 2, 14164.5, 20030.2, 2, 22623.5, 31988.8, 59, 62, 50
63438, 2, 14164.5, 20030.2, 4548, 17501.6, 22089.3, 212, 16333, 54
58647, 2, 14164.5, 20030.2, 2, 29349, 41435, 63, 56, 52
36255, 2, 14164.5, 20030.2, 10, 10326.6, 14209.3, 96, 155, 60
28327, 2, 14164.5, 20030.2, 2, 5783.5, 8138.09, 37, 59, 41
63647, 2, 14164.5, 20030.2, 4194, 17527, 21885.1, 423, 14413, 528
28327, 2, 14164.5, 20030.2, 2, 6407.5, 8969.65, 41, 46, 34
65287, 2, 14164.5, 20030.2, 657, 18400.5, 22079.4, 189, 166, 72
28327, 2, 14164.5, 20030.2, 2, 9618, 13566.6, 39, 46, 34
28327, 2, 14164.5, 20030.2, 2, 11921, 16834.8, 39, 36, 33
54309, 2, 14164.5, 20030.2, 4, 20524.5, 26031.8, 48, 73, 51
65535, 2, 14164.5, 20030.2, 197088, 13780.6, 18734.9, 429, 656092, 102325
28327, 2, 14164.5, 20030.2, 4, 13132.8, 15115.4, 72, 56, 50
43237, 2, 14164.5, 20030.2, 7164, 20754.2, 20707.6, 378, 23705, 63
29922, 2, 14164.5, 20030.2, 2, 14972.5, 21143.2, 52, 56, 41
45339, 2, 14164.5, 20030.2, 6, 14685.7, 21173.9, 70, 87, 64
28327, 2, 14164.5, 20030.2, 2, 436.5, 543.765, 40, 55, 43
38065, 2, 14164.5, 20030.2, 2, 19047, 26896.9, 50, 55, 40
57948, 2, 14164.5, 20030.2, 2, 29003, 40935.8, 52, 37, 49
48129, 2, 14164.5, 20030.2, 12, 8979, 15102.1, 86, 110, 68
28327, 2, 14164.5, 20030.2, 2, 11618, 16362.5, 41, 48, 43
65535, 2, 14164.5, 20030.2, 10166, 17239.1, 21316.8, 439, 35037, 685
65421, 2, 14164.5, 20030.2, 2, 32727.5, 46237, 49, 38, 43
54686, 2, 14164.5, 20030.2, 4, 23095.8, 27512.3, 59, 76, 45
28327, 2, 14164.5, 20030.2, 18250, 8662.5, 8801.1, 276, 64281, 33672
62807, 2, 14164.5, 20030.2, 16, 20560.9, 25738.4, 66, 143, 50
62381, 2, 14164.5, 20030.2, 8, 17901.9, 23069.7, 55, 97, 42
64617, 2, 14164.5, 20030.2, 1214, 16179.8, 20397.7, 195, 4423, 126
53591, 2, 14164.5, 20030.2, 4, 23771.2, 27877.2, 60, 65, 40
65519, 2, 14164.5, 20030.2, 8416, 17117.9, 21270.1, 248, 28427, 361
62944, 2, 14164.5, 20030.2, 42, 11658.5, 16534, 120, 298, 51
42441, 2, 14164.5, 20030.2, 2, 21252.5, 29966.5, 56, 54, 34
65535, 2, 14164.5, 20030.2, 162408, 18321.6, 23248.3, 464, 532033, 51
58749, 2, 14164.5, 20030.2, 2, 29381.5, 41533.3, 63, 51, 56
65008, 2, 14164.5, 20030.2, 32, 20112.8, 24026.7, 71, 200, 34
43237, 2, 14164.5, 20030.2, 7164, 20754.2, 20707.6, 316, 22925, 41
60264, 2, 14164.5, 20030.2, 45, 14726.8, 20088.5, 153, 148, 94
64903, 2, 14164.5, 20030.2, 11591, 18021.7, 21915.1, 382, 1135, 599
45547, 2, 14164.5, 20030.2, 30, 12698.6, 16412.8, 103, 191, 34
28327, 2, 14164.5, 20030.2, 4, 7727.75, 10136.5, 51, 66, 51
39727, 2, 14164.5, 20030.2, 2, 19867, 28087.7, 39, 56, 34
41135, 2, 14164.5, 20030.2, 14, 11740.9, 15549.3, 57, 114, 33
65497, 2, 14164.5, 20030.2, 5090, 16197.3, 20621.9, 215, 17493, 250
52534, 2, 14164.5, 20030.2, 4, 15554.8, 25066.4, 61, 77, 51
28327, 2, 14164.5, 20030.2, 2, 10829.5, 15254.4, 51, 56, 48
46943, 2, 14164.5, 20030.2, 2, 23488, 33171.8, 38, 47, 43
63463, 2, 14164.5, 20030.2, 12, 16515.3, 23253.4, 72, 120, 32
28327, 2, 14164.5, 20030.2, 2, 659, 916.41, 46, 58, 48
54738, 2, 14164.5, 20030.2, 18, 15359.6, 20329, 94, 170, 33
64280, 2, 14164.5, 20030.2, 168, 15558, 20051.9, 94, 926, 63
36256, 2, 14164.5, 20030.2, 2, 18132.5, 25631.9, 49, 45, 34
35641, 2, 14164.5, 20030.2, 47224, 11944.8, 12831.5, 503, 161634, 87000
62511, 2, 14164.5, 20030.2, 2912, 14796.7, 18926.8, 222, 71, 56
36543, 2, 14164.5, 20030.2, 2, 18287.5, 25818.6, 59, 52, 36
65035, 2, 14164.5, 20030.2, 81, 19729.9, 23929.2, 113, 126, 46
58527, 2, 14164.5, 20030.2, 18, 17981.3, 21228, 109, 181, 49
64737, 2, 14164.5, 20030.2, 2422, 14159.6, 18944.7, 334, 25708, 53
34484, 2, 14164.5, 20030.2, 2, 17261, 24358.4, 42, 49, 48
59643, 2, 14164.5, 20030.2, 23, 21133.3, 23087.7, 143, 125, 63
44107, 2, 14164.5, 20030.2, 8, 16025.5, 19358.7, 58, 93, 44
59447, 2, 14164.5, 20030.2, 2, 29756, 41990.8, 69, 49, 34
28327, 2, 14164.5, 20030.2, 188, 5437.25, 5446.79, 109, 714, 390
28327, 2, 14164.5, 20030.2, 2, 13911, 19642, 52, 56, 47
48315, 2, 14164.5, 20030.2, 2, 24172.5, 34144.1, 43, 46, 51
28327, 2, 14164.5, 20030.2, 2, 7018.5, 9846.46, 50, 55, 48
65211, 2, 14164.5, 20030.2, 1433, 16712.6, 20892, 185, 209, 100
41101, 2, 14164.5, 20030.2, 2, 20557.5, 29054.3, 52, 45, 52
52667, 2, 26345.5, 37225.6, 2, 14164.5, 20030.2, 67, 54, 84
52645, 2, 26345.5, 37225.6, 2, 26345.5, 37225.6, 57, 71, 73
65515, 2, 26345.5, 37225.6, 116, 16351.8, 20586.5, 142, 607, 51
59652, 2, 26345.5, 37225.6, 46, 10948.5, 16851.2, 89, 351, 147
52645, 2, 26345.5, 37225.6, 2, 3511.5, 4898.13, 65, 47, 48
64928, 2, 26345.5, 37225.6, 11746, 14856, 20668.9, 431, 45218, 77
52660, 2, 26345.5, 37225.6, 4, 7006.25, 8080.88, 84, 82, 68
52656, 2, 26345.5, 37225.6, 4, 12966.2, 15134.2, 59, 70, 60
62440, 2, 26345.5, 37225.6, 4264, 17412.5, 21843.5, 510, 16124, 2346
52645, 2, 26345.5, 37225.6, 2, 21928, 30957.1, 57, 64, 52
52938, 2, 26345.5, 37225.6, 28, 18221.6, 20979.5, 137, 209, 97
52645, 2, 26345.5, 37225.6, 2, 7182.5, 10113.7, 40, 57, 57
64567, 2, 26345.5, 37225.6, 38, 18329.6, 22951.1, 89, 337, 80
53746, 2, 26345.5, 37225.6, 4, 20450.8, 25810.1, 124, 66, 57
52667, 2, 26345.5, 37225.6, 12, 14935.9, 18658.4, 86, 121, 70
65364, 2, 26345.5, 37225.6, 2482, 16127, 21149.6, 204, 8799, 254
54038, 2, 26345.5, 37225.6, 2, 27049, 38200.7, 52, 56, 44
65535, 2, 26345.5, 37225.6, 206772, 16737.4, 22293.2, 519, 866279, 32068
52648, 2, 26345.5, 37225.6, 2, 881, 1217.64, 70, 63, 53
65462, 2, 26345.5, 37225.6, 30, 10964.1, 18595.3, 66, 270, 57
59306, 2, 26345.5, 37225.6, 42, 17606.2, 21380.5, 120, 324, 71
52645, 2, 26345.5, 37225.6, 2, 15733, 22184.8, 46, 45, 49
65530, 2, 26345.5, 37225.6, 4599, 18069.8, 21911.3, 292, 1509, 741
52645, 2, 26345.5, 37225.6, 6402, 15037, 14989.4, 255, 23487, 11902
63973, 2, 26345.5, 37225.6, 2573, 15504.4, 20469.1, 223, 375, 197
53730, 2, 26345.5, 37225.6, 14, 13846.9, 18971, 86, 176, 72
59618, 2, 26345.5, 37225.6, 28, 17413.1, 21544.3, 92, 215, 67
64834, 2, 26345.5, 37225.6, 4236, 17233.5, 22127.7, 253, 14590, 366
64656, 2, 26345.5, 37225.6, 40, 16746, 22160.9, 142, 311, 83
52645, 2, 26345.5, 37225.6, 4, 7870.5, 9561.25, 60, 62, 57
52645, 2, 26345.5, 37225.6, 2, 1319.5, 1822.21, 36, 48, 43
52650, 2, 26345.5, 37225.6, 8, 9172.5, 11884.1, 81, 87, 63
52645, 2, 26345.5, 37225.6, 1, 15697, -nan, 67, 85, 42
55943, 2, 26345.5, 37225.6, 20, 16030.5, 20414, 90, 144, 90
64930, 2, 26345.5, 37225.6, 14, 22757.9, 28545.8, 110, 175, 52
52645, 2, 26345.5, 37225.6, 4, 12590.8, 18154.1, 80, 66, 55
65528, 2, 26345.5, 37225.6, 167, 18561.6, 23257, 118, 131, 80
52645, 2, 26345.5, 37225.6, 2, 17270, 24368.3, 37, 46, 48
64813, 2, 26345.5, 37225.6, 441, 16176.9, 20532.7, 221, 152, 78
52645, 2, 26345.5, 37225.6, 2, 12079.5, 16998.1, 39, 45, 43
65535, 2, 26345.5, 37225.6, 142090, 15727.5, 20550.9, 324, 481958, 147770
52654, 2, 26345.5, 37225.6, 6, 19810.5, 23638.8, 78, 102, 67
52645, 2, 26345.5, 37225.6, 2, 20842.5, 29405, 45, 46, 43
64805, 2, 26345.5, 37225.6, 22, 14477.8, 19836.6, 87, 227, 73
64952, 2, 26345.5, 37225.6, 1028, 17054.9, 20938.4, 165, 4083, 132
55172, 2, 26345.5, 37225.6, 10, 19987.2, 24393.8, 77, 129, 48
64025, 2, 26345.5, 37225.6, 2, 32043, 45261.9, 46, 64, 42
52645, 2, 26345.5, 37225.6, 6, 15083.8, 21991.6, 61, 76, 49
65087, 2, 26345.5, 37225.6, 2, 32571.5, 46016.4, 54, 64, 51
62609, 2, 26345.5, 37225.6, 2, 31330.5, 44267, 48, 63, 44
52652, 2, 26345.5, 37225.6, 2, 569.5, 782.767, 45, 72, 51
64048, 2, 26345.5, 37225.6, 3555, 18066.8, 22332.9, 243, 3716, 1927
52645, 2, 26345.5, 37225.6, 1, 47688, -nan, 49, 79, 41
53796, 2, 26345.5, 37225.6, 24, 14635.5, 18768.8, 97, 206, 88
65352, 2, 26345.5, 37225.6, 1993, 15949.1, 20350.1, 198, 2341, 1246
63501, 2, 26345.5, 37225.6, 16, 17469.2, 24934.8, 64, 154, 45
64327, 2, 26345.5, 37225.6, 185, 17218.3, 21130, 154, 241, 112
64411, 2, 26345.5, 37225.6, 15535, 18355.7, 22350.6, 326, 4251, 2266
52645, 2, 26345.5, 37225.6, 2, 10449.5, 14722.7, 40, 49, 44
52657, 2, 26345.5, 37225.6, 2, 25035, 35389.3, 48, 54, 51
52645, 2, 26345.5, 37225.6, 6, 10497.7, 12728.8, 81, 73, 51
52663, 2, 26345.5, 37225.6, 60, 5481.25, 5522.47, 114, 299, 158
52656, 2, 26345.5, 37225.6, 2, 3673.5, 5178.14, 46, 55, 51
52645, 2, 26345.5, 37225.6, 8, 7558.88, 11280.9, 54, 72, 52
52645, 2, 26345.5, 37225.6, 2, 13252, 18666.2, 45, 54, 42
65060, 2, 26345.5, 37225.6, 595, 18843.9, 23027.4, 198, 266, 145
52645, 2, 26345.5, 37225.6, 2, 11394, 16048.5, 38, 47, 41
52663, 2, 26345.5, 37225.6, 6, 5515.5, 6036.45, 58, 117, 61
52648, 2, 26345.5, 37225.6, 14, 7035.07, 9000.54, 63, 152, 75
52645, 2, 26345.5, 37225.6, 2, 17581, 24816.6, 38, 45, 33
64249, 2, 26345.5, 37225.6, 3632, 18298.2, 22776.8, 255, 13830, 1337
52645, 2, 26345.5, 37225.6, 2, 9361, 13205.9, 56, 66, 60
52645, 2, 26345.5, 37225.6, 2, 11806.5, 16633.3, 37, 38, 43
52645, 2, 26345.5, 37225.6, 2, 20353.5, 28730.5, 38, 37, 43
52662, 2, 26345.5, 37225.6, 4, 19860.8, 22926.3, 79, 72, 60
62146, 2, 26345.5, 37225.6, 14, 20775.4, 25142.8, 111, 164, 74
52645, 2, 26345.5, 37225.6, 2, 21359, 30138.3, 36, 46, 33
52645, 2, 26345.5, 37225.6, 2, 5680, 7954.95, 42, 38, 34
52645, 2, 26345.5, 37225.6, 2, 16794, 23702.2, 38, 39, 33
52667, 2, 26345.5, 37225.6, 2, 7663.5, 10836.4, 57, 45, 52
52645, 2, 26345.5, 37225.6, 2, 11467, 16174.4, 50, 39, 32
64991, 2, 26345.5, 37225.6, 4719, 15509.1, 21390.6, 352, 1137, 615
52645, 2, 26345.5, 37225.6, 2, 6976.5, 9779.99, 42, 38, 46
64194, 2, 26345.5, 37225.6, 1228, 16119.9, 20054.5, 165, 4408, 934
52645, 2, 26345.5, 37225.6, 2, 939.5, 1276.33, 41, 37, 33
65535, 2, 26345.5, 37225.6, 199743, 16205.5, 20803.2, 610, 4486, 2218
52645, 2, 26345.5, 37225.6, 14308, 12448.2, 12471.5, 218, 51655, 26423
52645, 2, 26345.5, 37225.6, 6, 12806.3, 20008, 67, 78, 53
52664, 2, 26345.5, 37225.6, 3, 13600, 17236.5, 79, 98, 51
52645, 2, 26345.5, 37225.6, 4, 18050.2, 21996.9, 63, 63, 45
64935, 2, 26345.5, 37225.6, 36, 16614.2, 23587.5, 108, 286, 51
64886, 2, 26345.5, 37225.6, 61, 16180, 21931.1, 153, 199, 112
63129, 2, 26345.5, 37225.6, 18, 19770.1, 24623.7, 111, 190, 51
52650, 2, 26345.5, 37225.6, 8, 11822, 17361.7, 61, 94, 69
52645, 2, 26345.5, 37225.6, 2, 22272, 31445, 39, 49, 44
63716, 2, 26345.5, 37225.6, 14, 20104.4, 25485.2, 64, 143, 53
63467, 2, 26345.5, 37225.6, 3349, 17009.8, 20749.2, 309, 86, 62
64856, 2, 26345.5, 37225.6, 54, 11979.7, 17360.8, 136, 285, 138
52645, 2, 26345.5, 37225.6, 2, 15739.5, 22177, 38, 46, 44
52655, 2, 26345.5, 37225.6, 4, 14475.8, 19158.1, 61, 68, 60
58188, 2, 26345.5, 37225.6, 2, 29133.5, 41121.8, 46, 62, 58
52645, 2, 26345.5, 37225.6, 2, 12683.5, 17873.5, 38, 47, 34
52645, 2, 26345.5, 37225.6, 2, 19826, 28002.8, 38, 46, 46
65535, 2, 26345.5, 37225.6, 15236, 10233, 22224.5, 233, 51474, 55
64882, 2, 26345.5, 37225.6, 343, 15208.7, 19897.5, 108, 143, 83
52647, 2, 26345.5, 37225.6, 4, 9885, 12458.8, 50, 70, 60
63319, 2, 26345.5, 37225.6, 8, 10947.2, 21543.7, 67, 107, 74
64143, 2, 26345.5, 37225.6, 1886, 17603.7, 21657.9, 217, 7493, 221
64737, 2, 26345.5, 37225.6, 16, 23935.2, 26527.6, 59, 180, 52
52645, 2, 26345.5, 37225.6, 1, 2617, -nan, 42, 74, 39
52645, 2, 26345.5, 37225.6, 4, 16130.5, 18735.4, 49, 60, 51
56477, 2, 26345.5, 37225.6, 6, 11626, 22444.1, 95, 84, 54
63469, 2, 26345.5, 37225.6, 22, 20427.8, 21903.1, 69, 172, 83
65535, 2, 26345.5, 37225.6, 200346, 17208.9, 22623.5, 591, 839498, 36166
52645, 2, 26345.5, 37225.6, 2, 837, 1134.2, 60, 47, 41
59453, 2, 26345.5, 37225.6, 12, 19510.4, 23273.4, 64, 134, 58
52663, 2, 26345.5, 37225.6, 6, 13503.8, 18149.4, 57, 77, 79
65457, 2, 26345.5, 37225.6, 8311, 18192.4, 21610.2, 371, 73, 49
60029, 2, 26345.5, 37225.6, 8, 19847.2, 25643.9, 81, 143, 55
52645, 2, 26345.5, 37225.6, 2, 13306, 18773.7, 38, 47, 41
58094, 2, 26345.5, 37225.6, 19, 13328.7, 19769.3, 84, 196, 61
52645, 2, 26345.5, 37225.6, 2, 8548, 12032.1, 37, 48, 35
52663, 2, 26345.5, 37225.6, 34, 5499.5, 5577.13, 120, 216, 126
65455, 2, 26345.5, 37225.6, 1447, 16100.5, 21169.5, 227, 382, 136
57173, 2, 26345.5, 37225.6, 16, 17944.1, 22916.7, 74, 190, 71
55118, 2, 26345.5, 37225.6, 4, 25143.2, 29259.9, 66, 62, 53
52660, 2, 26345.5, 37225.6, 6, 7005, 7664.83, 75, 72, 61
52653, 2, 26345.5, 37225.6, 2, 9705.5, 13704.4, 46, 56, 64
52653, 2, 26345.5, 37225.6, 2, 6158.5, 8688.22, 48, 54, 52
52655, 2, 26345.5, 37225.6, 2, 25421.5, 35933, 37, 53, 51
52645, 2, 26345.5, 37225.6, 2, 18025, 25420.5, 45, 44, 41
52662, 2, 26345.5, 37225.6, 13, 15114.8, 19869.3, 116, 190, 63
52645, 2, 26345.5, 37225.6, 2094, 22442.5, 22385.9, 156, 7292, 3890
52664, 2, 26345.5, 37225.6, 2, 22623.5, 31988.8, 41, 57, 53
63438, 2, 26345.5, 37225.6, 4548, 17501.6, 22089.3, 233, 17404, 1390
