range, n1 , average1, std1, n2 , average2, std2, , skewed_1, skewed_2, non_skewed, fastest_algo
65535, 169096, 19337.2, 21706.3, 59, 17259.6, 21337.8, 137486, 543, 71815, skewed_2
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 8540, 2430, 130873, skewed_2
65535, 169096, 19337.2, 21706.3, 4877, 19205.5, 21700.6, 8822, 1161, 93534, skewed_2
65535, 169096, 19337.2, 21706.3, 4014, 19521.4, 21856, 8053, 1009, 89758, skewed_2
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 8542, 1438, 161480, skewed_2
65535, 169096, 19337.2, 21706.3, 108, 18207.6, 20618.4, 4101, 388, 72704, skewed_2
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 9460, 7251, 631934, skewed_2
65535, 169096, 19337.2, 21706.3, 2, 2200, 3109.86, 9618, 329, 4953, skewed_2
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 7245, 758, 83180, skewed_2
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 7138, 655, 82803, skewed_2
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 7209, 847, 91024, skewed_2
65535, 169096, 19337.2, 21706.3, 5483, 18968.8, 21563.5, 7151, 863, 95479, skewed_2
65535, 169096, 19337.2, 21706.3, 5316, 19285.6, 21759.8, 7409, 871, 94410, skewed_2
65535, 169096, 19337.2, 21706.3, 7017, 19371.7, 21704.6, 7958, 1007, 102959, skewed_2
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 7141, 908, 90696, skewed_2
65535, 169096, 19337.2, 21706.3, 79417, 19334.9, 21668.4, 7977, 3811, 710859, skewed_2
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 6358, 501, 75661, skewed_2
65535, 169096, 19337.2, 21706.3, 16206, 19359.8, 21733.6, 8454, 1713, 142637, skewed_2
65535, 169096, 19337.2, 21706.3, 86, 18488.5, 21338, 144915, 444, 69018, skewed_2
65535, 169096, 19337.2, 21706.3, 5478, 19207.8, 21642.9, 7645, 1150, 96145, skewed_2
65535, 169096, 19337.2, 21706.3, 3, 8564.33, 13587.3, 52429, 472, 26904, skewed_2
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 11283, 13189, 1633963, skewed_1
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 7111, 1152, 92287, skewed_2
65535, 169096, 19337.2, 21706.3, 3172, 19030.8, 21435.9, 7134, 1070, 85828, skewed_2
65535, 169096, 19337.2, 21706.3, 5441, 19163.3, 21562.4, 7657, 1094, 96266, skewed_2
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 8153, 11499, 1227776, skewed_1
65535, 169096, 19337.2, 21706.3, 2376, 19158.9, 21576.2, 7165, 978, 83308, skewed_2
65535, 169096, 19337.2, 21706.3, 6, 15342, 25608.3, 5342, 675, 69663, skewed_2
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 9477, 13282, 1649149, skewed_1
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 8244, 1967, 167467, skewed_2
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 7820, 1001, 87306, skewed_2
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 6061, 493, 74649, skewed_2
65535, 169096, 19337.2, 21706.3, 1, 26612, -nan, 57719, 273, 29546, skewed_2
65535, 169096, 19337.2, 21706.3, 140627, 19296.7, 21654.6, 9952, 6475, 617746, skewed_2
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 10728, 12635, 1625460, skewed_1
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 7405, 1090, 91247, skewed_2
65535, 169096, 19337.2, 21706.3, 68021, 19353.5, 21739.4, 8032, 3517, 573121, skewed_2
65535, 169096, 19337.2, 21706.3, 615, 18933.9, 21311.9, 4327, 798, 75088, skewed_2
65535, 169096, 19337.2, 21706.3, 956, 19874.4, 21923.2, 6591, 801, 76653, skewed_2
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 8312, 7818, 628886, skewed_2
65535, 169096, 19337.2, 21706.3, 1483, 19831.1, 22286.4, 7525, 740, 78049, skewed_2
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 9243, 7452, 639843, skewed_2
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 12957, 12726, 1634743, skewed_2
65535, 169096, 19337.2, 21706.3, 5784, 19679.7, 21829, 7368, 1067, 98840, skewed_2
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 12203, 13771, 1670134, skewed_1
65535, 169096, 19337.2, 21706.3, 1394, 20239.7, 21971.4, 7615, 649, 77422, skewed_2
65535, 169096, 19337.2, 21706.3, 21235, 19309.7, 21655.7, 8056, 1945, 165880, skewed_2
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 10793, 13003, 1635913, skewed_1
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 7357, 1132, 92147, skewed_2
65535, 169096, 19337.2, 21706.3, 46, 20595.6, 23630.1, 140207, 454, 67040, skewed_2
65535, 169096, 19337.2, 21706.3, 1963, 19543.6, 21870.7, 7056, 941, 79871, skewed_2
65535, 169096, 19337.2, 21706.3, 204, 17660.7, 20570.7, 3551, 352, 73121, skewed_2
65535, 169096, 19337.2, 21706.3, 1211, 19819.1, 21907.4, 7355, 830, 77951, skewed_2
65535, 169096, 19337.2, 21706.3, 194, 19118.4, 21184.6, 6300, 286, 72707, skewed_2
65535, 169096, 19337.2, 21706.3, 732, 20160.8, 22194.3, 6161, 398, 75601, skewed_2
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 9833, 7799, 697639, skewed_2
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 8229, 1911, 192468, skewed_2
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 9629, 12602, 1635051, skewed_1
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 9501, 7994, 630863, skewed_2
65535, 169096, 19337.2, 21706.3, 10418, 19343, 21753.7, 9101, 1340, 118717, skewed_2
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 10184, 6340, 607688, skewed_2
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 6898, 708, 75530, skewed_2
65535, 169096, 19337.2, 21706.3, 6883, 19481.1, 21632.6, 8018, 1165, 102532, skewed_2
65535, 169096, 19337.2, 21706.3, 10629, 19411.2, 21636, 7882, 1267, 118632, skewed_2
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 8172, 10631, 1224321, skewed_1
65535, 169096, 19337.2, 21706.3, 140605, 19327.8, 21687.7, 11304, 6923, 1003584, skewed_2
65535, 169096, 19337.2, 21706.3, 10, 13695.6, 18918, 49011, 800, 68118, skewed_2
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 9399, 7707, 631241, skewed_2
65535, 169096, 19337.2, 21706.3, 27027, 19368.9, 21727, 8149, 1990, 191566, skewed_2
65535, 169096, 19337.2, 21706.3, 720, 19524.8, 21945.3, 6085, 638, 75018, skewed_2
65535, 169096, 19337.2, 21706.3, 5, 20896, 29075.5, 136853, 451, 70112, skewed_2
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 8898, 6828, 1034613, skewed_2
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 7197, 889, 78992, skewed_2
65535, 169096, 19337.2, 21706.3, 26681, 19446.2, 21711.8, 8246, 1964, 190325, skewed_2
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 9097, 7683, 642413, skewed_2
65535, 169096, 19337.2, 21706.3, 507, 19136.6, 21604.4, 5576, 402, 74216, skewed_2
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 6699, 1000, 85501, skewed_2
65535, 169096, 19337.2, 21706.3, 898, 18996.5, 21566.9, 6833, 599, 75636, skewed_2
65535, 169096, 19337.2, 21706.3, 4636, 19684.2, 21852.8, 7379, 1126, 90750, skewed_2
65535, 169096, 19337.2, 21706.3, 6485, 19458.4, 21927.5, 7605, 1134, 99832, skewed_2
65535, 169096, 19337.2, 21706.3, 16859, 19407.5, 21700.6, 8456, 1592, 145974, skewed_2
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 7268, 2395, 113923, skewed_2
65535, 169096, 19337.2, 21706.3, 995, 18899.8, 21402.5, 7225, 700, 76446, skewed_2
65535, 169096, 19337.2, 21706.3, 5479, 19469.3, 21728.5, 7627, 1060, 95896, skewed_2
65535, 169096, 19337.2, 21706.3, 371, 19205.8, 21511.7, 5811, 414, 74071, skewed_2
65535, 169096, 19337.2, 21706.3, 2769, 19700.4, 21925.2, 9246, 924, 84407, skewed_2
65535, 169096, 19337.2, 21706.3, 1614, 19562, 21615.3, 6175, 967, 79583, skewed_2
65535, 169096, 19337.2, 21706.3, 741, 19937.4, 21930.1, 5210, 650, 75406, skewed_2
65535, 169096, 19337.2, 21706.3, 55, 21147.1, 21971, 140569, 407, 72358, skewed_2
65535, 169096, 19337.2, 21706.3, 8, 24864.2, 28038.3, 137225, 662, 70512, skewed_2
65535, 169096, 19337.2, 21706.3, 24029, 19308.9, 21684.9, 8070, 1837, 176591, skewed_2
65535, 169096, 19337.2, 21706.3, 1650, 20462.7, 22164.7, 6983, 752, 78764, skewed_2
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 8994, 7471, 689806, skewed_2
65535, 169096, 19337.2, 21706.3, 2912, 20068.6, 22074.9, 6689, 1064, 85662, skewed_2
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 9654, 13525, 1662044, skewed_1
65535, 169096, 19337.2, 21706.3, 9, 19664.4, 24572.6, 114984, 586, 64593, skewed_2
65535, 169096, 19337.2, 21706.3, 279, 17575.6, 20773, 4261, 399, 73304, skewed_2
65535, 169096, 19337.2, 21706.3, 398, 19068.2, 21865.9, 9876, 565, 73678, skewed_2
65535, 169096, 19337.2, 21706.3, 2305, 19223.3, 21654, 6773, 1076, 82198, skewed_2
65535, 169096, 19337.2, 21706.3, 12717, 19503.1, 21801.4, 8384, 1450, 128345, skewed_2
65535, 169096, 19337.2, 21706.3, 583, 18753.4, 21318.7, 6363, 578, 75021, skewed_2
65535, 169096, 19337.2, 21706.3, 1002, 20173, 22179.5, 6745, 563, 76809, skewed_2
65535, 169096, 19337.2, 21706.3, 3763, 18832.8, 21301, 7444, 1061, 88699, skewed_2
65535, 169096, 19337.2, 21706.3, 1410, 19429.5, 21969.6, 7454, 629, 78082, skewed_2
65535, 169096, 19337.2, 21706.3, 120236, 19376, 21709.4, 9879, 5828, 564870, skewed_2
65535, 169096, 19337.2, 21706.3, 5, 14100, 15705.4, 36787, 496, 42284, skewed_2
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 6365, 753, 78286, skewed_2
65535, 169096, 19337.2, 21706.3, 638, 19696.4, 21832.3, 5409, 542, 75179, skewed_2
65535, 169096, 19337.2, 21706.3, 63, 19654.8, 22973.6, 138866, 370, 71381, skewed_2
65535, 169096, 19337.2, 21706.3, 757, 19254.6, 21255, 6763, 390, 74990, skewed_2
65535, 169096, 19337.2, 21706.3, 152, 21093.1, 21080, 139440, 388, 72290, skewed_2
65535, 169096, 19337.2, 21706.3, 1388, 19523, 21770.5, 6683, 1016, 78388, skewed_2
65535, 169096, 19337.2, 21706.3, 2, 12230.5, 17295.1, 52874, 266, 27148, skewed_2
65535, 169096, 19337.2, 21706.3, 5571, 19779.5, 22086.8, 7932, 1092, 96556, skewed_2
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 9845, 6692, 602323, skewed_2
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 8559, 2435, 129950, skewed_2
65535, 169096, 19337.2, 21706.3, 26332, 19421.3, 21725.5, 10505, 2190, 175968, skewed_2
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 10909, 13194, 1627035, skewed_1
65535, 169096, 19337.2, 21706.3, 9677, 19327.3, 21702.8, 7898, 1417, 110556, skewed_2
65535, 169096, 19337.2, 21706.3, 168524, 19326.2, 21678.4, 9588, 7188, 1103097, skewed_2
65535, 169096, 19337.2, 21706.3, 853, 20520.9, 22393.3, 3243, 1007, 76141, skewed_2
65535, 169096, 19337.2, 21706.3, 40, 16746.8, 22079.1, 913, 425, 71490, skewed_2
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 7671, 1078, 81203, skewed_2
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 7920, 1285, 116473, skewed_2
65535, 169096, 19337.2, 21706.3, 2571, 19162.6, 21836, 7013, 947, 83001, skewed_2
65535, 169096, 19337.2, 21706.3, 396, 18172.1, 21336.8, 5226, 418, 73033, skewed_2
65535, 169096, 19337.2, 21706.3, 4, 31765.5, 28806.1, 134116, 403, 68870, skewed_2
65535, 169096, 19337.2, 21706.3, 13499, 19381.9, 21716, 7144, 1503, 304302, skewed_2
65535, 169096, 19337.2, 21706.3, 159849, 19343.4, 21683.5, 9218, 7271, 1046582, skewed_2
65535, 169096, 19337.2, 21706.3, 250780, 19328.8, 21691.7, 8425, 11010, 1227692, skewed_1
65535, 169096, 19337.2, 21706.3, 166959, 19316.4, 21665.8, 9579, 7812, 694571, skewed_2
65535, 169096, 19337.2, 21706.3, 312521, 19323.6, 21680.9, 10879, 13250, 1652521, skewed_1
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 11146, 7008, 604609, skewed_2
65535, 169096, 19337.2, 21706.3, 6, 18399.2, 23584.1, 122001, 600, 62227, skewed_2
65535, 169096, 19337.2, 21706.3, 1969, 19674, 21998.6, 6926, 1090, 81228, skewed_2
65535, 169096, 19337.2, 21706.3, 3280, 19456.1, 21808.2, 6719, 1194, 86424, skewed_2
65535, 169096, 19337.2, 21706.3, 94, 18870.4, 21265, 60252, 379, 72493, skewed_2
65535, 169096, 19337.2, 21706.3, 20745, 19371.4, 21774.3, 8589, 1533, 162131, skewed_2
65535, 169096, 19337.2, 21706.3, 13859, 19354.2, 21599.5, 8866, 1353, 133578, skewed_2
65535, 169096, 19337.2, 21706.3, 301784, 19320.4, 21685.3, 10430, 13479, 1645342, skewed_1
65535, 169096, 19337.2, 21706.3, 43, 18257.5, 22253.9, 135717, 515, 72748, skewed_2
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 8251, 2732, 244765, skewed_2
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 7898, 1271, 116547, skewed_2
65535, 169096, 19337.2, 21706.3, 169096, 19337.2, 21706.3, 8004, 7734, 629550, skewed_2
65535, 169096, 19337.2, 21706.3, 3577, 19229.6, 21728.4, 8192, 1013, 87363, skewed_2
65535, 169096, 19337.2, 21706.3, 5038, 19162.2, 21590.1, 7866, 1051, 94151, skewed_2
65535, 169096, 19337.2, 21706.3, 1986, 18765.1, 21497.1, 7057, 939, 80593, skewed_2
65535, 169096, 19337.2, 21706.3, 5045, 19302, 21665.5, 8005, 1109, 94188, skewed_2
65535, 169096, 19337.2, 21706.3, 1784, 19419.5, 21993.6, 6734, 1031, 80294, skewed_2
65535, 169096, 19337.2, 21706.3, 3421, 19514.1, 21948.6, 7279, 974, 86804, skewed_2
65535, 169096, 19337.2, 21706.3, 330197, 19330.3, 21686.1, 12562, 13778, 1659585, skewed_1
65535, 169096, 19337.2, 21706.3, 5677, 18869.8, 21398.8, 7623, 1206, 97516, skewed_2
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 8050, 2346, 130906, skewed_2
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 7437, 2153, 114272, skewed_2
65535, 169096, 19337.2, 21706.3, 112430, 19337.8, 21688.9, 9101, 7579, 904488, skewed_2
65535, 169096, 19337.2, 21706.3, 5366, 19026, 21504.7, 8135, 1151, 95596, skewed_2
65535, 169096, 19337.2, 21706.3, 301987, 19329, 21683.5, 10263, 13348, 1642682, skewed_1
65535, 169096, 19337.2, 21706.3, 416, 18501.3, 21431.8, 6513, 453, 74009, skewed_2
65535, 169096, 19337.2, 21706.3, 9764, 19255.7, 21719.8, 7442, 2294, 115388, skewed_2
65535, 169096, 19337.2, 21706.3, 44830, 19281.7, 21672.6, 8744, 2644, 242481, skewed_2
65535, 169096, 19337.2, 21706.3, 1323, 19377.7, 21925.3, 6172, 788, 78345, skewed_2
65535, 169096, 19337.2, 21706.3, 10108, 19576.1, 21865.1, 7936, 1236, 116312, skewed_2
65535, 169096, 19337.2, 21706.3, 312765, 19327.4, 21681.3, 8799, 13298, 1664337, skewed_1
65535, 169096, 19337.2, 21706.3, 166551, 19344, 21708.4, 9364, 7408, 640123, skewed_2
65535, 169096, 19337.2, 21706.3, 28514, 19326.4, 21710.7, 9976, 2102, 200166, skewed_2
65535, 169096, 19337.2, 21706.3, 22452, 19309.6, 21729.7, 7929, 2827, 169576, skewed_2
65535, 169096, 19337.2, 21706.3, 585, 19792.1, 22052.7, 5939, 484, 74618, skewed_2
65535, 169096, 19337.2, 21706.3, 138082, 19304.2, 21656.3, 10285, 6881, 608846, skewed_2
65535, 169096, 19337.2, 21706.3, 14135, 19217.2, 21696.5, 8236, 1668, 133851, skewed_2
65535, 169096, 19337.2, 21706.3, 2545, 18891.1, 21562.6, 7610, 1029, 81191, skewed_2
65535, 169096, 19337.2, 21706.3, 144737, 19332.9, 21692.7, 9793, 7944, 1032437, skewed_2
65535, 169096, 19337.2, 21706.3, 212, 17802, 20907.8, 2974, 509, 72280, skewed_2
65535, 169096, 19337.2, 21706.3, 2183, 20009.3, 21882.5, 7063, 926, 82122, skewed_2
65535, 169096, 19337.2, 21706.3, 4496, 19176.5, 21689.6, 6907, 1090, 91796, skewed_2
65535, 169096, 19337.2, 21706.3, 1040, 19545.7, 21984.4, 6454, 424, 76725, skewed_2
65535, 169096, 19337.2, 21706.3, 11492, 19266.7, 21695.8, 7881, 2424, 130041, skewed_2
65535, 169096, 19337.2, 21706.3, 16655, 19476, 21739.1, 7985, 1668, 137387, skewed_2
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 613, 142680, 67306, skewed_1
60663, 46, 20595.6, 23630.1, 46, 20595.6, 23630.1, 484, 423, 259, non_skewed
65530, 46, 20595.6, 23630.1, 17648, 19492.5, 21753.7, 767, 15843, 7431, skewed_1
65535, 46, 20595.6, 23630.1, 240934, 19336.5, 21696.3, 6635, 213062, 95721, skewed_1
65510, 46, 20595.6, 23630.1, 3018, 19249.9, 21904.1, 1826, 2998, 1406, non_skewed
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 1285, 989, 555, non_skewed
65529, 46, 20595.6, 23630.1, 2665, 19475.2, 21946.2, 2709, 2554, 1244, non_skewed
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 1454, 149224, 67064, skewed_1
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 2609, 19012, 8260, skewed_1
62308, 46, 20595.6, 23630.1, 51, 19446.5, 22337.2, 1057, 296, 248, non_skewed
65513, 46, 20595.6, 23630.1, 5520, 19426, 21763.8, 1374, 5560, 2478, skewed_1
65535, 46, 20595.6, 23630.1, 140605, 19327.8, 21687.7, 4167, 121276, 56187, skewed_1
65418, 46, 20595.6, 23630.1, 2628, 20020.4, 22096.8, 1976, 2689, 1308, non_skewed
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 3492, 221742, 99666, skewed_1
65535, 46, 20595.6, 23630.1, 301987, 19329, 21683.5, 3238, 265591, 119407, skewed_1
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 3200, 271718, 123744, skewed_1
65423, 46, 20595.6, 23630.1, 409, 18891.1, 21607.2, 1130, 527, 399, non_skewed
65520, 46, 20595.6, 23630.1, 10629, 19411.2, 21636, 2535, 9679, 4561, skewed_1
65526, 46, 20595.6, 23630.1, 3376, 19271.5, 21617.6, 1537, 3124, 1557, skewed_1
65518, 46, 20595.6, 23630.1, 1969, 19674, 21998.6, 1625, 2103, 999, non_skewed
65492, 46, 20595.6, 23630.1, 1422, 18971.7, 21332.3, 1662, 1526, 802, non_skewed
65428, 46, 20595.6, 23630.1, 898, 18996.5, 21566.9, 1084, 931, 537, non_skewed
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 3511, 275976, 123795, skewed_1
64756, 46, 20595.6, 23630.1, 59, 17259.6, 21337.8, 802, 624, 233, non_skewed
65534, 46, 20595.6, 23630.1, 11492, 19266.7, 21695.8, 838, 10187, 4811, skewed_1
65526, 46, 20595.6, 23630.1, 4877, 19205.5, 21700.6, 2158, 4526, 2165, skewed_1
65526, 46, 20595.6, 23630.1, 4014, 19521.4, 21856, 750, 3932, 1847, skewed_1
65529, 46, 20595.6, 23630.1, 20745, 19371.4, 21774.3, 2431, 18205, 8284, skewed_1
65302, 46, 20595.6, 23630.1, 108, 18207.6, 20618.4, 847, 689, 467, non_skewed
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 3428, 143454, 66126, skewed_1
60663, 46, 20595.6, 23630.1, 2, 2200, 3109.86, 106, 119, 78, non_skewed
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 1558, 2514, 1150, non_skewed
65510, 46, 20595.6, 23630.1, 2571, 19162.6, 21836, 1459, 2352, 1171, non_skewed
65524, 46, 20595.6, 23630.1, 3763, 18832.8, 21301, 1292, 3878, 1705, skewed_1
65495, 46, 20595.6, 23630.1, 5483, 18968.8, 21563.5, 611, 4967, 2324, skewed_1
65515, 46, 20595.6, 23630.1, 5316, 19285.6, 21759.8, 1883, 4861, 2205, skewed_1
65533, 46, 20595.6, 23630.1, 7017, 19371.7, 21704.6, 2754, 6585, 3091, skewed_1
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 885, 4751, 2150, skewed_1
65534, 46, 20595.6, 23630.1, 79417, 19334.9, 21668.4, 3019, 67235, 31155, skewed_1
65516, 46, 20595.6, 23630.1, 732, 20160.8, 22194.3, 1363, 796, 516, non_skewed
65528, 46, 20595.6, 23630.1, 16206, 19359.8, 21733.6, 2114, 14808, 6752, skewed_1
62222, 46, 20595.6, 23630.1, 86, 18488.5, 21338, 928, 683, 324, non_skewed
65524, 46, 20595.6, 23630.1, 5478, 19207.8, 21642.9, 2779, 5120, 2369, non_skewed
60663, 46, 20595.6, 23630.1, 3, 8564.33, 13587.3, 143, 210, 84, non_skewed
65535, 46, 20595.6, 23630.1, 312521, 19323.6, 21680.9, 4589, 274564, 123602, skewed_1
65492, 46, 20595.6, 23630.1, 4496, 19176.5, 21689.6, 684, 4745, 2096, skewed_1
65530, 46, 20595.6, 23630.1, 3172, 19030.8, 21435.9, 1734, 3011, 1401, non_skewed
65530, 46, 20595.6, 23630.1, 5441, 19163.3, 21562.4, 1678, 5060, 2430, skewed_1
65535, 46, 20595.6, 23630.1, 250780, 19328.8, 21691.7, 3100, 221201, 99711, skewed_1
65527, 46, 20595.6, 23630.1, 2376, 19158.9, 21576.2, 1518, 2453, 1127, non_skewed
63037, 46, 20595.6, 23630.1, 6, 15342, 25608.3, 827, 229, 187, non_skewed
65535, 46, 20595.6, 23630.1, 312765, 19327.4, 21681.3, 3400, 275926, 123797, skewed_1
65532, 46, 20595.6, 23630.1, 21235, 19309.7, 21655.7, 2094, 18395, 8691, skewed_1
65426, 46, 20595.6, 23630.1, 3577, 19229.6, 21728.4, 2460, 3165, 1581, non_skewed
65326, 46, 20595.6, 23630.1, 585, 19792.1, 22052.7, 1366, 742, 412, non_skewed
60663, 46, 20595.6, 23630.1, 1, 26612, -nan, 176, 123, 78, non_skewed
65534, 46, 20595.6, 23630.1, 140627, 19296.7, 21654.6, 3542, 124481, 55558, skewed_1
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 3997, 264294, 119056, skewed_1
65530, 46, 20595.6, 23630.1, 4636, 19684.2, 21852.8, 708, 4302, 2194, skewed_1
65535, 46, 20595.6, 23630.1, 68021, 19353.5, 21739.4, 2110, 60428, 27245, skewed_1
65348, 46, 20595.6, 23630.1, 615, 18933.9, 21311.9, 1114, 892, 498, non_skewed
65525, 46, 20595.6, 23630.1, 956, 19874.4, 21923.2, 1384, 1167, 657, non_skewed
65535, 46, 20595.6, 23630.1, 169096, 19337.2, 21706.3, 1437, 142335, 67065, skewed_1
65414, 46, 20595.6, 23630.1, 1483, 19831.1, 22286.4, 1283, 1595, 751, non_skewed
65535, 46, 20595.6, 23630.1, 166551, 19344, 21708.4, 3557, 146269, 66107, skewed_1
65535, 46, 20595.6, 23630.1, 301784, 19320.4, 21685.3, 3723, 265533, 119025, skewed_1
65426, 46, 20595.6, 23630.1, 5784, 19679.7, 21829, 1841, 5118, 2536, skewed_1
65535, 46, 20595.6, 23630.1, 330197, 19330.3, 21686.1, 1553, 290270, 130522, skewed_1
65451, 46, 20595.6, 23630.1, 1394, 20239.7, 21971.4, 1445, 1394, 797, non_skewed
